Classification,Year,Period,Period Desc.,Aggregate Level,Is Leaf Code,Trade Flow Code,Trade Flow,Reporter Code,Reporter,Reporter ISO,Partner Code,Partner,Partner ISO,2nd Partner Code,2nd Partner,2nd Partner ISO,Customs Proc. Code,Customs,Mode of Transport Code,Mode of Transport,Commodity Code,Commodity,Qty Unit Code,Qty Unit,Qty,Alt Qty Unit Code,Alt Qty Unit,Alt Qty,Netweight (kg),Gross weight (kg),Trade Value (US$),CIF Trade Value (US$),FOB Trade Value (US$),Flag
HS,2014,201401,January 2014,4,0,1,Imports,533,Aruba,,0,World,,,,,,,,,1006,Rice,0,,,,,,240021,,302925,,,0
HS,2014,201403,March 2014,4,0,2,Exports,170,Colombia,,0,World,,,,,,,,,1006,Rice,0,,,,,,235,,191,,,0
HS,2014,201409,September 2014,4,0,1,Imports,170,Colombia,,0,World,,,,,,,,,1006,Rice,0,,,,,,57646,,85661,,,0
HS,2014,201408,August 2014,4,0,1,Imports,616,Poland,,0,World,,,,,,,,,1006,Rice,0,,,,,,8460473,,4514402,,,0
HS,2014,201404,April 2014,4,0,1,Imports,170,Colombia,,0,World,,,,,,,,,1006,Rice,0,,,,,,17953507,,14115623,,,0
HS,2014,201409,September 2014,4,0,1,Imports,764,Thailand,,0,World,,,,,,,,,1006,Rice,0,,,,,,,,408605,,,0
HS,2014,201410,October 2014,4,0,1,Imports,540,New Caledonia,,0,World,,,,,,,,,1006,Rice,0,,,,,,1124875,,1132754,,,0
HS,2014,201410,October 2014,4,0,2,Exports,381,Italy,,0,World,,,,,,,,,1006,Rice,0,,,,,,68750825,,59704493,,,0
HS,2014,201401,January 2014,4,0,2,Exports,381,Italy,,0,World,,,,,,,,,1006,Rice,0,,,,,,61440790,,58809545,,,0
HS,2014,201411,November 2014,4,0,1,Imports,616,Poland,,0,World,,,,,,,,,1006,Rice,0,,,,,,8577054,,4933847,,,0
HS,2014,201405,May 2014,4,0,2,Exports,191,Croatia,,0,World,,,,,,,,,1006,Rice,0,,,,,,1296,,2858,,,0
HS,2014,201401,January 2014,4,0,4,Re-imports,764,Thailand,,0,World,,,,,,,,,1006,Rice,0,,,,,,1286527,,1222482,,,0
HS,2014,201405,May 2014,4,0,1,Imports,84,Belize,,0,World,,,,,,,,,1006,Rice,0,,,,,,1687375,,484795,,,0
HS,2014,201401,January 2014,4,0,1,Imports,616,Poland,,0,World,,,,,,,,,1006,Rice,0,,,,,,7559959,,5140001,,,0
HS,2014,201410,October 2014,4,0,3,Re-exports,764,Thailand,,0,World,,,,,,,,,1006,Rice,0,,,,,,23925,,34261,,,0
HS,2014,201402,February 2014,4,0,1,Imports,616,Poland,,0,World,,,,,,,,,1006,Rice,0,,,,,,10185126,,6627967,,,0
HS,2014,201405,May 2014,4,0,1,Imports,764,Thailand,,0,World,,,,,,,,,1006,Rice,0,,,,,,,,454286,,,0
HS,2014,201405,May 2014,4,0,1,Imports,882,Samoa,,0,World,,,,,,,,,1006,Rice,0,,,,,,,,194204,,,0
HS,2014,201405,May 2014,4,0,1,Imports,191,Croatia,,0,World,,,,,,,,,1006,Rice,0,,,,,,1083999,,1306732,,,0
HS,2014,201403,March 2014,4,0,2,Exports,616,Poland,,0,World,,,,,,,,,1006,Rice,0,,,,,,1294068,,1669503,,,0
HS,2014,201409,September 2014,4,0,2,Exports,56,Belgium,,0,World,,,,,,,,,1006,Rice,0,,,,,,,,23106646,,,0
HS,2014,201407,July 2014,4,0,2,Exports,616,Poland,,0,World,,,,,,,,,1006,Rice,0,,,,,,1213691,,1435568,,,0
HS,2014,201405,May 2014,4,0,1,Imports,76,Brazil,,0,World,,,,,,,,,1006,Rice,0,,,,,,61275685,,29963877,,,0
HS,2014,201410,October 2014,4,0,2,Exports,191,Croatia,,0,World,,,,,,,,,1006,Rice,0,,,,,,12136,,17197,,,0
HS,2014,201401,January 2014,4,0,1,Imports,540,New Caledonia,,0,World,,,,,,,,,1006,Rice,0,,,,,,857364,,759085,,,0
HS,2014,201412,December 2014,4,0,2,Exports,703,Slovakia,,0,World,,,,,,,,,1006,Rice,0,,,,,,,,108695,,,0
HS,2014,201410,October 2014,4,0,1,Imports,768,Togo,,0,World,,,,,,,,,1006,Rice,0,,,,,,20685951,,2673614,,,0
HS,2014,201410,October 2014,4,0,1,Imports,51,Armenia,,0,World,,,,,,,,,1006,Rice,0,,,,,,834422,,612434,,,0
HS,2014,201412,December 2014,4,0,2,Exports,450,Madagascar,,0,World,,,,,,,,,1006,Rice,0,,,,,,1200,,451,,,0
HS,2014,201404,April 2014,4,0,2,Exports,218,Ecuador,,0,World,,,,,,,,,1006,Rice,0,,,,,,42000,,41354,,,0
HS,2014,201412,December 2014,4,0,2,Exports,97,EU-27,,0,World,,,,,,,,,1006,Rice,0,,,,,,,,28913100,,,0
HS,2014,201409,September 2014,4,0,1,Imports,328,Guyana,,0,World,,,,,,,,,1006,Rice,0,,,,,,1632,,2451,,,0
HS,2014,201405,May 2014,4,0,2,Exports,100,Bulgaria,,0,World,,,,,,,,,1006,Rice,0,,,,,,2535400,,1521548,,,0
HS,2014,201408,August 2014,4,0,1,Imports,702,Singapore,,0,World,,,,,,,,,1006,Rice,0,,,,,,36034600,,24006388,,,0
HS,2014,201403,March 2014,4,0,2,Exports,442,Luxembourg,,0,World,,,,,,,,,1006,Rice,0,,,,,,2294,,10307,,,0
HS,2014,201403,March 2014,4,0,3,Re-exports,842,United States of America,,0,World,,,,,,,,,1006,Rice,0,,,,,,,,1313628,,,0
HS,2014,201404,April 2014,4,0,1,Imports,591,Panama,,0,World,,,,,,,,,1006,Rice,0,,,,,,3043095,,2208825,,,0
HS,2014,201409,September 2014,4,0,1,Imports,768,Togo,,0,World,,,,,,,,,1006,Rice,0,,,,,,10662646,,1657531,,,0
HS,2014,201410,October 2014,4,0,2,Exports,842,United States of America,,0,World,,,,,,,,,1006,Rice,0,,,,,,,,145828263,,,0
HS,2014,201411,November 2014,4,0,1,Imports,702,Singapore,,0,World,,,,,,,,,1006,Rice,0,,,,,,44398460,,27506959,,,0
HS,2014,201403,March 2014,4,0,1,Imports,842,United States of America,,0,World,,,,,,,,,1006,Rice,0,,,,,,,,68777481,,,0
HS,2014,201411,November 2014,4,0,2,Exports,97,EU-27,,0,World,,,,,,,,,1006,Rice,0,,,,,,,,35273348,,,0
HS,2014,201402,February 2014,4,0,3,Re-exports,344,"China, Hong Kong SAR",,0,World,,,,,,,,,1006,Rice,0,,,,,,1218951,,1285297,,,0
HS,2014,201402,February 2014,4,0,2,Exports,842,United States of America,,0,World,,,,,,,,,1006,Rice,0,,,,,,,,178767662,,,0
HS,2014,201404,April 2014,4,0,2,Exports,600,Paraguay,,0,World,,,,,,,,,1006,Rice,0,,,,,,49969667,,21041679,,,0
HS,2014,201401,January 2014,4,0,1,Imports,703,Slovakia,,0,World,,,,,,,,,1006,Rice,0,,,,,,,,2300530,,,0
HS,2014,201406,June 2014,4,0,3,Re-exports,842,United States of America,,0,World,,,,,,,,,1006,Rice,0,,,,,,,,1290434,,,0
HS,2014,201411,November 2014,4,0,2,Exports,442,Luxembourg,,0,World,,,,,,,,,1006,Rice,0,,,,,,3037,,15271,,,0
HS,2014,201403,March 2014,4,0,1,Imports,51,Armenia,,0,World,,,,,,,,,1006,Rice,0,,,,,,754386,,610478,,,0
HS,2014,201405,May 2014,4,0,2,Exports,52,Barbados,,0,World,,,,,,,,,1006,Rice,0,,,,,,45,,104,,,0
HS,2014,201411,November 2014,4,0,2,Exports,450,Madagascar,,0,World,,,,,,,,,1006,Rice,0,,,,,,1816,,3599,,,0
HS,2014,201406,June 2014,4,0,2,Exports,600,Paraguay,,0,World,,,,,,,,,1006,Rice,0,,,,,,47501350,,19866684,,,0
HS,2014,201404,April 2014,4,0,3,Re-exports,52,Barbados,,0,World,,,,,,,,,1006,Rice,0,,,,,,934,,1289,,,0
HS,2014,201410,October 2014,4,0,2,Exports,344,"China, Hong Kong SAR",,0,World,,,,,,,,,1006,Rice,0,,,,,,1194394,,1318229,,,0
HS,2014,201412,December 2014,4,0,2,Exports,344,"China, Hong Kong SAR",,0,World,,,,,,,,,1006,Rice,0,,,,,,1095091,,1316070,,,0
HS,2014,201403,March 2014,4,0,1,Imports,703,Slovakia,,0,World,,,,,,,,,1006,Rice,0,,,,,,,,2268624,,,0
HS,2014,201406,June 2014,4,0,1,Imports,100,Bulgaria,,0,World,,,,,,,,,1006,Rice,0,,,,,,1932000,,1150359,,,0
HS,2014,201410,October 2014,4,0,4,Re-imports,442,Luxembourg,,0,World,,,,,,,,,1006,Rice,0,,,,,,3,,9,,,0
HS,2014,201403,March 2014,4,0,2,Exports,218,Ecuador,,0,World,,,,,,,,,1006,Rice,0,,,,,,59768,,53909,,,0
HS,2014,201407,July 2014,4,0,2,Exports,442,Luxembourg,,0,World,,,,,,,,,1006,Rice,0,,,,,,2506,,11977,,,0
HS,2014,201410,October 2014,4,0,2,Exports,703,Slovakia,,0,World,,,,,,,,,1006,Rice,0,,,,,,,,218746,,,0
HS,2014,201411,November 2014,4,0,2,Exports,768,Togo,,0,World,,,,,,,,,1006,Rice,0,,,,,,1040000,,118624,,,0
HS,2014,201404,April 2014,4,0,1,Imports,702,Singapore,,0,World,,,,,,,,,1006,Rice,0,,,,,,40834520,,25762885,,,0
HS,2014,201404,April 2014,4,0,1,Imports,703,Slovakia,,0,World,,,,,,,,,1006,Rice,0,,,,,,,,2231559,,,0
HS,2014,201409,September 2014,4,0,1,Imports,702,Singapore,,0,World,,,,,,,,,1006,Rice,0,,,,,,40858210,,25968684,,,0
HS,2014,201411,November 2014,4,0,1,Imports,97,EU-27,,0,World,,,,,,,,,1006,Rice,0,,,,,,,,80345447,,,0
HS,2014,201411,November 2014,4,0,2,Exports,344,"China, Hong Kong SAR",,0,World,,,,,,,,,1006,Rice,0,,,,,,1300233,,1446663,,,0
HS,2014,201402,February 2014,4,0,1,Imports,344,"China, Hong Kong SAR",,0,World,,,,,,,,,1006,Rice,0,,,,,,23170419,,21848848,,,0
HS,2014,201406,June 2014,4,0,1,Imports,218,Ecuador,,0,World,,,,,,,,,1006,Rice,0,,,,,,19527,,28775,,,0
HS,2014,201410,October 2014,4,0,1,Imports,842,United States of America,,0,World,,,,,,,,,1006,Rice,0,,,,,,,,65730716,,,0
HS,2014,201407,July 2014,4,0,2,Exports,586,Pakistan,,0,World,,,,,,,,,1006,Rice,0,,,,,,181398000,,125216543,,,0
HS,2014,201412,December 2014,4,0,1,Imports,300,Greece,,0,World,,,,,,,,,1006,Rice,0,,,,,,1137449,,1253561,,,0
HS,2014,201408,August 2014,4,0,2,Exports,440,Lithuania,,0,World,,,,,,,,,1006,Rice,0,,,,,,121159,,111917,,,0
HS,2014,201411,November 2014,4,0,1,Imports,208,Denmark,,0,World,,,,,,,,,1006,Rice,0,,,,,,3770912,,4440892,,,0
HS,2014,201407,July 2014,4,0,2,Exports,208,Denmark,,0,World,,,,,,,,,1006,Rice,0,,,,,,549605,,852497,,,0
HS,2014,201411,November 2014,4,0,1,Imports,699,India,,0,World,,,,,,,,,1006,Rice,0,,,,,,103382,,110248,,,0
HS,2014,201406,June 2014,4,0,2,Exports,328,Guyana,,0,World,,,,,,,,,1006,Rice,0,,,,,,5649961,,29158456,,,0
HS,2014,201411,November 2014,4,0,2,Exports,300,Greece,,0,World,,,,,,,,,1006,Rice,0,,,,,,21254189,,11117022,,,0
HS,2014,201405,May 2014,4,0,2,Exports,586,Pakistan,,0,World,,,,,,,,,1006,Rice,0,,,,,,236843000,,162786297,,,0
HS,2014,201412,December 2014,4,0,1,Imports,699,India,,0,World,,,,,,,,,1006,Rice,0,,,,,,189505,,176685,,,0
HS,2014,201404,April 2014,4,0,1,Imports,208,Denmark,,0,World,,,,,,,,,1006,Rice,0,,,,,,3298705,,3903253,,,0
HS,2014,201402,February 2014,4,0,2,Exports,328,Guyana,,0,World,,,,,,,,,1006,Rice,0,,,,,,4853958,,3030635,,,0
HS,2014,201408,August 2014,4,0,2,Exports,300,Greece,,0,World,,,,,,,,,1006,Rice,0,,,,,,5886901,,3351876,,,0
HS,2014,201409,September 2014,4,0,1,Imports,320,Guatemala,,0,World,,,,,,,,,1006,Rice,0,,,,,,4728087,,2161602,,,0
HS,2014,201403,March 2014,4,0,1,Imports,699,India,,0,World,,,,,,,,,1006,Rice,0,,,,,,19560,,18528,,,0
HS,2014,201402,February 2014,4,0,2,Exports,208,Denmark,,0,World,,,,,,,,,1006,Rice,0,,,,,,,,921021,,,0
HS,2014,201404,April 2014,4,0,2,Exports,208,Denmark,,0,World,,,,,,,,,1006,Rice,0,,,,,,622687,,1077936,,,0
HS,2014,201409,September 2014,4,0,2,Exports,300,Greece,,0,World,,,,,,,,,1006,Rice,0,,,,,,6768914,,3728167,,,0
HS,2014,201404,April 2014,4,0,2,Exports,440,Lithuania,,0,World,,,,,,,,,1006,Rice,0,,,,,,205564,,222526,,,0
HS,2014,201409,September 2014,4,0,2,Exports,320,Guatemala,,0,World,,,,,,,,,1006,Rice,0,,,,,,5794,,7058,,,0
HS,2014,201408,August 2014,4,0,1,Imports,586,Pakistan,,0,World,,,,,,,,,1006,Rice,0,,,,,,,,18343,,,0
HS,2014,201407,July 2014,4,0,1,Imports,328,Guyana,,0,World,,,,,,,,,1006,Rice,0,,,,,,2119,,4557,,,0
HS,2014,201405,May 2014,4,0,1,Imports,699,India,,0,World,,,,,,,,,1006,Rice,0,,,,,,364028,,286120,,,0
HS,2014,201408,August 2014,4,0,1,Imports,440,Lithuania,,0,World,,,,,,,,,1006,Rice,0,,,,,,972514,,707478,,,0
HS,2014,201407,July 2014,4,0,1,Imports,894,Zambia,,0,World,,,,,,,,,1006,Rice,0,,,,,,800101,,500105,,,0
HS,2014,201411,November 2014,4,0,1,Imports,440,Lithuania,,0,World,,,,,,,,,1006,Rice,0,,,,,,504654,,401877,,,0
HS,2014,201404,April 2014,4,0,2,Exports,894,Zambia,,0,World,,,,,,,,,1006,Rice,0,,,,,,84568,,136766,,,0
HS,2014,201402,February 2014,4,0,1,Imports,699,India,,0,World,,,,,,,,,1006,Rice,0,,,,,,101494,,86215,,,0
HS,2014,201403,March 2014,4,0,1,Imports,328,Guyana,,0,World,,,,,,,,,1006,Rice,0,,,,,,7937,,23388,,,0
HS,2014,201402,February 2014,4,0,2,Exports,699,India,,0,World,,,,,,,,,1006,Rice,0,,,,,,996987986,,740014614,,,0
HS,2014,201401,January 2014,4,0,2,Exports,204,Benin,,0,World,,,,,,,,,1006,Rice,0,,,,,,4150000,,923375,,,0
HS,2014,201409,September 2014,4,0,2,Exports,699,India,,0,World,,,,,,,,,1006,Rice,0,,,,,,1083556846,,639446830,,,0
HS,2014,201408,August 2014,4,0,2,Exports,699,India,,0,World,,,,,,,,,1006,Rice,0,,,,,,962643462,,601681301,,,0
HS,2014,201412,December 2014,4,0,1,Imports,320,Guatemala,,0,World,,,,,,,,,1006,Rice,0,,,,,,17715520,,6971920,,,0
HS,2014,201410,October 2014,4,0,2,Exports,320,Guatemala,,0,World,,,,,,,,,1006,Rice,0,,,,,,12474,,15117,,,0
HS,2014,201411,November 2014,4,0,1,Imports,586,Pakistan,,0,World,,,,,,,,,1006,Rice,0,,,,,,785000,,311992,,,0
HS,2014,201406,June 2014,4,0,1,Imports,320,Guatemala,,0,World,,,,,,,,,1006,Rice,0,,,,,,3644060,,1590878,,,0
HS,2014,201406,June 2014,4,0,1,Imports,440,Lithuania,,0,World,,,,,,,,,1006,Rice,0,,,,,,862486,,568566,,,0
HS,2014,201401,January 2014,4,0,2,Exports,699,India,,0,World,,,,,,,,,1006,Rice,0,,,,,,986485362,,714606130,,,0
HS,2014,201406,June 2014,4,0,2,Exports,894,Zambia,,0,World,,,,,,,,,1006,Rice,0,,,,,,60000,,29492,,,0
HS,2014,201404,April 2014,4,0,1,Imports,894,Zambia,,0,World,,,,,,,,,1006,Rice,0,,,,,,1010759,,391069,,,0
HS,2014,201403,March 2014,4,0,2,Exports,208,Denmark,,0,World,,,,,,,,,1006,Rice,0,,,,,,479420,,795804,,,0
HS,2014,201404,April 2014,4,0,1,Imports,328,Guyana,,0,World,,,,,,,,,1006,Rice,0,,,,,,6032,,7207,,,0
HS,2014,201407,July 2014,4,0,1,Imports,586,Pakistan,,0,World,,,,,,,,,1006,Rice,0,,,,,,,,95481,,,0
HS,2014,201408,August 2014,4,0,2,Exports,894,Zambia,,0,World,,,,,,,,,1006,Rice,0,,,,,,65000,,27225,,,0
HS,2014,201407,July 2014,4,0,2,Exports,300,Greece,,0,World,,,,,,,,,1006,Rice,0,,,,,,7533452,,4197614,,,0
HS,2014,201404,April 2014,4,0,1,Imports,40,Austria,,0,World,,,,,,,,,1006,Rice,0,,,,,,,,4821662,,,0
HS,2014,201411,November 2014,4,0,1,Imports,398,Kazakhstan,,0,World,,,,,,,,,1006,Rice,0,,,,,,3948403,,2614252,,,0
HS,2014,201411,November 2014,4,0,1,Imports,646,Rwanda,,0,World,,,,,,,,,1006,Rice,0,,,,,,2040901,,1076287,,,0
HS,2014,201401,January 2014,4,0,2,Exports,36,Australia,,0,World,,,,,,,,,1006,Rice,0,,,,,,42297560,,33632347,,,0
HS,2014,201405,May 2014,4,0,1,Imports,112,Belarus,,0,World,,,,,,,,,1006,Rice,0,,,,,,3554816,,2123600,,,0
HS,2014,201411,November 2014,4,0,2,Exports,392,Japan,,0,World,,,,,,,,,1006,Rice,0,,,,,,,,3978943,,,0
HS,2014,201403,March 2014,4,0,1,Imports,268,Georgia,,0,World,,,,,,,,,1006,Rice,0,,,,,,874357,,507669,,,0
HS,2014,201409,September 2014,4,0,2,Exports,112,Belarus,,0,World,,,,,,,,,1006,Rice,0,,,,,,45124,,23800,,,0
HS,2014,201408,August 2014,4,0,2,Exports,398,Kazakhstan,,0,World,,,,,,,,,1006,Rice,0,,,,,,1388596,,560242,,,0
HS,2014,201408,August 2014,4,0,1,Imports,40,Austria,,0,World,,,,,,,,,1006,Rice,0,,,,,,,,3632205,,,0
HS,2014,201408,August 2014,4,0,1,Imports,36,Australia,,0,World,,,,,,,,,1006,Rice,0,,,,,,15858409,,18635156,,,0
HS,2014,201402,February 2014,4,0,2,Exports,752,Sweden,,0,World,,,,,,,,,1006,Rice,0,,,,,,,,259864,,,0
HS,2014,201407,July 2014,4,0,2,Exports,752,Sweden,,0,World,,,,,,,,,1006,Rice,0,,,,,,,,267030,,,0
HS,2014,201411,November 2014,4,0,4,Re-imports,36,Australia,,0,World,,,,,,,,,1006,Rice,0,,,,,,42000,,35716,,,0
HS,2014,201412,December 2014,4,0,1,Imports,36,Australia,,0,World,,,,,,,,,1006,Rice,0,,,,,,15353258,,15562020,,,0
HS,2014,201402,February 2014,4,0,1,Imports,646,Rwanda,,0,World,,,,,,,,,1006,Rice,0,,,,,,3592392,,1746659,,,0
HS,2014,201401,January 2014,4,0,1,Imports,112,Belarus,,0,World,,,,,,,,,1006,Rice,0,,,,,,2350233,,1381400,,,0
HS,2014,201405,May 2014,4,0,2,Exports,686,Senegal,,0,World,,,,,,,,,1006,Rice,0,,,,,,10446410,,3821680,,,0
HS,2014,201405,May 2014,4,0,1,Imports,392,Japan,,0,World,,,,,,,,,1006,Rice,0,,,,,,51161000,,34740385,,,0
HS,2014,201411,November 2014,4,0,1,Imports,36,Australia,,0,World,,,,,,,,,1006,Rice,0,,,,,,12353676,,14440342,,,0
HS,2014,201411,November 2014,4,0,2,Exports,398,Kazakhstan,,0,World,,,,,,,,,1006,Rice,0,,,,,,3744218,,1495614,,,0
HS,2014,201410,October 2014,4,0,2,Exports,686,Senegal,,0,World,,,,,,,,,1006,Rice,0,,,,,,9958050,,3571368,,,0
HS,2014,201408,August 2014,4,0,1,Imports,686,Senegal,,0,World,,,,,,,,,1006,Rice,0,,,,,,115750727,,43404457,,,0
HS,2014,201408,August 2014,4,0,3,Re-exports,646,Rwanda,,0,World,,,,,,,,,1006,Rice,0,,,,,,2175610,,1565958,,,0
HS,2014,201406,June 2014,4,0,1,Imports,258,French Polynesia,,0,World,,,,,,,,,1006,Rice,0,,,,,,714891,,901755,,,0
HS,2014,201404,April 2014,4,0,2,Exports,36,Australia,,0,World,,,,,,,,,1006,Rice,0,,,,,,32632881,,26215046,,,0
HS,2014,201412,December 2014,4,0,1,Imports,392,Japan,,0,World,,,,,,,,,1006,Rice,0,,,,,,,,23983371,,,0
HS,2014,201409,September 2014,4,0,2,Exports,752,Sweden,,0,World,,,,,,,,,1006,Rice,0,,,,,,,,271390,,,0
HS,2014,201406,June 2014,4,0,2,Exports,112,Belarus,,0,World,,,,,,,,,1006,Rice,0,,,,,,35783,,24700,,,0
HS,2014,201407,July 2014,4,0,1,Imports,818,Egypt,,0,World,,,,,,,,,1006,Rice,0,,,,,,,,1291012,,,0
HS,2014,201409,September 2014,4,0,3,Re-exports,646,Rwanda,,0,World,,,,,,,,,1006,Rice,0,,,,,,1943610,,1045983,,,0
HS,2014,201403,March 2014,4,0,1,Imports,752,Sweden,,0,World,,,,,,,,,1006,Rice,0,,,,,,,,7316697,,,0
HS,2014,201404,April 2014,4,0,2,Exports,268,Georgia,,0,World,,,,,,,,,1006,Rice,0,,,,,,11925,,3578,,,0
HS,2014,201410,October 2014,4,0,2,Exports,646,Rwanda,,0,World,,,,,,,,,1006,Rice,0,,,,,,2144550,,1325483,,,0
HS,2014,201405,May 2014,4,0,2,Exports,36,Australia,,0,World,,,,,,,,,1006,Rice,0,,,,,,36060345,,31983930,,,0
HS,2014,201409,September 2014,4,0,2,Exports,268,Georgia,,0,World,,,,,,,,,1006,Rice,0,,,,,,20000,,12800,,,0
HS,2014,201405,May 2014,4,0,1,Imports,646,Rwanda,,0,World,,,,,,,,,1006,Rice,0,,,,,,8724759,,4295542,,,0
HS,2014,201401,January 2014,4,0,2,Exports,686,Senegal,,0,World,,,,,,,,,1006,Rice,0,,,,,,12682100,,5031687,,,0
HS,2014,201404,April 2014,4,0,1,Imports,112,Belarus,,0,World,,,,,,,,,1006,Rice,0,,,,,,2182361,,1358000,,,0
HS,2014,201402,February 2014,4,0,1,Imports,579,Norway,,0,World,,,,,,,,,1006,Rice,0,,,,,,2046007,,3029005,,,0
HS,2014,201410,October 2014,4,0,1,Imports,818,Egypt,,0,World,,,,,,,,,1006,Rice,0,,,,,,,,1785586,,,0
HS,2014,201411,November 2014,4,0,2,Exports,818,Egypt,,0,World,,,,,,,,,1006,Rice,0,,,,,,,,3977316,,,0
HS,2014,201401,January 2014,4,0,2,Exports,398,Kazakhstan,,0,World,,,,,,,,,1006,Rice,0,,,,,,4715544,,1849355,,,0
HS,2014,201401,January 2014,4,0,2,Exports,112,Belarus,,0,World,,,,,,,,,1006,Rice,0,,,,,,109001,,167700,,,0
HS,2014,201402,February 2014,4,0,1,Imports,258,French Polynesia,,0,World,,,,,,,,,1006,Rice,0,,,,,,531111,,637999,,,0
HS,2014,201412,December 2014,4,0,2,Exports,112,Belarus,,0,World,,,,,,,,,1006,Rice,0,,,,,,6370,,5700,,,0
HS,2014,201405,May 2014,4,0,2,Exports,376,Israel,,0,World,,,,,,,,,1006,Rice,0,,,,,,,,22000,,,0
HS,2014,201411,November 2014,4,0,1,Imports,12,Algeria,,0,World,,,,,,,,,1006,Rice,0,,,,,,15729352,,9413901,,,0
HS,2014,201403,March 2014,4,0,1,Imports,376,Israel,,0,World,,,,,,,,,1006,Rice,0,,,,,,,,11107000,,,0
HS,2014,201408,August 2014,4,0,2,Exports,372,Ireland,,0,World,,,,,,,,,1006,Rice,0,,,,,,43017,,50983,,,0
HS,2014,201406,June 2014,4,0,1,Imports,246,Finland,,0,World,,,,,,,,,1006,Rice,0,,,,,,1859200,,2045813,,,0
HS,2014,201411,November 2014,4,0,2,Exports,608,Philippines,,0,World,,,,,,,,,1006,Rice,0,,,,,,249250,,1025606,,,0
HS,2014,201404,April 2014,4,0,2,Exports,528,Netherlands,,0,World,,,,,,,,,1006,Rice,0,,,,,,,,16784660,,,0
HS,2014,201409,September 2014,4,0,1,Imports,32,Argentina,,0,World,,,,,,,,,1006,Rice,0,,,,,,334406,,389398,,,0
HS,2014,201407,July 2014,4,0,2,Exports,604,Peru,,0,World,,,,,,,,,1006,Rice,0,,,,,,857,,1369,,,0
