Classification,Year,Period,Period Desc.,Aggregate Level,Is Leaf Code,Trade Flow Code,Trade Flow,Reporter Code,Reporter,Reporter ISO,Partner Code,Partner,Partner ISO,2nd Partner Code,2nd Partner,2nd Partner ISO,Customs Proc. Code,Customs,Mode of Transport Code,Mode of Transport,Commodity Code,Commodity,Qty Unit Code,Qty Unit,Qty,Alt Qty Unit Code,Alt Qty Unit,Alt Qty,Netweight (kg),Gross weight (kg),Trade Value (US$),CIF Trade Value (US$),FOB Trade Value (US$),Flag
HS,2013,201311,November 2013,4,0,2,Exports,688,Serbia,,0,World,,,,,,,,,1006,Rice,0,,,,,,28229,,37274,,,0
HS,2013,201302,February 2013,4,0,2,Exports,208,Denmark,,0,World,,,,,,,,,1006,Rice,0,,,,,,,,577403,,,0
HS,2013,201312,December 2013,4,0,1,Imports,842,United States of America,,0,World,,,,,,,,,1006,Rice,0,,,,,,,,79615778,,,0
HS,2013,201305,May 2013,4,0,2,Exports,208,Denmark,,0,World,,,,,,,,,1006,Rice,0,,,,,,,,792071,,,0
HS,2013,201302,February 2013,4,0,1,Imports,208,Denmark,,0,World,,,,,,,,,1006,Rice,0,,,,,,,,3444044,,,0
HS,2013,201311,November 2013,4,0,1,Imports,842,United States of America,,0,World,,,,,,,,,1006,Rice,0,,,,,,,,69530285,,,0
HS,2013,201305,May 2013,4,0,2,Exports,428,Latvia,,0,World,,,,,,,,,1006,Rice,0,,,,,,190584,,187780,,,0
HS,2013,201302,February 2013,4,0,2,Exports,428,Latvia,,0,World,,,,,,,,,1006,Rice,0,,,,,,92834,,103702,,,0
HS,2013,201303,March 2013,4,0,1,Imports,208,Denmark,,0,World,,,,,,,,,1006,Rice,0,,,,,,,,3282835,,,0
HS,2013,201302,February 2013,4,0,2,Exports,579,Norway,,0,World,,,,,,,,,1006,Rice,0,,,,,,25460,,49726,,,0
HS,2013,201301,January 2013,4,0,3,Re-exports,400,Jordan,,0,World,,,,,,,,,1006,Rice,0,,,,,,42000,,46416,,,0
HS,2013,201302,February 2013,4,0,2,Exports,400,Jordan,,0,World,,,,,,,,,1006,Rice,0,,,,,,35000,,21000,,,0
HS,2013,201302,February 2013,4,0,1,Imports,400,Jordan,,0,World,,,,,,,,,1006,Rice,0,,,,,,7875574,,6101580,,,0
HS,2013,201304,April 2013,4,0,1,Imports,400,Jordan,,0,World,,,,,,,,,1006,Rice,0,,,,,,15307972,,12419543,,,0
HS,2013,201302,February 2013,4,0,1,Imports,579,Norway,,0,World,,,,,,,,,1006,Rice,0,,,,,,1782439,,2760263,,,0
HS,2013,201304,April 2013,4,0,1,Imports,688,Serbia,,0,World,,,,,,,,,1006,Rice,0,,,,,,1108381,,755913,,,0
HS,2013,201305,May 2013,4,0,1,Imports,688,Serbia,,0,World,,,,,,,,,1006,Rice,0,,,,,,1617183,,1015514,,,0
HS,2013,201307,July 2013,4,0,1,Imports,410,Rep. of Korea,,0,World,,,,,,,,,1006,Rice,0,,,,,,,,43172796,,,0
HS,2013,201301,January 2013,4,0,1,Imports,699,India,,0,World,,,,,,,,,1006,Rice,0,,,,,,187852,,172276,,,0
HS,2013,201306,June 2013,4,0,3,Re-exports,842,United States of America,,0,World,,,,,,,,,1006,Rice,0,,,,,,,,446488,,,0
HS,2013,201307,July 2013,4,0,2,Exports,579,Norway,,0,World,,,,,,,,,1006,Rice,0,,,,,,160,,204,,,0
HS,2013,201307,July 2013,4,0,2,Exports,842,United States of America,,0,World,,,,,,,,,1006,Rice,0,,,,,,,,181347562,,,0
HS,2013,201311,November 2013,4,0,2,Exports,410,Rep. of Korea,,0,World,,,,,,,,,1006,Rice,0,,,,,,,,240197,,,0
HS,2013,201307,July 2013,4,0,2,Exports,97,EU-27,,0,World,,,,,,,,,1006,Rice,0,,,,,,,,19194704,,,0
HS,2013,201301,January 2013,4,0,2,Exports,428,Latvia,,0,World,,,,,,,,,1006,Rice,0,,,,,,120714,,132848,,,0
HS,2013,201310,October 2013,4,0,2,Exports,208,Denmark,,0,World,,,,,,,,,1006,Rice,0,,,,,,,,1046508,,,0
HS,2013,201302,February 2013,4,0,1,Imports,699,India,,0,World,,,,,,,,,1006,Rice,0,,,,,,25560,,35470,,,0
HS,2013,201301,January 2013,4,0,1,Imports,208,Denmark,,0,World,,,,,,,,,1006,Rice,0,,,,,,,,3915801,,,0
HS,2013,201312,December 2013,4,0,1,Imports,428,Latvia,,0,World,,,,,,,,,1006,Rice,0,,,,,,205969,,220099,,,0
HS,2013,201311,November 2013,4,0,2,Exports,208,Denmark,,0,World,,,,,,,,,1006,Rice,0,,,,,,,,769494,,,0
HS,2013,201308,August 2013,4,0,1,Imports,842,United States of America,,0,World,,,,,,,,,1006,Rice,0,,,,,,,,67946845,,,0
HS,2013,201306,June 2013,4,0,1,Imports,410,Rep. of Korea,,0,World,,,,,,,,,1006,Rice,0,,,,,,,,11566612,,,0
HS,2013,201304,April 2013,4,0,1,Imports,12,Algeria,,0,World,,,,,,,,,1006,Rice,0,,,,,,10195213,,6327516,,,0
HS,2013,201312,December 2013,4,0,2,Exports,702,Singapore,,0,World,,,,,,,,,1006,Rice,0,,,,,,9238360,,4542956,,,0
HS,2013,201310,October 2013,4,0,2,Exports,120,Cameroon,,0,World,,,,,,,,,1006,Rice,0,,,,,,40000,,24699,,,0
HS,2013,201311,November 2013,4,0,1,Imports,120,Cameroon,,0,World,,,,,,,,,1006,Rice,0,,,,,,22256533,,11775924,,,0
HS,2013,201308,August 2013,4,0,2,Exports,616,Poland,,0,World,,,,,,,,,1006,Rice,0,,,,,,1332091,,1751180,,,0
HS,2013,201310,October 2013,4,0,1,Imports,28,Antigua and Barbuda,,0,World,,,,,,,,,1006,Rice,0,,,,,,82207,,82288,,,0
HS,2013,201302,February 2013,4,0,4,Re-imports,124,Canada,,0,World,,,,,,,,,1006,Rice,0,,,,,,,,37,,,0
HS,2013,201308,August 2013,4,0,1,Imports,528,Netherlands,,0,World,,,,,,,,,1006,Rice,0,,,,,,,,12842646,,,0
HS,2013,201311,November 2013,4,0,1,Imports,12,Algeria,,0,World,,,,,,,,,1006,Rice,0,,,,,,6435288,,5711677,,,0
HS,2013,201307,July 2013,4,0,1,Imports,268,Georgia,,0,World,,,,,,,,,1006,Rice,0,,,,,,674352,,425345,,,0
HS,2013,201302,February 2013,4,0,2,Exports,703,Slovakia,,0,World,,,,,,,,,1006,Rice,0,,,,,,,,374568,,,0
HS,2013,201302,February 2013,4,0,1,Imports,32,Argentina,,0,World,,,,,,,,,1006,Rice,0,,,,,,856140,,597716,,,0
HS,2013,201307,July 2013,4,0,3,Re-exports,52,Barbados,,0,World,,,,,,,,,1006,Rice,0,,,,,,886,,1501,,,0
HS,2013,201303,March 2013,4,0,1,Imports,112,Belarus,,0,World,,,,,,,,,1006,Rice,0,,,,,,3422816,,1979800,,,0
HS,2013,201310,October 2013,4,0,2,Exports,703,Slovakia,,0,World,,,,,,,,,1006,Rice,0,,,,,,,,428780,,,0
HS,2013,201303,March 2013,4,0,1,Imports,616,Poland,,0,World,,,,,,,,,1006,Rice,0,,,,,,10462299,,6900384,,,0
HS,2013,201302,February 2013,4,0,2,Exports,268,Georgia,,0,World,,,,,,,,,1006,Rice,0,,,,,,17600,,16016,,,0
HS,2013,201312,December 2013,4,0,2,Exports,120,Cameroon,,0,World,,,,,,,,,1006,Rice,0,,,,,,35750,,270620,,,0
HS,2013,201303,March 2013,4,0,1,Imports,32,Argentina,,0,World,,,,,,,,,1006,Rice,0,,,,,,70120,,44139,,,0
HS,2013,201303,March 2013,4,0,2,Exports,616,Poland,,0,World,,,,,,,,,1006,Rice,0,,,,,,1421152,,1642207,,,0
HS,2013,201304,April 2013,4,0,2,Exports,528,Netherlands,,0,World,,,,,,,,,1006,Rice,0,,,,,,,,12267767,,,0
HS,2013,201301,January 2013,4,0,2,Exports,528,Netherlands,,0,World,,,,,,,,,1006,Rice,0,,,,,,,,13614632,,,0
HS,2013,201310,October 2013,4,0,1,Imports,528,Netherlands,,0,World,,,,,,,,,1006,Rice,0,,,,,,,,14805687,,,0
HS,2013,201306,June 2013,4,0,2,Exports,384,Côte d'Ivoire,,0,World,,,,,,,,,1006,Rice,0,,,,,,931802,,372638,,,0
HS,2013,201304,April 2013,4,0,1,Imports,268,Georgia,,0,World,,,,,,,,,1006,Rice,0,,,,,,2117998,,1092794,,,0
HS,2013,201308,August 2013,4,0,2,Exports,124,Canada,,0,World,,,,,,,,,1006,Rice,0,,,,,,333455,,264318,,,0
HS,2013,201311,November 2013,4,0,1,Imports,31,Azerbaijan,,0,World,,,,,,,,,1006,Rice,0,,,,,,935194,,579003,,,0
HS,2013,201303,March 2013,4,0,2,Exports,112,Belarus,,0,World,,,,,,,,,1006,Rice,0,,,,,,3656,,3800,,,0
HS,2013,201304,April 2013,4,0,2,Exports,384,Côte d'Ivoire,,0,World,,,,,,,,,1006,Rice,0,,,,,,4820145,,2278278,,,0
HS,2013,201301,January 2013,4,0,1,Imports,703,Slovakia,,0,World,,,,,,,,,1006,Rice,0,,,,,,,,2434242,,,0
HS,2013,201301,January 2013,4,0,2,Exports,384,Côte d'Ivoire,,0,World,,,,,,,,,1006,Rice,0,,,,,,2360511,,1602000,,,0
HS,2013,201306,June 2013,4,0,2,Exports,120,Cameroon,,0,World,,,,,,,,,1006,Rice,0,,,,,,25000,,14932,,,0
HS,2013,201307,July 2013,4,0,1,Imports,52,Barbados,,0,World,,,,,,,,,1006,Rice,0,,,,,,532504,,467553,,,0
HS,2013,201301,January 2013,4,0,2,Exports,703,Slovakia,,0,World,,,,,,,,,1006,Rice,0,,,,,,,,266878,,,0
HS,2013,201312,December 2013,4,0,1,Imports,32,Argentina,,0,World,,,,,,,,,1006,Rice,0,,,,,,221700,,207475,,,0
HS,2013,201310,October 2013,4,0,1,Imports,268,Georgia,,0,World,,,,,,,,,1006,Rice,0,,,,,,587190,,399999,,,0
HS,2013,201301,January 2013,4,0,1,Imports,124,Canada,,0,World,,,,,,,,,1006,Rice,0,,,,,,,,32508495,,,0
HS,2013,201306,June 2013,4,0,1,Imports,51,Armenia,,0,World,,,,,,,,,1006,Rice,0,,,,,,776725,,538855,,,0
HS,2013,201305,May 2013,4,0,1,Imports,52,Barbados,,0,World,,,,,,,,,1006,Rice,0,,,,,,526082,,443081,,,0
HS,2013,201302,February 2013,4,0,1,Imports,31,Azerbaijan,,0,World,,,,,,,,,1006,Rice,0,,,,,,3883177,,1890184,,,0
HS,2013,201308,August 2013,4,0,4,Re-imports,32,Argentina,,0,World,,,,,,,,,1006,Rice,0,,,,,,24255,,78892,,,0
HS,2013,201309,September 2013,4,0,2,Exports,32,Argentina,,0,World,,,,,,,,,1006,Rice,0,,,,,,40462957,,20083144,,,0
HS,2013,201309,September 2013,4,0,1,Imports,120,Cameroon,,0,World,,,,,,,,,1006,Rice,0,,,,,,122724905,,66575435,,,0
HS,2013,201304,April 2013,4,0,1,Imports,528,Netherlands,,0,World,,,,,,,,,1006,Rice,0,,,,,,,,12646000,,,0
HS,2013,201311,November 2013,4,0,1,Imports,112,Belarus,,0,World,,,,,,,,,1006,Rice,0,,,,,,2219937,,1360800,,,0
HS,2013,201308,August 2013,4,0,2,Exports,120,Cameroon,,0,World,,,,,,,,,1006,Rice,0,,,,,,85720,,51857,,,0
HS,2013,201307,July 2013,4,0,1,Imports,32,Argentina,,0,World,,,,,,,,,1006,Rice,0,,,,,,999380,,667691,,,0
HS,2013,201309,September 2013,4,0,2,Exports,702,Singapore,,0,World,,,,,,,,,1006,Rice,0,,,,,,,,5880556,,,0
HS,2013,201305,May 2013,4,0,1,Imports,28,Antigua and Barbuda,,0,World,,,,,,,,,1006,Rice,0,,,,,,256308,,228920,,,0
HS,2013,201301,January 2013,4,0,1,Imports,268,Georgia,,0,World,,,,,,,,,1006,Rice,0,,,,,,1293236,,783496,,,0
HS,2013,201311,November 2013,4,0,1,Imports,51,Armenia,,0,World,,,,,,,,,1006,Rice,0,,,,,,908213,,633340,,,0
HS,2013,201303,March 2013,4,0,1,Imports,528,Netherlands,,0,World,,,,,,,,,1006,Rice,0,,,,,,,,16449333,,,0
HS,2013,201307,July 2013,4,0,2,Exports,384,Côte d'Ivoire,,0,World,,,,,,,,,1006,Rice,0,,,,,,1652922,,1240717,,,0
HS,2013,201308,August 2013,4,0,1,Imports,28,Antigua and Barbuda,,0,World,,,,,,,,,1006,Rice,0,,,,,,100293,,105576,,,0
HS,2013,201310,October 2013,4,0,1,Imports,384,Côte d'Ivoire,,0,World,,,,,,,,,1006,Rice,0,,,,,,57447711,,32061285,,,0
HS,2013,201302,February 2013,4,0,1,Imports,52,Barbados,,0,World,,,,,,,,,1006,Rice,0,,,,,,511134,,466868,,,0
HS,2013,201309,September 2013,4,0,2,Exports,703,Slovakia,,0,World,,,,,,,,,1006,Rice,0,,,,,,,,381881,,,0
HS,2013,201307,July 2013,4,0,2,Exports,268,Georgia,,0,World,,,,,,,,,1006,Rice,0,,,,,,25000,,28225,,,0
HS,2013,201311,November 2013,4,0,2,Exports,268,Georgia,,0,World,,,,,,,,,1006,Rice,0,,,,,,300000,,164400,,,0
HS,2013,201309,September 2013,4,0,2,Exports,528,Netherlands,,0,World,,,,,,,,,1006,Rice,0,,,,,,,,10725772,,,0
HS,2013,201308,August 2013,4,0,4,Re-imports,124,Canada,,0,World,,,,,,,,,1006,Rice,0,,,,,,,,1384,,,0
HS,2013,201307,July 2013,4,0,1,Imports,528,Netherlands,,0,World,,,,,,,,,1006,Rice,0,,,,,,,,14950191,,,0
HS,2013,201303,March 2013,4,0,1,Imports,28,Antigua and Barbuda,,0,World,,,,,,,,,1006,Rice,0,,,,,,148371,,160323,,,0
HS,2013,201305,May 2013,4,0,1,Imports,112,Belarus,,0,World,,,,,,,,,1006,Rice,0,,,,,,3163261,,1931600,,,0
HS,2013,201302,February 2013,4,0,1,Imports,28,Antigua and Barbuda,,0,World,,,,,,,,,1006,Rice,0,,,,,,166216,,135378,,,0
HS,2013,201312,December 2013,4,0,2,Exports,381,Italy,,0,World,,,,,,,,,1006,Rice,0,,,,,,,,51799404,,,0
HS,2013,201309,September 2013,4,0,1,Imports,52,Barbados,,0,World,,,,,,,,,1006,Rice,0,,,,,,498263,,426832,,,0
HS,2013,201312,December 2013,4,0,1,Imports,616,Poland,,0,World,,,,,,,,,1006,Rice,0,,,,,,,,5676705,,,0
HS,2013,201311,November 2013,4,0,1,Imports,528,Netherlands,,0,World,,,,,,,,,1006,Rice,0,,,,,,,,15543311,,,0
HS,2013,201311,November 2013,4,0,2,Exports,112,Belarus,,0,World,,,,,,,,,1006,Rice,0,,,,,,4901,,5900,,,0
HS,2013,201302,February 2013,4,0,1,Imports,12,Algeria,,0,World,,,,,,,,,1006,Rice,0,,,,,,7399160,,4101385,,,0
HS,2013,201308,August 2013,4,0,1,Imports,768,Togo,,0,World,,,,,,,,,1006,Rice,0,,,,,,19433698,,2642265,,,0
HS,2013,201308,August 2013,4,0,1,Imports,52,Barbados,,0,World,,,,,,,,,1006,Rice,0,,,,,,467159,,403876,,,0
HS,2013,201304,April 2013,4,0,2,Exports,120,Cameroon,,0,World,,,,,,,,,1006,Rice,0,,,,,,113205,,67385,,,0
HS,2013,201303,March 2013,4,0,2,Exports,32,Argentina,,0,World,,,,,,,,,1006,Rice,0,,,,,,47934445,,26269832,,,0
HS,2013,201301,January 2013,4,0,2,Exports,124,Canada,,0,World,,,,,,,,,1006,Rice,0,,,,,,665129,,673480,,,0
HS,2013,201305,May 2013,4,0,1,Imports,120,Cameroon,,0,World,,,,,,,,,1006,Rice,0,,,,,,61759623,,31039508,,,0
HS,2013,201305,May 2013,4,0,2,Exports,112,Belarus,,0,World,,,,,,,,,1006,Rice,0,,,,,,7654,,10900,,,0
HS,2013,201301,January 2013,4,0,1,Imports,616,Poland,,0,World,,,,,,,,,1006,Rice,0,,,,,,8581866,,6082547,,,0
HS,2013,201301,January 2013,4,0,1,Imports,32,Argentina,,0,World,,,,,,,,,1006,Rice,0,,,,,,231790,,157701,,,0
HS,2013,201312,December 2013,4,0,1,Imports,702,Singapore,,0,World,,,,,,,,,1006,Rice,0,,,,,,39161130,,27466380,,,0
HS,2013,201303,March 2013,4,0,2,Exports,8,Albania,,0,World,,,,,,,,,1006,Rice,0,,,,,,36,,42,,,0
HS,2013,201302,February 2013,4,0,2,Exports,120,Cameroon,,0,World,,,,,,,,,1006,Rice,0,,,,,,50000,,30249,,,0
HS,2013,201302,February 2013,4,0,2,Exports,384,Côte d'Ivoire,,0,World,,,,,,,,,1006,Rice,0,,,,,,3056034,,1034173,,,0
HS,2013,201310,October 2013,4,0,3,Re-exports,52,Barbados,,0,World,,,,,,,,,1006,Rice,0,,,,,,8672,,30842,,,0
HS,2013,201301,January 2013,4,0,1,Imports,28,Antigua and Barbuda,,0,World,,,,,,,,,1006,Rice,0,,,,,,147532,,177786,,,0
HS,2013,201302,February 2013,4,0,1,Imports,768,Togo,,0,World,,,,,,,,,1006,Rice,0,,,,,,12666436,,2620383,,,0
HS,2013,201312,December 2013,4,0,1,Imports,528,Netherlands,,0,World,,,,,,,,,1006,Rice,0,,,,,,,,14331313,,,0
HS,2013,201312,December 2013,4,0,2,Exports,616,Poland,,0,World,,,,,,,,,1006,Rice,0,,,,,,,,1814381,,,0
HS,2013,201310,October 2013,4,0,1,Imports,52,Barbados,,0,World,,,,,,,,,1006,Rice,0,,,,,,,,360215,,,0
HS,2013,201312,December 2013,4,0,2,Exports,384,Côte d'Ivoire,,0,World,,,,,,,,,1006,Rice,0,,,,,,1924257,,548933,,,0
HS,2013,201303,March 2013,4,0,1,Imports,705,Slovenia,,0,World,,,,,,,,,1006,Rice,0,,,,,,576054,,560839,,,0
HS,2013,201311,November 2013,4,0,2,Exports,604,Peru,,0,World,,,,,,,,,1006,Rice,0,,,,,,114760,,81135,,,0
HS,2013,201310,October 2013,4,0,1,Imports,792,Turkey,,0,World,,,,,,,,,1006,Rice,0,,,,,,4454803,,2527712,,,0
HS,2013,201305,May 2013,4,0,1,Imports,608,Philippines,,0,World,,,,,,,,,1006,Rice,0,,,,,,79340981,,41789430,,,0
HS,2013,201305,May 2013,4,0,2,Exports,233,Estonia,,0,World,,,,,,,,,1006,Rice,0,,,,,,,,35558,,,0
HS,2013,201303,March 2013,4,0,2,Exports,480,Mauritius,,0,World,,,,,,,,,1006,Rice,0,,,,,,2067,,2382,,,0
HS,2013,201307,July 2013,4,0,2,Exports,233,Estonia,,0,World,,,,,,,,,1006,Rice,0,,,,,,,,49455,,,0
HS,2013,201309,September 2013,4,0,3,Re-exports,480,Mauritius,,0,World,,,,,,,,,1006,Rice,0,,,,,,25379,,36912,,,0
HS,2013,201308,August 2013,4,0,2,Exports,705,Slovenia,,0,World,,,,,,,,,1006,Rice,0,,,,,,168676,,230702,,,0
