Classification,Year,Period,Period Desc.,Aggregate Level,Is Leaf Code,Trade Flow Code,Trade Flow,Reporter Code,Reporter,Reporter ISO,Partner Code,Partner,Partner ISO,2nd Partner Code,2nd Partner,2nd Partner ISO,Customs Proc. Code,Customs,Mode of Transport Code,Mode of Transport,Commodity Code,Commodity,Qty Unit Code,Qty Unit,Qty,Alt Qty Unit Code,Alt Qty Unit,Alt Qty,Netweight (kg),Gross weight (kg),Trade Value (US$),CIF Trade Value (US$),FOB Trade Value (US$),Flag
HS,2012,201210,October 2012,4,0,1,Imports,124,Canada,,0,World,,,,,,,,,1006,Rice,0,,,,,,,,28274829,,,0
HS,2012,201206,June 2012,4,0,2,Exports,251,France,,0,World,,,,,,,,,1006,Rice,0,,,,,,,,4595414,,,0
HS,2012,201209,September 2012,4,0,1,Imports,124,Canada,,0,World,,,,,,,,,1006,Rice,0,,,,,,,,25639577,,,0
HS,2012,201203,March 2012,4,0,2,Exports,792,Turkey,,0,World,,,,,,,,,1006,Rice,0,,,,,,5039479,,3206968,,,0
HS,2012,201209,September 2012,4,0,1,Imports,724,Spain,,0,World,,,,,,,,,1006,Rice,0,,,,,,9697052,,7642049,,,0
HS,2012,201212,December 2012,4,0,2,Exports,152,Chile,,0,World,,,,,,,,,1006,Rice,0,,,,,,356,,1238,,,0
HS,2012,201205,May 2012,4,0,2,Exports,540,New Caledonia,,0,World,,,,,,,,,1006,Rice,0,,,,,,80000,,44477,,,0
HS,2012,201201,January 2012,4,0,1,Imports,724,Spain,,0,World,,,,,,,,,1006,Rice,0,,,,,,8572008,,6738491,,,0
HS,2012,201206,June 2012,4,0,1,Imports,818,Egypt,,0,World,,,,,,,,,1006,Rice,0,,,,,,,,7190908,,,0
HS,2012,201212,December 2012,4,0,1,Imports,32,Argentina,,0,World,,,,,,,,,1006,Rice,0,,,,,,513814,,411064,,,0
HS,2012,201203,March 2012,4,0,1,Imports,8,Albania,,0,World,,,,,,,,,1006,Rice,0,,,,,,1838557,,1225141,,,0
HS,2012,201204,April 2012,4,0,1,Imports,826,United Kingdom,,0,World,,,,,,,,,1006,Rice,0,,,,,,53101133,,41036550,,,0
HS,2012,201203,March 2012,4,0,2,Exports,826,United Kingdom,,0,World,,,,,,,,,1006,Rice,0,,,,,,2822666,,4129569,,,0
HS,2012,201202,February 2012,4,0,1,Imports,540,New Caledonia,,0,World,,,,,,,,,1006,Rice,0,,,,,,828747,,809246,,,0
HS,2012,201205,May 2012,4,0,2,Exports,70,Bosnia Herzegovina,,0,World,,,,,,,,,1006,Rice,0,,,,,,4070,,3435,,,0
HS,2012,201203,March 2012,4,0,1,Imports,540,New Caledonia,,0,World,,,,,,,,,1006,Rice,0,,,,,,1042699,,1220037,,,0
HS,2012,201207,July 2012,4,0,2,Exports,70,Bosnia Herzegovina,,0,World,,,,,,,,,1006,Rice,0,,,,,,2068,,2418,,,0
HS,2012,201208,August 2012,4,0,1,Imports,533,Aruba,,0,World,,,,,,,,,1006,Rice,0,,,,,,151781,,170153,,,0
HS,2012,201204,April 2012,4,0,2,Exports,152,Chile,,0,World,,,,,,,,,1006,Rice,0,,,,,,25000,,12000,,,0
HS,2012,201202,February 2012,4,0,2,Exports,826,United Kingdom,,0,World,,,,,,,,,1006,Rice,0,,,,,,2384765,,3300818,,,0
HS,2012,201212,December 2012,4,0,1,Imports,132,Cabo Verde,,0,World,,,,,,,,,1006,Rice,0,,,,,,2178481,,1673029,,,0
HS,2012,201211,November 2012,4,0,1,Imports,8,Albania,,0,World,,,,,,,,,1006,Rice,0,,,,,,1796193,,1323034,,,0
HS,2012,201205,May 2012,4,0,2,Exports,716,Zimbabwe,,0,World,,,,,,,,,1006,Rice,0,,,,,,60000,,11480,,,0
HS,2012,201212,December 2012,4,0,1,Imports,818,Egypt,,0,World,,,,,,,,,1006,Rice,0,,,,,,,,978774,,,0
HS,2012,201205,May 2012,4,0,1,Imports,28,Antigua and Barbuda,,0,World,,,,,,,,,1006,Rice,0,,,,,,213165,,306757,,,0
HS,2012,201205,May 2012,4,0,1,Imports,716,Zimbabwe,,0,World,,,,,,,,,1006,Rice,0,,,,,,12198737,,7724093,,,0
HS,2012,201204,April 2012,4,0,2,Exports,724,Spain,,0,World,,,,,,,,,1006,Rice,0,,,,,,24579633,,17956579,,,0
HS,2012,201210,October 2012,4,0,1,Imports,12,Algeria,,0,World,,,,,,,,,1006,Rice,0,,,,,,8055579,,4741897,,,0
HS,2012,201202,February 2012,4,0,2,Exports,818,Egypt,,0,World,,,,,,,,,1006,Rice,0,,,,,,,,85076,,,0
HS,2012,201211,November 2012,4,0,2,Exports,818,Egypt,,0,World,,,,,,,,,1006,Rice,0,,,,,,,,35535499,,,0
HS,2012,201203,March 2012,4,0,2,Exports,642,Romania,,0,World,,,,,,,,,1006,Rice,0,,,,,,2902103,,1558126,,,0
HS,2012,201211,November 2012,4,0,1,Imports,818,Egypt,,0,World,,,,,,,,,1006,Rice,0,,,,,,,,1775877,,,0
HS,2012,201205,May 2012,4,0,1,Imports,268,Georgia,,0,World,,,,,,,,,1006,Rice,0,,,,,,1245396,,717494,,,0
HS,2012,201201,January 2012,4,0,1,Imports,540,New Caledonia,,0,World,,,,,,,,,1006,Rice,0,,,,,,434479,,550014,,,0
HS,2012,201206,June 2012,4,0,2,Exports,70,Bosnia Herzegovina,,0,World,,,,,,,,,1006,Rice,0,,,,,,1600,,3019,,,0
HS,2012,201207,July 2012,4,0,1,Imports,12,Algeria,,0,World,,,,,,,,,1006,Rice,0,,,,,,9540540,,6107985,,,0
HS,2012,201206,June 2012,4,0,2,Exports,8,Albania,,0,World,,,,,,,,,1006,Rice,0,,,,,,9600,,6903,,,0
HS,2012,201205,May 2012,4,0,2,Exports,32,Argentina,,0,World,,,,,,,,,1006,Rice,0,,,,,,81876589,,38602985,,,0
HS,2012,201201,January 2012,4,0,2,Exports,144,Sri Lanka,,0,World,,,,,,,,,1006,Rice,0,,,,,,222798,,240672,,,0
HS,2012,201209,September 2012,4,0,1,Imports,716,Zimbabwe,,0,World,,,,,,,,,1006,Rice,0,,,,,,9471579,,6702740,,,0
HS,2012,201206,June 2012,4,0,1,Imports,268,Georgia,,0,World,,,,,,,,,1006,Rice,0,,,,,,998268,,588500,,,0
HS,2012,201201,January 2012,4,0,1,Imports,70,Bosnia Herzegovina,,0,World,,,,,,,,,1006,Rice,0,,,,,,406097,,383106,,,0
HS,2012,201209,September 2012,4,0,2,Exports,32,Argentina,,0,World,,,,,,,,,1006,Rice,0,,,,,,59665165,,27123238,,,0
HS,2012,201201,January 2012,4,0,2,Exports,32,Argentina,,0,World,,,,,,,,,1006,Rice,0,,,,,,41621490,,19793826,,,0
HS,2012,201204,April 2012,4,0,1,Imports,533,Aruba,,0,World,,,,,,,,,1006,Rice,0,,,,,,328053,,377170,,,0
HS,2012,201206,June 2012,4,0,1,Imports,132,Cabo Verde,,0,World,,,,,,,,,1006,Rice,0,,,,,,1639777,,1143466,,,0
HS,2012,201209,September 2012,4,0,1,Imports,268,Georgia,,0,World,,,,,,,,,1006,Rice,0,,,,,,721843,,424808,,,0
HS,2012,201212,December 2012,4,0,2,Exports,818,Egypt,,0,World,,,,,,,,,1006,Rice,0,,,,,,,,27461493,,,0
HS,2012,201205,May 2012,4,0,1,Imports,32,Argentina,,0,World,,,,,,,,,1006,Rice,0,,,,,,882940,,567897,,,0
HS,2012,201211,November 2012,4,0,4,Re-imports,372,Ireland,,0,World,,,,,,,,,1006,Rice,0,,,,,,74910,,143366,,,0
HS,2012,201205,May 2012,4,0,1,Imports,710,South Africa,,0,World,,,,,,,,,1006,Rice,0,,,,,,78346119,,40468347,,,0
HS,2012,201203,March 2012,4,0,1,Imports,246,Finland,,0,World,,,,,,,,,1006,Rice,0,,,,,,,,2486870,,,0
HS,2012,201207,July 2012,4,0,2,Exports,376,Israel,,0,World,,,,,,,,,1006,Rice,0,,,,,,,,53000,,,0
HS,2012,201201,January 2012,4,0,1,Imports,620,Portugal,,0,World,,,,,,,,,1006,Rice,0,,,,,,7150845,,3977306,,,0
HS,2012,201208,August 2012,4,0,1,Imports,52,Barbados,,0,World,,,,,,,,,1006,Rice,0,,,,,,267623,,268207,,,0
HS,2012,201209,September 2012,4,0,2,Exports,499,Montenegro,,0,World,,,,,,,,,1006,Rice,0,,,,,,573,,572,,,0
HS,2012,201204,April 2012,4,0,2,Exports,56,Belgium,,0,World,,,,,,,,,1006,Rice,0,,,,,,16945552,,19068189,,,0
HS,2012,201204,April 2012,4,0,2,Exports,376,Israel,,0,World,,,,,,,,,1006,Rice,0,,,,,,,,4000,,,0
HS,2012,201203,March 2012,4,0,1,Imports,804,Ukraine,,0,World,,,,,,,,,1006,Rice,0,,,,,,5882020,,3102231,,,0
HS,2012,201209,September 2012,4,0,1,Imports,100,Bulgaria,,0,World,,,,,,,,,1006,Rice,0,,,,,,2982068,,1811600,,,0
HS,2012,201210,October 2012,4,0,1,Imports,372,Ireland,,0,World,,,,,,,,,1006,Rice,0,,,,,,2119619,,2589565,,,0
HS,2012,201209,September 2012,4,0,2,Exports,807,TFYR of Macedonia,,0,World,,,,,,,,,1006,Rice,0,,,,,,501554,,384050,,,0
HS,2012,201202,February 2012,4,0,1,Imports,48,Bahrain,,0,World,,,,,,,,,1006,Rice,0,,,,,,5597952,,4941178,,,0
HS,2012,201206,June 2012,4,0,2,Exports,807,TFYR of Macedonia,,0,World,,,,,,,,,1006,Rice,0,,,,,,851040,,625033,,,0
HS,2012,201204,April 2012,4,0,1,Imports,498,Rep. of Moldova,,0,World,,,,,,,,,1006,Rice,0,,,,,,530545,,326233,,,0
HS,2012,201210,October 2012,4,0,1,Imports,804,Ukraine,,0,World,,,,,,,,,1006,Rice,0,,,,,,2595106,,1744803,,,0
HS,2012,201207,July 2012,4,0,2,Exports,372,Ireland,,0,World,,,,,,,,,1006,Rice,0,,,,,,47263,,90139,,,0
HS,2012,201211,November 2012,4,0,4,Re-imports,710,South Africa,,0,World,,,,,,,,,1006,Rice,0,,,,,,1413,,826,,,0
HS,2012,201212,December 2012,4,0,2,Exports,710,South Africa,,0,World,,,,,,,,,1006,Rice,0,,,,,,18368051,,8973656,,,0
HS,2012,201210,October 2012,4,0,4,Re-imports,372,Ireland,,0,World,,,,,,,,,1006,Rice,0,,,,,,19258,,33629,,,0
HS,2012,201211,November 2012,4,0,2,Exports,620,Portugal,,0,World,,,,,,,,,1006,Rice,0,,,,,,2210553,,1425833,,,0
HS,2012,201209,September 2012,4,0,4,Re-imports,372,Ireland,,0,World,,,,,,,,,1006,Rice,0,,,,,,17678,,33960,,,0
HS,2012,201210,October 2012,4,0,1,Imports,499,Montenegro,,0,World,,,,,,,,,1006,Rice,0,,,,,,162813,,152237,,,0
HS,2012,201212,December 2012,4,0,1,Imports,620,Portugal,,0,World,,,,,,,,,1006,Rice,0,,,,,,9218648,,5064719,,,0
HS,2012,201207,July 2012,4,0,1,Imports,807,TFYR of Macedonia,,0,World,,,,,,,,,1006,Rice,0,,,,,,6060,,10353,,,0
HS,2012,201202,February 2012,4,0,2,Exports,100,Bulgaria,,0,World,,,,,,,,,1006,Rice,0,,,,,,1843327,,1050793,,,0
HS,2012,201211,November 2012,4,0,1,Imports,52,Barbados,,0,World,,,,,,,,,1006,Rice,0,,,,,,423177,,397402,,,0
HS,2012,201206,June 2012,4,0,1,Imports,51,Armenia,,0,World,,,,,,,,,1006,Rice,0,,,,,,527750,,387497,,,0
HS,2012,201212,December 2012,4,0,1,Imports,498,Rep. of Moldova,,0,World,,,,,,,,,1006,Rice,0,,,,,,1256552,,686815,,,0
HS,2012,201209,September 2012,4,0,1,Imports,372,Ireland,,0,World,,,,,,,,,1006,Rice,0,,,,,,1509949,,1923852,,,0
HS,2012,201207,July 2012,4,0,1,Imports,499,Montenegro,,0,World,,,,,,,,,1006,Rice,0,,,,,,116616,,115026,,,0
HS,2012,201201,January 2012,4,0,1,Imports,100,Bulgaria,,0,World,,,,,,,,,1006,Rice,0,,,,,,904753,,1348166,,,0
HS,2012,201204,April 2012,4,0,1,Imports,52,Barbados,,0,World,,,,,,,,,1006,Rice,0,,,,,,398359,,367473,,,0
HS,2012,201208,August 2012,4,0,1,Imports,508,Mozambique,,0,World,,,,,,,,,1006,Rice,0,,,,,,6174010,,4386750,,,0
HS,2012,201209,September 2012,4,0,1,Imports,51,Armenia,,0,World,,,,,,,,,1006,Rice,0,,,,,,334131,,253706,,,0
HS,2012,201212,December 2012,4,0,1,Imports,100,Bulgaria,,0,World,,,,,,,,,1006,Rice,0,,,,,,1779341,,844570,,,0
HS,2012,201208,August 2012,4,0,1,Imports,246,Finland,,0,World,,,,,,,,,1006,Rice,0,,,,,,,,2109178,,,0
HS,2012,201208,August 2012,4,0,2,Exports,620,Portugal,,0,World,,,,,,,,,1006,Rice,0,,,,,,1486219,,1063516,,,0
HS,2012,201206,June 2012,4,0,1,Imports,710,South Africa,,0,World,,,,,,,,,1006,Rice,0,,,,,,95353684,,53055129,,,0
HS,2012,201210,October 2012,4,0,2,Exports,499,Montenegro,,0,World,,,,,,,,,1006,Rice,0,,,,,,22,,30,,,0
HS,2012,201208,August 2012,4,0,1,Imports,804,Ukraine,,0,World,,,,,,,,,1006,Rice,0,,,,,,1602484,,1161989,,,0
HS,2012,201207,July 2012,4,0,2,Exports,499,Montenegro,,0,World,,,,,,,,,1006,Rice,0,,,,,,144,,303,,,0
HS,2012,201209,September 2012,4,0,1,Imports,352,Iceland,,0,World,,,,,,,,,1006,Rice,0,,,,,,94354,,151675,,,0
HS,2012,201202,February 2012,4,0,2,Exports,372,Ireland,,0,World,,,,,,,,,1006,Rice,0,,,,,,42799,,86835,,,0
HS,2012,201209,September 2012,4,0,2,Exports,36,Australia,,0,World,,,,,,,,,1006,Rice,0,,,,,,37154840,,28905109,,,0
HS,2012,201207,July 2012,4,0,1,Imports,96,Brunei Darussalam,,0,World,,,,,,,,,1006,Rice,0,,,,,,,,11746181,,,0
HS,2012,201205,May 2012,4,0,3,Re-exports,842,United States of America,,0,World,,,,,,,,,1006,Rice,0,,,,,,,,656080,,,0
HS,2012,201212,December 2012,4,0,1,Imports,40,Austria,,0,World,,,,,,,,,1006,Rice,0,,,,,,,,4928157,,,0
HS,2012,201202,February 2012,4,0,3,Re-exports,842,United States of America,,0,World,,,,,,,,,1006,Rice,0,,,,,,,,707434,,,0
HS,2012,201212,December 2012,4,0,1,Imports,203,Czech Rep.,,0,World,,,,,,,,,1006,Rice,0,,,,,,,,5757360,,,0
HS,2012,201206,June 2012,4,0,1,Imports,76,Brazil,,0,World,,,,,,,,,1006,Rice,0,,,,,,49170275,,21291806,,,0
HS,2012,201208,August 2012,4,0,1,Imports,40,Austria,,0,World,,,,,,,,,1006,Rice,0,,,,,,,,3731830,,,0
HS,2012,201207,July 2012,4,0,1,Imports,699,India,,0,World,,,,,,,,,1006,Rice,0,,,,,,65000,,62257,,,0
HS,2012,201203,March 2012,4,0,1,Imports,842,United States of America,,0,World,,,,,,,,,1006,Rice,0,,,,,,,,54651701,,,0
HS,2012,201209,September 2012,4,0,1,Imports,36,Australia,,0,World,,,,,,,,,1006,Rice,0,,,,,,9894023,,11322479,,,0
HS,2012,201208,August 2012,4,0,2,Exports,757,Switzerland,,0,World,,,,,,,,,1006,Rice,0,,,,,,45089,,106500,,,0
HS,2012,201210,October 2012,4,0,1,Imports,203,Czech Rep.,,0,World,,,,,,,,,1006,Rice,0,,,,,,,,5028593,,,0
HS,2012,201210,October 2012,4,0,3,Re-exports,842,United States of America,,0,World,,,,,,,,,1006,Rice,0,,,,,,,,679734,,,0
HS,2012,201209,September 2012,4,0,1,Imports,400,Jordan,,0,World,,,,,,,,,1006,Rice,0,,,,,,19257756,,15780862,,,0
HS,2012,201203,March 2012,4,0,1,Imports,40,Austria,,0,World,,,,,,,,,1006,Rice,0,,,,,,,,4703820,,,0
HS,2012,201201,January 2012,4,0,1,Imports,196,Cyprus,,0,World,,,,,,,,,1006,Rice,0,,,,,,,,592469,,,0
HS,2012,201206,June 2012,4,0,1,Imports,196,Cyprus,,0,World,,,,,,,,,1006,Rice,0,,,,,,,,824511,,,0
HS,2012,201211,November 2012,4,0,3,Re-exports,842,United States of America,,0,World,,,,,,,,,1006,Rice,0,,,,,,,,603514,,,0
HS,2012,201210,October 2012,4,0,2,Exports,400,Jordan,,0,World,,,,,,,,,1006,Rice,0,,,,,,1422000,,1218555,,,0
HS,2012,201212,December 2012,4,0,2,Exports,203,Czech Rep.,,0,World,,,,,,,,,1006,Rice,0,,,,,,,,1262771,,,0
HS,2012,201206,June 2012,4,0,1,Imports,688,Serbia,,0,World,,,,,,,,,1006,Rice,0,,,,,,962494,,653136,,,0
HS,2012,201208,August 2012,4,0,2,Exports,688,Serbia,,0,World,,,,,,,,,1006,Rice,0,,,,,,80475,,75994,,,0
HS,2012,201202,February 2012,4,0,1,Imports,40,Austria,,0,World,,,,,,,,,1006,Rice,0,,,,,,,,3893926,,,0
HS,2012,201205,May 2012,4,0,1,Imports,757,Switzerland,,0,World,,,,,,,,,1006,Rice,0,,,,,,,,11185612,,,0
HS,2012,201206,June 2012,4,0,2,Exports,203,Czech Rep.,,0,World,,,,,,,,,1006,Rice,0,,,,,,,,1123156,,,0
HS,2012,201210,October 2012,4,0,1,Imports,688,Serbia,,0,World,,,,,,,,,1006,Rice,0,,,,,,1611412,,1050749,,,0
HS,2012,201205,May 2012,4,0,2,Exports,688,Serbia,,0,World,,,,,,,,,1006,Rice,0,,,,,,58706,,59799,,,0
HS,2012,201202,February 2012,4,0,1,Imports,842,United States of America,,0,World,,,,,,,,,1006,Rice,0,,,,,,,,54616084,,,0
HS,2012,201205,May 2012,4,0,1,Imports,76,Brazil,,0,World,,,,,,,,,1006,Rice,0,,,,,,92616658,,40449961,,,0
HS,2012,201207,July 2012,4,0,1,Imports,688,Serbia,,0,World,,,,,,,,,1006,Rice,0,,,,,,742540,,500963,,,0
HS,2012,201204,April 2012,4,0,1,Imports,76,Brazil,,0,World,,,,,,,,,1006,Rice,0,,,,,,54294588,,22799828,,,0
HS,2012,201203,March 2012,4,0,1,Imports,203,Czech Rep.,,0,World,,,,,,,,,1006,Rice,0,,,,,,,,6116842,,,0
HS,2012,201206,June 2012,4,0,2,Exports,757,Switzerland,,0,World,,,,,,,,,1006,Rice,0,,,,,,56662,,137743,,,0
HS,2012,201202,February 2012,4,0,1,Imports,688,Serbia,,0,World,,,,,,,,,1006,Rice,0,,,,,,491323,,392749,,,0
HS,2012,201208,August 2012,4,0,2,Exports,40,Austria,,0,World,,,,,,,,,1006,Rice,0,,,,,,,,339202,,,0
HS,2012,201201,January 2012,4,0,2,Exports,417,Kyrgyzstan,,0,World,,,,,,,,,1006,Rice,0,,,,,,6000,,10200,,,0
HS,2012,201203,March 2012,4,0,2,Exports,417,Kyrgyzstan,,0,World,,,,,,,,,1006,Rice,0,,,,,,198000,,127916,,,0
HS,2012,201210,October 2012,4,0,1,Imports,96,Brunei Darussalam,,0,World,,,,,,,,,1006,Rice,0,,,,,,,,5898233,,,0
HS,2012,201212,December 2012,4,0,2,Exports,688,Serbia,,0,World,,,,,,,,,1006,Rice,0,,,,,,54652,,48768,,,0
HS,2012,201205,May 2012,4,0,2,Exports,40,Austria,,0,World,,,,,,,,,1006,Rice,0,,,,,,,,589292,,,0
HS,2012,201203,March 2012,4,0,2,Exports,699,India,,0,World,,,,,,,,,1006,Rice,0,,,,,,848162036,,515278282,,,0
HS,2012,201207,July 2012,4,0,2,Exports,428,Latvia,,0,World,,,,,,,,,1006,Rice,0,,,,,,127794,,107767,,,0
HS,2012,201208,August 2012,4,0,1,Imports,757,Switzerland,,0,World,,,,,,,,,1006,Rice,0,,,,,,3127563,,3553081,,,0
HS,2012,201210,October 2012,4,0,1,Imports,757,Switzerland,,0,World,,,,,,,,,1006,Rice,0,,,,,,4303678,,3778818,,,0
HS,2012,201205,May 2012,4,0,2,Exports,76,Brazil,,0,World,,,,,,,,,1006,Rice,0,,,,,,145984274,,80521071,,,0
HS,2012,201205,May 2012,4,0,2,Exports,120,Cameroon,,0,World,,,,,,,,,1006,Rice,0,,,,,,84500,,25804,,,0
HS,2012,201207,July 2012,4,0,1,Imports,616,Poland,,0,World,,,,,,,,,1006,Rice,0,,,,,,7940073,,5172417,,,0
HS,2012,201208,August 2012,4,0,1,Imports,792,Turkey,,0,World,,,,,,,,,1006,Rice,0,,,,,,4865817,,2594096,,,0
HS,2012,201207,July 2012,4,0,1,Imports,792,Turkey,,0,World,,,,,,,,,1006,Rice,0,,,,,,20546152,,9303866,,,0
HS,2012,201201,January 2012,4,0,1,Imports,120,Cameroon,,0,World,,,,,,,,,1006,Rice,0,,,,,,18190595,,10042464,,,0
HS,2012,201208,August 2012,4,0,2,Exports,705,Slovenia,,0,World,,,,,,,,,1006,Rice,0,,,,,,124092,,153105,,,0
HS,2012,201206,June 2012,4,0,1,Imports,251,France,,0,World,,,,,,,,,1006,Rice,0,,,,,,,,37388945,,,0
HS,2012,201212,December 2012,4,0,2,Exports,124,Canada,,0,World,,,,,,,,,1006,Rice,0,,,,,,279706,,304456,,,0
HS,2012,201205,May 2012,4,0,1,Imports,108,Burundi,,0,World,,,,,,,,,1006,Rice,0,,,,,,637714,,322632,,,0
