node,period,deg_out_wei,tot_out_wei,ave_out_wei,max_out_wei,deg_in_wei,tot_in_wei,ave_in_wei,max_in_wei,ratio,degree_val,bet_val,tri_no,eigen_val,net_group,tot_in_wei_n,tot_out_wei_n,period_date,degree_net,overall_flux,month
Singapore,201402,1,4652,4652,4652,8,39929,4991.125,14313,0.7913012269801036,9,21,15,0.0034276728707576427,2,0.3597490021469942,0.04191320488837228,2014-02-01,-7,44581,2
Bulgaria,201402,1,65,65,65,0,0,0,0,-1,1,0,0,1.048183009255124e-8,1,0,5.856316246225705e-4,2014-02-01,1,65,2
Hungary,201402,2,2185,1092.5,2146,3,6642,2214,4780,0.5049280616290925,5,15,6,6.572599409403486e-4,1,0.05984254231912483,0.019686232304620258,2014-02-01,-1,8827,2
Switzerland,201402,1,70,70,70,5,126975,25395,77960,0.998898028257704,6,52,15,0.0322833168049796,1,1.144008854406937,6.30680211131999e-4,2014-02-01,-4,127045,2
Australia,201402,3,6639,2213,3857,4,923610,230902.5,671410,0.9857264022858396,7,42,5,0.23240683574296134,2,8.321464997194653,0.05981551316721917,2014-02-01,-1,930249,2
Japan,201402,2,1231,615.5,1007,2,2075097,1037548.5,2050795,0.998814252854077,4,0,5,0.6994919086856187,2,18.69603734399111,0.011090961998621298,2014-02-01,0,2076328,2
Mexico,201402,1,1067,1067,1067,3,15678,5226,12973,0.8725589728277098,4,2,2,0.0010902289181864869,1,0.141254347858964,0.009613368361112044,2014-02-01,-2,16745,2
Lebanon,201402,1,149,149,149,0,0,0,0,-1,1,0,0,2.0365660155432636e-8,2,0,0.0013424478779809695,2014-02-01,1,149,2
Botswana,201402,1,948,948,948,0,0,0,0,-1,1,0,0,1.2017569599950735e-6,3,0,0.008541212002187645,2014-02-01,1,948,2
Swaziland,201402,1,47,47,47,0,0,0,0,-1,1,0,0,5.9580777562968015e-8,3,0,4.2345671318862795e-4,2014-02-01,1,47,2
Egypt,201402,1,2614,2614,2614,0,0,0,0,-1,1,0,0,3.3137053727915414e-6,3,0,0.023551401027129222,2014-02-01,1,2614,2
Portugal,201402,1,150,150,150,3,5468,1822.66666666667,2069,0.9466002135991456,4,15,2,4.1170363320240086e-4,3,0.04926513420671101,0.0013514575952828553,2014-02-01,-2,5618,2
South Africa,201402,2,97,48.5,70,6,21698,3616.33333333333,9928,0.9910988758889654,8,25,3,0.003719068753647911,3,0.19549284601631595,8.73942578282913e-4,2014-02-01,-4,21795,2
Finland,201402,1,508,508,508,2,1298,649,1250,0.4374307862679956,3,2,1,4.271250815416159e-4,1,0.01169461305784764,0.004576936389357936,2014-02-01,-1,1806,2
Poland,201402,1,74600,74600,74600,6,141364,23560.6666666667,49518,0.30914411661202795,7,2,10,0.01623448383932175,1,1.2736496766637702,0.6721249107206733,2014-02-01,-5,215964,2
Barbados,201402,0,0,0,0,2,2133,1066.5,1640,1,2,0,1,1.186142779329546e-4,2,0.019217727004922202,0,2014-02-01,-2,2133,2
Malaysia,201402,0,0,0,0,1,3710,3710,3710,1,1,0,0,6.588171999556996e-4,1,0.03342605118999595,0,2014-02-01,-1,3710,2
El Salvador,201402,0,0,0,0,4,17521,4380.25,8333,1,4,0,2,0.002664315941565873,2,0.15785925684633936,0,2014-02-01,-4,17521,2
Iceland,201402,0,0,0,0,1,602,602,602,1,1,0,0,1.1404210623063556e-5,2,0.005423849815735192,0,2014-02-01,-1,602,2
Montenegro,201402,0,0,0,0,1,114,114,114,1,1,0,0,3.0284435750499783e-8,1,0.0010271077724149699,0,2014-02-01,-1,114,2
TFYR of Macedonia,201402,0,0,0,0,1,513,513,513,1,1,0,0,1.748603996525857e-4,1,0.004621984975867364,0,2014-02-01,-1,513,2
Estonia,201402,0,0,0,0,2,3426,1713,3182,1,2,0,1,9.137074624638847e-5,1,0.03086729147626041,0,2014-02-01,-2,3426,2
Paraguay,201402,0,0,0,0,1,45,45,45,1,1,0,0,1.221446976892674e-7,1,4.0543727858485655e-4,0,2014-02-01,-1,45,2
Slovakia,201402,0,0,0,0,4,21285,5321.25,12957,1,4,0,6,0.003043069477561458,1,0.19177183277063714,0,2014-02-01,-4,21285,2
Luxembourg,201402,0,0,0,0,6,8524,1420.66666666667,4829,1,6,0,9,9.180384289093611e-4,1,0.07679883028127371,0,2014-02-01,-6,8524,2
Serbia,201402,0,0,0,0,1,1875,1875,1875,1,1,0,0,6.391096478529799e-4,1,0.016893219941035688,0,2014-02-01,-1,1875,2
Ukraine,201402,0,0,0,0,1,1260,1260,1260,1,1,0,0,2.981495351753709e-5,1,0.011352243800375984,0,2014-02-01,-1,1260,2
Albania,201402,0,0,0,0,1,94,94,94,1,1,0,0,3.2040697012374784e-5,1,8.469134263772559e-4,0,2014-02-01,-1,94,2
Bosnia Herzegovina,201402,0,0,0,0,2,1137,568.5,963,1,2,0,1,3.3266686256662166e-4,1,0.010244048572244042,0,2014-02-01,-2,1137,2
Madagascar,201402,0,0,0,0,1,758,758,758,1,1,0,0,2.583707269720398e-4,1,0.006829365714829361,0,2014-02-01,-1,758,2
Malta,201402,0,0,0,0,1,1625,1625,1625,1,1,0,0,2.885654851558009e-4,1,0.014640790615564264,0,2014-02-01,-1,1625,2
Philippines,201402,0,0,0,0,1,4652,4652,4652,1,1,0,0,5.435170530169902e-6,2,0.04191320488837228,0,2014-02-01,-1,4652,2
Panama,201402,0,0,0,0,2,21257,10628.5,20824,1,2,0,1,5.420789007703314e-4,2,0.19151956068618434,0,2014-02-01,-2,21257,2
Mauritius,201402,0,0,0,0,1,1978,1978,1978,1,1,0,0,1.520234411426994e-4,1,0.017821220823129917,0,2014-02-01,-1,1978,2
Romania,201402,0,0,0,0,5,14978,2995.6,8850,1,5,0,4,4.7309641479206994e-4,1,0.13494754574764403,0,2014-02-01,-5,14978,2
Greece,201402,0,0,0,0,3,17595,5865,9402,1,3,0,3,0.0016522573066074134,1,0.1585259759266789,0,2014-02-01,-3,17595,2
New Caledonia,201402,0,0,0,0,2,2514,1257,2109,1,2,0,1,7.499976773361813e-4,1,0.022650429296940652,0,2014-02-01,-2,2514,2
Antigua and Barbuda,201402,0,0,0,0,1,1126,1126,1126,1,1,0,0,2.133079927170931e-5,2,0.0101449416819233,0,2014-02-01,-1,1126,2
Slovenia,201402,0,0,0,0,9,12182,1353.55555555556,5436,1,9,0,17,0.002324281232655112,1,0.1097563761715716,0,2014-02-01,-9,12182,2
Qatar,201402,0,0,0,0,4,15479,3869.75,13744,1,4,0,3,4.009942287506359e-4,2,0.13946141411588878,0,2014-02-01,-4,15479,2
Bermuda,201402,0,0,0,0,2,16973,8486.5,15960,1,2,0,1,4.8223147258840505e-4,2,0.152921931764906,0,2014-02-01,-2,16973,2
Indonesia,201402,0,0,0,0,1,402,402,402,1,1,0,0,1.370251084996912e-4,1,0.003621906355358052,0,2014-02-01,-1,402,2
Fiji,201402,0,0,0,0,1,3857,3857,3857,1,1,0,0,3.055432108348583e-4,2,0.034750479633373146,0,2014-02-01,-1,3857,2
Mozambique,201402,0,0,0,0,2,220,110,150,1,2,0,0,1.0978722942127394e-7,3,0.0019821378064148543,0,2014-02-01,-2,220,2
Kazakhstan,201402,0,0,0,0,2,1120,560,1109,1,2,0,1,1.342770875240124e-4,1,0.010090883378111985,0,2014-02-01,-2,1120,2
Thailand,201402,0,0,0,0,1,2332,2332,2332,1,1,0,0,1.8473600406193903e-4,2,0.021010660747997456,0,2014-02-01,-1,2332,2
Colombia,201402,0,0,0,0,1,1850,1850,1850,1,1,0,0,3.5046162213723644e-5,2,0.016667977008488547,0,2014-02-01,-1,1850,2
Belize,201402,0,0,0,0,1,2718,2718,2718,1,1,0,0,5.148944264697008e-5,2,0.024488411626525337,0,2014-02-01,-1,2718,2
Zambia,201402,0,0,0,0,1,27,27,27,1,1,0,0,3.422725519701021e-8,3,2.4326236715091392e-4,0,2014-02-01,-1,27,2
Samoa,201402,0,0,0,0,1,65,65,65,1,1,0,0,1.3022982133349244e-7,2,5.856316246225705e-4,0,2014-02-01,-1,65,2
"China, Hong Kong SAR",201402,0,0,0,0,3,15697,5232.33333333333,12600,1,3,0,3,0.001191183743491061,2,0.14142553248769985,0,2014-02-01,-3,15697,2
Norway,201402,0,0,0,0,5,71878,14375.6,30578,1,5,0,8,0.011836287908049102,2,0.6476004602249404,0,2014-02-01,-5,71878,2
Cyprus,201402,0,0,0,0,1,1923,1923,1923,1,1,0,0,3.4148395566437187e-4,1,0.017325686371526202,0,2014-02-01,-1,1923,2
Peru,201402,0,0,0,0,1,2776,2776,2776,1,1,0,0,5.258818719204459e-5,2,0.025010975230034708,0,2014-02-01,-1,2776,2
Algeria,201402,0,0,0,0,1,227,227,227,1,1,0,0,1.4201387246465397e-6,1,0.0020452058275280544,0,2014-02-01,-1,227,2
Benin,201402,0,0,0,0,1,94440,94440,94440,1,1,0,0,2.5634100552548956e-4,1,0.8508777019900856,0,2014-02-01,-1,94440,2
French Polynesia,201402,0,0,0,0,3,11151,3717,8354,1,3,0,3,0.0029163859789492113,2,0.10046735763332745,0,2014-02-01,-3,11151,2
Russian Federation,201402,0,0,0,0,8,84619,10577.375,74600,1,8,0,12,8.239798456000533e-4,1,0.7623932683682662,0,2014-02-01,-8,84619,2
Senegal,201402,0,0,0,0,1,1460,1460,1460,1,1,0,0,1.1221143785053133e-4,1,0.013154187260753123,0,2014-02-01,-1,1460,2
Canada,201403,42,8504630,202491.19047619,2921764,3,25817,8605.66666666667,24122,-0.9939470932765891,45,605,101,1,1,0.1778179929140396,58.576760935683026,2014-03-01,39,8530447,3
Croatia,201403,1,84,84,84,2,15717,7858.5,15538,0.9893677615340801,3,0,3,0.0011901429008377568,1,0.10825291066467678,5.785610800937106e-4,2014-03-01,-1,15801,3
Czech Rep.,201403,3,61829,20609.6666666667,60946,5,220948,44189.6,162966,0.5627013512414376,8,115,15,0.049532201790430115,1,1.5218084943398236,0.4258553931085004,2014-03-01,-2,282777,3
France,201403,24,250559,10439.9583333333,93151,9,903631,100403.444444444,690619,0.5658271168525113,33,392,71,0.20308696466551177,1,6.223877706739998,1.7257581627047622,2014-03-01,15,1154190,3
Germany,201403,23,529375,23016.3043478261,142094,5,1027003,205400.6,934878,0.3197346660001619,28,158,68,0.271720614194341,1,7.073618630231918,3.6461401401739053,2014-03-01,18,1556378,3
Hungary,201403,3,3122,1040.66666666667,2425,2,8079,4039.5,6021,0.4425497723417552,5,28,4,4.8703484627808874e-4,1,0.05564517816758438,0.021503186810149576,2014-03-01,1,11201,3
Italy,201403,6,6214,1035.66666666667,2851,8,347689,43461.125,140316,0.9648830329214503,14,114,34,0.05208782504631892,1,2.394753849722645,0.04279974466312283,2014-03-01,-2,353903,3
Austria,201403,7,52001,7428.71428571429,30627,4,210844,52711,94585,0.6043219387852157,11,56,17,0.03370360128292057,1,1.452215861562837,0.35816374673753626,2014-03-01,3,262845,3
United Kingdom,201403,18,186683,10371.2777777778,54893,9,1555050,172783.333333333,1102499,0.7856353413525494,27,1079,52,0.3169824841626867,1,10.710611995234817,1.2858037870849306,2014-03-01,9,1741733,3
United States of America,201403,36,606808,16855.7777777778,150922,0,0,0,0,-1,36,0,50,0.01641690170519022,1,0,4.179470141541718,2014-03-01,36,606808,3
Belgium,201403,5,89995,17999,30012,5,123487,24697.4,52428,0.15688442116899787,10,121,29,0.01964624066199102,1,0.8505330011610958,0.6198524333694463,2014-03-01,0,213482,3
Denmark,201403,12,264182,22015.1666666667,64163,8,461135,57641.875,367862,0.27154058156640476,20,781,50,0.10996104217491644,1,3.176128138916824,1.8195883721585315,2014-03-01,4,725317,3
Estonia,201403,1,86730,86730,86730,4,17069,4267.25,13016,-0.6711143652636345,5,156,7,0.011418889386610629,1,0.11756498900142318,0.5973643151967561,2014-03-01,-3,103799,3
Ireland,201403,1,308,308,308,4,117284,29321,51602,0.9947615484046534,5,78,3,0.0169627522517937,1,0.8078090204489375,0.002121390627010272,2014-03-01,-3,117592,3
Lithuania,201403,2,319384,159692,314770,5,7871,1574.2,3979,-0.9518968388565492,7,71,5,0.028140740763793286,1,0.05421255073116186,2.1997994286267817,2014-03-01,-3,327255,3
Netherlands,201403,9,102184,11353.7777777778,49732,4,223450,55862.5,126625,0.3723996879932685,13,161,38,0.045046933536232986,1,1.539041349368329,0.7038057786701872,2014-03-01,5,325634,3
New Zealand,201403,3,29828,9942.66666666667,29511,0,0,0,0,-1,3,0,1,0.002415280820541215,1,0,0.2054442844885143,2014-03-01,3,29828,3
Slovakia,201403,1,185,185,185,5,42519,8503.8,17813,0.991335706257025,6,62,7,0.003617883262902372,1,0.29285522100600575,0.0012742119025873388,2014-03-01,-4,42704,3
Rep. of Korea,201403,1,1418,1418,1418,0,0,0,0,-1,1,0,0,6.765224653620254e-6,1,0,0.009766662042534305,2014-03-01,1,1418,3
Bulgaria,201403,2,163,81.5,132,3,24452,8150.66666666667,13214,0.9867560430631729,5,29,5,0.0030213658692449536,1,0.1684163753625168,0.0011226840006580336,2014-03-01,-1,24615,3
Costa Rica,201403,1,489,489,489,0,0,0,0,-1,1,0,0,9.211251471852302e-11,1,0,0.003368052001974101,2014-03-01,1,489,3
Guatemala,201403,1,9984,9984,9984,1,31353,31353,31353,0.5169460773641048,2,0,1,1.4477234698561143e-4,1,0.2159479231449775,0.06876611694828103,2014-03-01,0,41337,3
Finland,201403,2,4365,2182.5,3726,3,93562,31187.3333333333,93151,0.9108519611547378,5,163,6,0.0053661742085751064,1,0.6444206163777113,0.03006451326915532,2014-03-01,-1,97927,3
Latvia,201403,1,3979,3979,3979,4,6270,1567.5,4614,0.2235340033173968,5,0,4,1.6669570596907738e-4,1,0.04318545204985197,0.0274058873534866,2014-03-01,-3,10249,3
Romania,201403,1,249,249,249,6,73432,12238.6666666667,60946,0.9932411340779849,7,185,8,0.0012043491706517804,1,0.5057725861123971,0.0017150203445634993,2014-03-01,-5,73681,3
Switzerland,201403,1,101,101,101,6,452976,75496,257031,0.9995541596682241,7,165,14,0.08493787660009872,1,3.1199319501967695,6.956508224936282e-4,2014-03-01,-5,453077,3
Sweden,201403,1,36,36,36,1,13251,13251,13251,0.9945811695642357,2,0,1,0.0010138136432027677,1,0.09126801038478284,2.4795474861159024e-4,2014-03-01,0,13287,3
Egypt,201403,1,1354,1354,1354,0,0,0,0,-1,1,0,0,9.847302071148278e-11,1,0,0.009325853600558145,2014-03-01,1,1354,3
Australia,201403,2,72241,36120.5,63956,3,1071737,357245.666666667,1033942,0.8737021166490964,5,29,4,0.2909661199938402,1,7.381729955909442,0.497569416512497,2014-03-01,-1,1143978,3
Indonesia,201403,1,4759,4759,4759,1,4139,4139,4139,-0.06967857945605754,2,0,1,2.2560159822747536e-5,1,0.028507908458427003,0.032778240240071053,2014-03-01,0,8898,3
Japan,201403,2,2037,1018.5,1175,1,2921764,2921764,2921764,0.9986066083156823,3,26,1,0.8217792778529571,1,20.12403494784429,0.014030106192272481,2014-03-01,1,2923801,3
Thailand,201403,1,16,16,16,2,8233,4116.5,8152,0.9961207419081101,3,37,3,4.487447366955444e-5,1,0.05670587348108952,1.1020211049404012e-4,2014-03-01,-1,8249,3
Mexico,201403,1,310,310,310,3,197463,65821,181455,0.9968650928084217,4,53,3,0.0511105001314881,1,1.3600524590302903,0.0021351658908220273,2014-03-01,-2,197773,3
China,201403,2,11146,5573,10649,0,0,0,0,-1,2,0,0,1.1030867778567458e-5,1,0,0.0767695452229107,2014-03-01,2,11146,3
India,201403,1,12949,12949,12949,2,24219,12109.5,20043,0.3032178217821782,3,0,3,0.0012721681395525927,1,0.16681155712844734,0.08918794554920784,2014-03-01,-1,37168,3
Israel,201403,1,647,647,647,0,0,0,0,-1,1,0,0,3.695693977984693e-5,1,0,0.004456297843102747,2014-03-01,1,647,3
Spain,201403,1,102776,102776,102776,5,157463,31492.6,90867,0.21014144690073355,6,217,7,0.03434524843064696,1,1.08454718279519,0.7078832567584666,2014-03-01,-4,260239,3
Portugal,201403,1,50,50,50,3,8242,2747.33333333333,3538,0.9879401833092137,4,27,3,0.0011411767201225697,1,0.056767862168242415,3.443815952938754e-4,2014-03-01,-2,8292,3
Russian Federation,201403,1,606,606,606,5,37814,7562.8,27111,0.9684539302446642,6,26,8,0.002867865687180103,1,0.2604489128888521,0.0041739049349617694,2014-03-01,-4,38420,3
South Africa,201403,1,799,799,799,2,1410,705,1354,0.2765957446808511,3,2,0,2.5857645830946904e-7,1,0.009711560987287286,0.005503217892796128,2014-03-01,-1,2209,3
Singapore,201403,1,72,72,72,8,37842,4730.25,14488,0.996201930685235,9,30,15,0.0025764192934817566,1,0.2606417665822166,4.959094972231805e-4,2014-03-01,-7,37914,3
Slovenia,201403,0,0,0,0,8,18734,2341.75,16519,1,8,0,15,0.0015899798999089115,1,0.12903289612470922,0,2014-03-01,-8,18734,3
Barbados,201403,0,0,0,0,2,6100,3050,5606,1,2,0,1,6.992783762962413e-5,1,0.042014554625852796,0,2014-03-01,-2,6100,3
Luxembourg,201403,0,0,0,0,6,7951,1325.16666666667,5012,1,6,0,11,5.870952395616969e-4,1,0.05476356128363206,0,2014-03-01,-6,7951,3
Madagascar,201403,0,0,0,0,1,579,579,579,1,1,0,0,1.628501776434792e-4,1,0.003987938873503077,0,2014-03-01,-1,579,3
TFYR of Macedonia,201403,0,0,0,0,1,43534,43534,43534,1,1,0,0,0.012244420783301914,1,0.2998461673904714,0,2014-03-01,-1,43534,3
Panama,201403,0,0,0,0,2,14626,7313,14002,1,2,0,1,2.4016026401881438e-4,1,0.10073850425536442,0,2014-03-01,-2,14626,3
Philippines,201403,0,0,0,0,1,11906,11906,11906,1,1,0,0,5.497519126908362e-5,1,0.0820041454713776,0,2014-03-01,-1,11906,3
Poland,201403,0,0,0,0,7,213477,30496.7142857143,111621,1,7,0,16,0.034633968997108994,1,1.4703509963710126,0,2014-03-01,-7,213477,3
Iceland,201403,0,0,0,0,2,3434,1717,3047,1,2,0,1,8.587895232878452e-4,1,0.02365212796478336,0,2014-03-01,-2,3434,3
Malaysia,201403,0,0,0,0,1,1288,1288,1288,1,1,0,0,5.94725737900797e-6,1,0.00887126989477023,0,2014-03-01,-1,1288,3
El Salvador,201403,0,0,0,0,3,10530,3510,9984,1,3,0,1,6.697306524799867e-7,1,0.07252676396889016,0,2014-03-01,-3,10530,3
Montenegro,201403,0,0,0,0,1,1738,1738,1738,1,1,0,0,4.888317940317554e-4,1,0.011970704252415108,0,2014-03-01,-1,1738,3
Norway,201403,0,0,0,0,4,160475,40118.75,150922,1,4,0,6,0.0011070236509128446,1,1.105292730095693,0,2014-03-01,-4,160475,3
Turkey,201403,0,0,0,0,1,4385,4385,4385,1,1,0,0,0.0012333299291307615,1,0.03020226590727287,0,2014-03-01,-1,4385,3
Serbia,201403,0,0,0,0,1,11313,11313,11313,1,1,0,0,0.0031819068388269935,1,0.07791977975119224,0,2014-03-01,-1,11313,3
Ukraine,201403,0,0,0,0,3,29838,9946,15063,1,3,0,3,0.004217380165231512,1,0.20551316080757306,0,2014-03-01,-3,29838,3
Bolivia,201403,0,0,0,0,1,411,411,411,1,1,0,0,3.664264030175273e-5,1,0.0028308167133156556,0,2014-03-01,-1,411,3
Mauritius,201403,0,0,0,0,1,478,478,478,1,1,0,0,2.7303581475682396e-5,1,0.0032922880510094484,0,2014-03-01,-1,478,3
Greece,201403,0,0,0,0,3,27563,9187.66666666667,22675,1,3,0,2,0.0023947024329146276,1,0.18984379822170172,0,2014-03-01,-3,27563,3
New Caledonia,201403,0,0,0,0,2,2152,1076,1116,1,2,0,1,3.5513293801581614e-4,1,0.014822183861448396,0,2014-03-01,-2,2152,3
Antigua and Barbuda,201403,0,0,0,0,2,489,244.5,322,1,2,0,1,9.133718640095829e-5,1,0.003368052001974101,0,2014-03-01,-2,489,3
Ethiopia,201403,0,0,0,0,1,9226,9226,9226,1,1,0,0,4.260046318230441e-5,1,0.06354529196362588,0,2014-03-01,-1,9226,3
Qatar,201403,0,0,0,0,5,51658,10331.6,32699,1,5,0,5,0.0013933124977156977,1,0.35580128899382024,0,2014-03-01,-5,51658,3
Bermuda,201403,0,0,0,0,1,18213,18213,18213,1,1,0,0,8.409735919568159e-5,1,0.12544443990174703,0,2014-03-01,-1,18213,3
Fiji,201403,0,0,0,0,2,64075,32037.5,63956,1,2,0,1,0.005234076877894473,1,0.44132501436910127,0,2014-03-01,-2,64075,3
Mozambique,201403,0,0,0,0,1,50,50,50,1,1,0,0,1.6048431044283638e-8,1,3.443815952938754e-4,0,2014-03-01,-1,50,3
Kazakhstan,201403,0,0,0,0,3,4988,1662.66666666667,4156,1,3,0,1,3.695079781437337e-5,1,0.034355507946517004,0,2014-03-01,-3,4988,3
Colombia,201403,0,0,0,0,2,113004,56502,63775,1,2,0,1,0.0181647384840142,1,0.7783299558917818,0,2014-03-01,-2,113004,3
Aruba,201403,0,0,0,0,1,1276,1276,1276,1,1,0,0,5.891848148771447e-6,1,0.008788618311899699,0,2014-03-01,-1,1276,3
Zambia,201403,0,0,0,0,1,799,799,799,1,1,0,0,5.810925931765199e-11,1,0.005503217892796128,0,2014-03-01,-1,799,3
Samoa,201403,0,0,0,0,2,2537,1268.5,2339,1,2,0,0,1.0934688720397272e-5,1,0.017473922145211235,0,2014-03-01,-2,2537,3
"China, Hong Kong SAR",201403,0,0,0,0,2,3221,1610.5,2046,1,2,0,0,2.810303637798978e-4,1,0.02218506236883145,0,2014-03-01,-2,3221,3
Cyprus,201403,0,0,0,0,2,3002,1501,2531,1,2,0,1,5.367866100138112e-5,1,0.020676670981444278,0,2014-03-01,-2,3002,3
Bosnia Herzegovina,201403,0,0,0,0,2,1633,816.5,1565,1,2,0,1,4.4537048537450036e-4,1,0.011247502902297968,0,2014-03-01,-2,1633,3
Belize,201403,0,0,0,0,1,3860,3860,3860,1,1,0,0,1.7823302393628955e-5,1,0.026586259156687178,0,2014-03-01,-1,3860,3
French Polynesia,201403,0,0,0,0,4,2490,622.5,1459,1,4,0,6,2.3863864177848761e-4,1,0.017150203445634993,0,2014-03-01,-4,2490,3
Senegal,201403,0,0,0,0,1,399,399,399,1,1,0,0,2.2791064871957353e-5,1,0.0027481651304451255,0,2014-03-01,-1,399,3
Canada,201404,39,8486944,217613.948717949,3289289,5,1541303,308260.6,1538433,-0.6926076910550767,44,401,99,0.9999999999999999,1,9.115480378945096,50.19296757951279,2014-04-01,34,10028247,4
Denmark,201404,8,311871,38983.875,95079,7,629637,89948.1428571429,534996,0.33750748798735647,15,219,38,0.14301831375495508,1,3.7237608175406476,1.8444484836933333,2014-04-01,1,941508,4
Finland,201404,1,1159,1159,1159,3,77409,25803,67210,0.9704968944099379,4,2,5,0.006642645525224327,1,0.45780759568609214,0.0068544872482551224,2014-04-01,-2,78568,4
France,201404,20,343435,17171.75,83093,6,1234021,205670.166666667,1073943,0.5645710561815988,26,190,61,0.26833293522740914,1,7.29817187970581,2.031122371099653,2014-04-01,14,1577456,4
Lithuania,201404,2,53161,26580.5,51717,3,2657,885.666666666667,2005,-0.9047977354975097,5,21,1,1.1522115971527253e-5,1,0.015713867660581415,0.31440155013329646,2014-04-01,-1,55818,4
United States of America,201404,30,2617244,87241.4666666667,1538433,0,0,0,0,-1,30,0,48,0.39474302613057366,1,0,15.478745145446272,2014-04-01,30,2617244,4
Germany,201404,19,459728,24196.2105263158,276536,4,1228873,307218.25,1151866,0.45549244611367634,23,51,41,0.28682940752981323,1,7.2677258914797385,2.7188953526020976,2014-04-01,15,1688601,4
Austria,201404,9,71101,7900.11111111111,30654,3,453480,151160,276536,0.7289227021184527,12,0,25,0.043797631206592934,2,2.6819438113362666,0.420501206072638,2014-04-01,6,524581,4
Netherlands,201404,10,135051,13505.1,58401,3,298043,99347.6666666667,282310,0.37634324188282453,13,184,37,0.07053378068292518,1,1.7626677678444362,0.7987104032477158,2014-04-01,7,433094,4
United Kingdom,201404,24,497046,20710.25,351597,8,949748,118718.5,570557,0.3129001087922676,32,602,60,0.1791426681063869,1,5.616941807640902,2.9395991965454837,2014-04-01,16,1446794,4
Spain,201404,3,2550,850,1283,5,93306,18661.2,42074,0.9467951927891838,8,82,9,0.012917407449688332,1,0.5518246653888632,0.01508105477398668,2014-04-01,-2,95856,4
Costa Rica,201404,1,1046,1046,1046,0,0,0,0,-1,1,0,0,2.296074270926431e-8,1,0,0.006186189526898066,2014-04-01,1,1046,4
Guatemala,201404,2,4776,2388,4766,3,37314,12438,36720,0.7730577334283678,5,47,2,0.0034954758740541715,1,0.22068018738687803,0.028245928470807993,2014-04-01,-1,42090,4
China,201404,4,30331,7582.75,22182,0,0,0,0,-1,4,0,1,2.1131047407847877e-4,1,0,0.17938175386266275,2014-04-01,4,30331,4
Thailand,201404,1,563,563,563,1,20068,20068,20068,0.9454219378605012,2,51,1,0.004838856293239283,1,0.11868494400171165,0.003329660328531177,2014-04-01,0,20631,4
Sweden,201404,3,757,252.333333333333,685,3,44346,14782,16668,0.9664323880894841,6,39,8,0.00586702310884321,1,0.26226841372831894,0.004477003319179575,2014-04-01,0,45103,4
Czech Rep.,201404,5,62348,12469.6,60842,6,147205,24534.1666666667,95079,0.40494290227293334,11,54,22,0.008754452160577256,1,0.8705908501979253,0.36873474629353786,2014-04-01,-1,209553,4
Latvia,201404,2,4150,2075,2145,2,53147,26573.5,51717,0.8551407578058188,4,6,0,9.912767883115355e-5,1,0.3143187521855177,0.024543677377272442,2014-04-01,0,57297,4
Croatia,201404,2,396,198,348,3,7957,2652.33333333333,7373,0.9051837663115049,5,18,3,5.216908124962717e-4,2,0.0470588050339655,0.0023419990943132256,2014-04-01,-1,8353,4
Hungary,201404,3,53183,17727.6666666667,52099,2,11026,5513,6063,-0.6565590493544519,5,0,8,8.377979260628125e-4,2,0.065209298014893,0.3145316611940916,2014-04-01,1,64209,4
Italy,201404,6,1365,227.5,460,6,658093,109682.166666667,351597,0.9958602367398682,12,38,36,0.05737049164255369,1,3.8920535605400848,0.008072799908428165,2014-04-01,0,659458,4
Mexico,201404,4,3890,972.5,2656,4,80987,20246.75,55132,0.9083379478539534,8,16,6,0.011390903374236367,1,0.47896838548268994,0.023006001204238506,2014-04-01,0,84877,4
Poland,201404,1,4,4,4,9,305692,33965.7777777778,97488,0.9999738302104051,10,10,27,0.029156594679006543,2,1.807905018027269,2.36565565082144e-5,2014-04-01,-8,305696,4
Belgium,201404,4,108281,27070.25,46688,7,264256,37750.8571428571,88265,0.4186832448857429,11,108,22,0.03372822473896674,1,1.5628467491586762,0.6403888988164909,2014-04-01,-3,372537,4
Sri Lanka,201404,1,1572,1572,1572,0,0,0,0,-1,1,0,0,6.787648979609295e-5,1,0,0.00929702670772826,2014-04-01,1,1572,4
Ireland,201404,1,97,97,97,4,100595,25148.75,72137,0.9980733325388312,5,63,3,0.01901374405432985,1,0.5949328254859569,5.736714953241992e-4,2014-04-01,-3,100692,4
New Zealand,201404,2,45578,22789,45203,3,56730,18910,48775,0.10900418344606483,5,41,6,0.014024227776743581,1,0.33550911267775074,0.269554633132849,2014-04-01,-1,102308,4
Lebanon,201404,2,15641,7820.5,12409,0,0,0,0,-1,2,0,0,3.229299667884882e-5,1,0,0.09250305008624536,2014-04-01,2,15641,4
Turkey,201404,2,10720,5360,10263,1,20222,20222,20222,0.30709068579923726,3,108,2,0.004904823032461543,1,0.1195957214272779,0.0633995714420146,2014-04-01,1,30942,4
Malaysia,201404,1,729,729,729,1,8633,8633,8633,0.8442640461439863,2,1,0,8.247206655535622e-4,1,0.05105676308385373,0.004311407423622075,2014-04-01,0,9362,4
Portugal,201404,2,975,487.5,685,4,5404,1351,2301,0.6943094528923028,6,22,6,2.786160966088631e-4,2,0.03196000784259766,0.00576628564887726,2014-04-01,-2,6379,4
