node,period,deg_out_wei,tot_out_wei,ave_out_wei,max_out_wei,deg_in_wei,tot_in_wei,ave_in_wei,max_in_wei,ratio,degree_val,bet_val,tri_no,eigen_val,net_group,tot_in_wei_n,tot_out_wei_n,period_date,degree_net,overall_flux,month
Spain,201406,39,57425855,1472457.82051282,18863429,49,32737823,668118.836734694,7067133,-0.27381349727104076,29,378,142,0.23380936615513523,2,2.985799843814546,5.2374316059414445,2014-06-01,-10,90163678,6
Ireland,201406,17,15942273,937780.764705882,7597407,36,54769466,1521374.05555556,27103208,0.5490911912094256,19,535,61,0.037269797163472465,1,4.995159972262239,1.453989052156854,2014-06-01,-19,70711739,6
Greece,201406,28,314218,11222.0714285714,66490,57,24033554,421641.298245614,5817940,0.9741891783773892,29,445,150,0.07650880326688635,2,2.1919411617415263,0.028657741088151126,2014-06-01,-29,24347772,6
Paraguay,201406,2,18912,9456,9456,8,270188,33773.5,59950,0.869166378415773,4,4,2,1.059674462274033e-7,8,0.024642056626690313,0.0017248381679570047,2014-06-01,-6,289100,6
Peru,201406,5,6406,1281.2,1692,4,717468,179367,357384,0.9823007871535654,4,215,2,9.241586173245625e-6,8,0.06543550077663791,5.842487999118323e-4,2014-06-01,1,723874,6
Honduras,201406,6,1536782,256130.333333333,576422,0,0,0,0,-1,2,0,0,1.057807683481465e-6,5,0,0.1401597001601788,2014-06-01,6,1536782,6
Nicaragua,201406,6,427517,71252.8333333333,148081,0,0,0,0,-1,2,0,0,2.717497988824901e-7,5,0,0.038990991912567406,2014-06-01,6,427517,6
Australia,201406,51,12165211,238533.549019608,2373298,6,2317376,386229.333333333,1103873,-0.6799776172585741,16,396,40,6.957629037602801e-4,10,0.21135250498665037,1.1095082621642556,2014-06-01,45,14482587,6
Netherlands,201406,92,117844512,1280918.60869565,33709284,29,34952780,1205268.27586207,8137272,-0.5424947714387504,39,494,159,0.6295699219965791,2,3.1878113906622376,10.747816845487906,2014-06-01,63,152797292,6
India,201406,10,763826,76382.6,336250,4,297578,74394.5,92927,-0.4392747719058907,6,0,11,0.0012032231371230022,11,0.027140116980980837,0.06966350668770765,2014-06-01,6,1061404,6
Thailand,201406,14,8439392,602813.714285714,2685200,15,2175408,145027.2,1055164,-0.5901179485247013,13,319,23,3.2310866746507975e-4,10,0.19840454469537921,0.7697010065540928,2014-06-01,-1,10614800,6
Senegal,201406,2,1262,631,631,6,931825,155304.166666667,413987,0.9972950003590233,3,0,2,0.0033352252112117276,1,0.08498558195095897,1.1509865524332382e-4,2014-06-01,-4,933087,6
Indonesia,201406,11,3726354,338759.454545455,933860,14,3844132,274580.857142857,905041,0.015557521670339263,10,9,28,0.00643165160274241,11,0.35059780014091035,0.33985604941408926,2014-06-01,-3,7570486,6
New Zealand,201406,44,18280193,415458.931818182,2174815,10,568370,56837,207173,-0.9396908931466023,17,349,32,7.647588489137291e-4,10,0.05183726044425353,1.66721523921428,2014-06-01,34,18848563,6
Viet Nam,201406,6,265126,44187.6666666667,66341,0,0,0,0,-1,3,0,3,9.140943017731835e-6,11,0,0.024180385158511467,2014-06-01,6,265126,6
Singapore,201406,8,285360,35670,71399,72,16943586,235327.583333333,2685200,0.9668743520352319,27,111,87,0.007211201092024745,11,1.5453121740091982,0.026025794184021303,2014-06-01,-64,17228946,6
Cyprus,201406,9,1214708,134967.555555556,357495,28,1486486,53088.7857142857,209858,0.10061402476090203,14,130,60,0.0029804192613914564,2,0.1355725353708617,0.1107854653829694,2014-06-01,-19,2701194,6
Hungary,201406,39,27424857,703201.461538462,6667857,57,11228236,196986.596491228,2789748,-0.41902522522583124,36,1031,183,0.055111616536621735,2,1.024052982848397,2.501239430222231,2014-06-01,-18,38653093,6
Montenegro,201406,5,4818,963.6,1460,16,3286263,205391.4375,1071917,0.9970720866487334,7,0,10,6.813437810427317e-5,9,0.29971826630419257,4.3941784545351357e-4,2014-06-01,-11,3291081,6
Romania,201406,39,4079059,104591.256410256,826020,45,10132909,225175.755555556,2970080,0.42596845137844386,24,399,98,0.011049600106912215,2,0.9241554671972846,0.3720239346736745,2014-06-01,-6,14211968,6
Switzerland,201406,24,1402708,58446.1666666667,410550,20,3275333,163766.65,1229840,0.40030110894709986,20,807,61,0.013788165779170525,11,0.29872141345014386,0.1279316992860953,2014-06-01,4,4678041,6
Luxembourg,201406,21,8983096,427766.476190476,5811735,35,6142574,175502.114285714,1988534,-0.1877947885944887,19,87,52,0.05933661976923621,12,0.5602234604854236,0.8192886446289075,2014-06-01,-14,15125670,6
Norway,201406,7,646022,92288.8571428571,313037,6,11876,1979.33333333333,4788,-0.9638971390701903,5,410,4,0.0030789911747931935,13,0.0010831312437953357,0.058919384673219125,2014-06-01,1,657898,6
China,201406,10,4599968,459996.8,2239229,0,0,0,0,-1,5,0,3,2.095314463962755e-4,11,0,0.4195325918877352,2014-06-01,10,4599968,6
Sweden,201406,22,4018964,182680.181818182,819266,28,12007966,428855.928571429,2088192,0.49847363156886565,19,486,56,0.02580471903066662,13,1.0951669879616117,0.36654306804384285,2014-06-01,-6,16026930,6
Czech Rep.,201406,50,50403679,1008073.58,16388323,47,12248820,260613.191489362,2978563,-0.6089918137183962,27,153,119,0.1942414139823907,2,1.1171336848791835,4.596985477191886,2014-06-01,3,62652499,6
Bulgaria,201406,17,649134,38184.3529411765,154708,37,2225242,60141.6756756757,301348,0.5483304898176161,18,98,76,0.004094081249748488,2,0.20294957352691315,0.059203209566338955,2014-06-01,-20,2874376,6
Kyrgyzstan,201406,2,2267158,1133579,1133579,0,0,0,0,-1,1,0,0,7.572174709963408e-6,4,0,0.2067724540603356,2014-06-01,2,2267158,6
Egypt,201406,2,22,11,11,0,0,0,0,-1,1,0,0,6.316629509890945e-9,12,0,2.00647418015303e-6,2014-06-01,2,22,6
Lesotho,201406,3,78083,26027.6666666667,39041,0,0,0,0,-1,1,0,0,7.747299461042456e-8,14,0,0.00712143288222223,2014-06-01,3,78083,6
Nigeria,201406,2,388,194,194,0,0,0,0,-1,1,0,0,3.8496884264190147e-10,14,0,3.538690826815344e-5,2014-06-01,2,388,6
United Arab Emirates,201406,8,284620,35577.5,124351,0,0,0,0,-1,4,0,0,9.088013602871037e-7,15,0,0.025958303688870702,2014-06-01,8,284620,6
Armenia,201406,2,1150,575,575,19,70151,3692.15789473684,13541,0.9677423879047979,8,34,15,1.5191613908885633e-4,3,0.006398007736905237,1.0488387759890839e-4,2014-06-01,-17,71301,6
Rep. of Korea,201406,4,287278,71819.5,142456,0,0,0,0,-1,2,0,0,1.8151579238579427e-5,11,0,0.026200722251181918,2014-06-01,4,287278,6
South Africa,201406,13,1231389,94722.2307692308,495230,18,153550,8530.55555555555,39041,-0.7782573817330583,10,6,7,2.0504724159829576e-4,14,0.0140042777437499,0.11230682882838453,2014-06-01,-5,1384939,6
Uruguay,201406,6,330052,55008.6666666667,88128,0,0,0,0,-1,3,0,1,7.1635203158751555e-6,14,0,0.030101855277630356,2014-06-01,6,330052,6
Algeria,201406,2,332,166,166,2,43830,21915,21915,0.9849644490738644,2,0,1,1.4997177605055462e-4,4,0.003997443787095787,3.0279519445945725e-5,2014-06-01,0,44162,6
Japan,201406,8,812559,101569.875,395659,2,26516,13258,13258,-0.9367970682001013,4,0,5,4.390435968589858e-5,11,0.002418348607315352,0.07410812060686209,2014-06-01,6,839075,6
Malaysia,201406,8,1005868,125733.5,473190,35,5932841,169509.742857143,1369916,0.7100705621175352,14,4,44,0.004199802344626925,11,0.541095103702422,0.09173855321100764,2014-06-01,-27,6938709,6
Pakistan,201406,2,10,5,5,4,1156,289,314,0.9828473413379074,3,30,2,3.075797484617905e-7,11,1.0543109782985922e-4,9.120337182513773e-7,2014-06-01,-2,1166,6
Philippines,201406,5,17056,3411.2,5778,27,9888336,366234.666666667,2174815,0.996556219077448,13,57,37,0.0035239913861504937,11,0.9018495849398951,0.001555564709849549,2014-06-01,-22,9905392,6
Oman,201406,2,3204,1602,1602,0,0,0,0,-1,1,0,0,7.7800945096752e-9,15,0,2.922156033277413e-4,2014-06-01,2,3204,6
Barbados,201406,4,47466,11866.5,23041,5,51086,10217.2,17411,0.036731877587466516,4,100,2,1.1916319349510083e-4,6,0.004659215453058986,0.004329059247051988,2014-06-01,-1,98552,6
Trinidad and Tobago,201406,4,85530,21382.5,28205,0,0,0,0,-1,2,0,0,4.931952948110393e-7,6,0,0.0078006243922040305,2014-06-01,4,85530,6
Kuwait,201406,2,30964,15482,15482,0,0,0,0,-1,1,0,0,2.0332201729964652e-7,15,0,0.0028240212051935647,2014-06-01,2,30964,6
Saudi Arabia,201406,4,7285603,1821400.75,3642801,0,0,0,0,-1,1,0,0,4.7840185349240936e-5,15,0,0.6644715593793389,2014-06-01,4,7285603,6
Bahrain,201406,2,13594,6797,6797,0,0,0,0,-1,1,0,0,8.926364498152548e-8,15,0,0.0012398186365909223,2014-06-01,2,13594,6
Ecuador,201406,2,76714,38357,38357,0,0,0,0,-1,1,0,0,2.6821271381177558e-11,5,0,0.0069965754661936155,2014-06-01,2,76714,6
Christmas Isds,201406,2,9680,4840,4840,0,0,0,0,-1,1,0,0,1.513435395157833e-8,10,0,8.828486392673332e-4,2014-06-01,2,9680,6
Colombia,201406,2,27282,13641,13641,4,84756,21189,38357,0.5129866652385797,3,1,1,7.2254472632087e-8,5,0.007730032982411373,0.0024882103901334076,2014-06-01,-2,112038,6
Panama,201406,2,6720,3360,3360,11,793258,72114.3636363636,376502,0.9831995379872946,5,54,1,8.597330556276794e-5,5,0.0723478043272651,6.128866586649255e-4,2014-06-01,-9,799978,6
Fiji,201406,2,13772,6886,6886,7,1131986,161712.285714286,543300,0.9759600194805534,3,1,3,4.173917733146473e-6,10,0.10324094005885036,0.0012560528367757968,2014-06-01,-5,1145758,6
Suriname,201406,2,69996,34998,34998,0,0,0,0,-1,1,0,0,9.25493636251045e-12,6,0,0.0063838712142723405,2014-06-01,2,69996,6
Bolivia,201406,2,714768,357384,357384,6,116294,19382.3333333333,48294,-0.7201315906635125,4,8,3,1.0591399770989236e-7,8,0.010606404923032567,0.06518925167271004,2014-06-01,-4,831062,6
Malta,201406,2,82526,41263,41263,22,676907,30768.5,175908,0.7826641718229258,10,0,32,0.0021912118857086793,2,0.061736200812038504,0.007526649463241317,2014-06-01,-20,759433,6
Uganda,201406,4,109899,27474.75,54950,0,0,0,0,-1,1,0,0,3.1986226516955753e-18,16,0,0.010023159360210811,2014-06-01,4,109899,6
Georgia,201406,0,0,0,0,18,355808,19767.1111111111,84763,1,6,0,8,4.2065936545464076e-4,7,0.03245088932235861,0,2014-06-01,-18,355808,6
El Salvador,201406,0,0,0,0,9,1509293,167699.222222222,497e3,1,3,0,0,1.4714479062913279e-8,5,0.1376526106720776,0,2014-06-01,-9,1509293,6
Iceland,201406,0,0,0,0,2,1388,694,694,1,1,0,0,4.74857586575158e-6,4,1.2659028009329116e-4,0,2014-06-01,-2,1388,6
Togo,201406,0,0,0,0,2,21222,10611,10611,1,1,0,0,7.260394598190469e-5,4,0.0019355179568730728,0,2014-06-01,-2,21222,6
TFYR of Macedonia,201406,0,0,0,0,20,2166860,108343,847053,1,6,0,15,1.310166530287835e-4,9,0.19762493827301794,0,2014-06-01,-20,2166860,6
Rep. of Moldova,201406,0,0,0,0,24,1168896,48704,303595,1,9,0,24,2.1509893858493877e-4,1,0.1066072565129162,0,2014-06-01,-24,1168896,6
Mauritius,201406,0,0,0,0,17,678701,39923.5882352941,126222,1,5,0,6,2.946540121345044e-4,10,0.0618998196610928,0,2014-06-01,-17,678701,6
Azerbaijan,201406,0,0,0,0,17,220644,12979.0588235294,37770,1,6,0,7,1.557548632622264e-4,7,0.02012347677298569,0,2014-06-01,-17,220644,6
Madagascar,201406,0,0,0,0,6,246674,41112.3333333333,103413,1,2,0,1,0.001137121381554237,4,0.022497500541594023,0,2014-06-01,-6,246674,6
Guatemala,201406,0,0,0,0,18,4603258,255736.555555556,1254143,1,5,0,0,1.896203871574834e-4,5,0.41983265098103983,0,2014-06-01,-18,4603258,6
Ethiopia,201406,0,0,0,0,9,389518,43279.7777777778,124351,1,4,0,1,5.018251738784027e-4,15,0.035525354986584,0,2014-06-01,-9,389518,6
Antigua and Barbuda,201406,0,0,0,0,21,1528137,72768.4285714286,247242,1,8,0,7,0.003500104935866042,6,0.1393712470107505,0,2014-06-01,-21,1528137,6
Niger,201406,0,0,0,0,8,772861,96607.625,366240,1,3,0,3,0.0026285598035259237,4,0.07048752915214777,0,2014-06-01,-8,772861,6
Qatar,201406,0,0,0,0,27,7938327,294012.111111111,3642801,1,12,0,9,0.0013570236922386756,15,0.7240021890505302,0,2014-06-01,-27,7938327,6
Bermuda,201406,0,0,0,0,10,201839,20183.9,100868,1,3,0,0,1.3944560348980287e-7,6,0.018408397365813973,0,2014-06-01,-10,201839,6
Mozambique,201406,0,0,0,0,9,1044520,116057.777777778,495230,1,3,0,0,5.403477194283899e-6,14,0.09526374593879286,0,2014-06-01,-9,1044520,6
New Caledonia,201406,0,0,0,0,20,1700323,85016.15,449451,1,6,0,8,0.0029286602363261627,10,0.15507519079183366,0,2014-06-01,-20,1700323,6
Belize,201406,0,0,0,0,11,186340,16940,69859,1,4,0,0,2.0924124975899377e-4,8,0.016994836305896165,0,2014-06-01,-11,186340,6
Zambia,201406,0,0,0,0,7,98516,14073.7142857143,49167,1,2,0,0,1.5498933242897385e-7,14,0.00898499137872527,0,2014-06-01,-7,98516,6
Aruba,201406,0,0,0,0,14,469895,33563.9285714286,133035,1,4,0,2,5.174813880435951e-4,5,0.04285600840377309,0,2014-06-01,-14,469895,6
Samoa,201406,0,0,0,0,13,532436,40956.6153846154,227806,1,4,0,3,1.7597642803373646e-6,10,0.04855995848108903,0,2014-06-01,-13,532436,6
Guyana,201406,0,0,0,0,10,199686,19968.6,34998,1,5,0,1,2.732498938243763e-8,6,0.018212036506274454,0,2014-06-01,-10,199686,6
"China, Hong Kong SAR",201406,0,0,0,0,49,19488569,397725.897959184,2239229,1,20,0,67,0.007938151042639324,11,1.7774232048468526,0,2014-06-01,-49,19488569,6
Montserrat,201406,0,0,0,0,4,3554,888.5,1777,1,1,0,0,1.741328570672434e-9,6,3.241367834665395e-4,0,2014-06-01,-4,3554,6
Rwanda,201406,0,0,0,0,4,109899,27474.75,54950,1,1,0,0,3.1986226516955753e-18,16,0.010023159360210811,0,2014-06-01,-4,109899,6
Benin,201406,0,0,0,0,3,21058,7019.33333333333,10529,1,1,0,0,7.204287505828453e-5,4,0.0019205606038937503,0,2014-06-01,-3,21058,6
Cabo Verde,201406,0,0,0,0,13,1113234,85633.3846153846,497321,1,5,0,9,7.562832792022595e-4,2,0.10153069443038537,0,2014-06-01,-13,1113234,6
French Polynesia,201406,0,0,0,0,17,2019040,118767.058823529,662051,1,5,0,7,0.005148297526025208,10,0.18414325584982608,0,2014-06-01,-17,2019040,6
Denmark,201407,58,13617931,234791.913793103,2978905,71,10109907,142393.056338028,3502839,-0.14784423258452792,44,3407,198,0.07529994955178276,1,1.0040700366544737,1.3524710443259362,2014-07-01,-13,23727838,7
France,201407,176,102800250,584092.329545455,25776764,57,117487088,2061176.98245614,23951058,0.06667127640354889,68,407,275,0.6715895071864545,2,11.668283867951246,10.209653836142019,2014-07-01,119,220287338,7
Netherlands,201407,86,106820880,1242103.25581395,31419822,25,37206269,1488250.76,11693093,-0.4833436715462583,37,896,152,0.6315621870519517,1,3.6951576190172872,10.608964543102436,2014-07-01,61,144027149,7
Poland,201407,101,58296839,577196.425742574,20020187,43,25160892,585137.023255814,6909893,-0.39703867578187574,42,57,209,0.2910581298711699,3,2.498865494281921,5.789777222636167,2014-07-01,58,83457731,7
Belgium,201407,115,84396961,733886.617391304,23951058,33,126685084,3838941.93939394,31419822,0.20033974467131963,48,181,263,0.8159764982499111,1,12.58178704665187,8.381922773849075,2014-07-01,82,211082045,7
Bulgaria,201407,22,1224261,55648.2272727273,275058,32,3607412,112731.625,950573,0.4932351589190742,19,9,72,0.005490514294474732,3,0.35827177233853763,0.12158804103189501,2014-07-01,-10,4831673,7
Czech Rep.,201407,51,49868584,977815.37254902,15633619,43,9622664,223782.88372093,2081147,-0.6765015250646617,26,0,110,0.21095063370613218,3,0.9556792753082382,4.952721223329423,2014-07-01,8,59491248,7
Hungary,201407,39,30654051,786001.307692308,7149220,55,13491545,245300.818181818,2850107,-0.3887705129182082,33,534,153,0.08888827043320546,3,1.3399189609435063,3.044421092219553,2014-07-01,-16,44145596,7
Italy,201407,108,7737479,71643.3240740741,994308,72,232335122,3226876.69444444,39919452,0.935540507598366,56,2577,240,0.7706982667498151,3,23.074468881134276,0.768451264996129,2014-07-01,36,240072601,7
Latvia,201407,26,25787324,991820.153846154,11333792,27,10455221,387230.407407407,2581344,-0.42304156620347716,17,0,41,0.021569252013212928,1,1.0383650544659433,2.5610798748100043,2014-07-01,-1,36242545,7
Lithuania,201407,29,30766973,1060930.10344828,6909893,27,39501590,1463021.85185185,11333792,0.12430333889139017,18,298,45,0.088062171515256,3,3.923118473711973,3.05563599228531,2014-07-01,2,70268563,7
Luxembourg,201407,21,3814884,181661.142857143,674120,42,4882820,116257.619047619,914348,0.1227836679657068,19,960,54,0.033313357604317695,1,0.48493950106338235,0.37887694888910106,2014-07-01,-21,8697704,7
Norway,201407,9,519398,57710.8888888889,210843,7,12220,1745.71428571429,5884,-0.9540271397883443,6,59,9,0.0027137350448775037,1,0.0012136348878300925,0.05158424987472786,2014-07-01,2,531618,7
Romania,201407,34,6890723,202668.323529412,950573,45,10255823,227907.177777778,2908671,0.19625526913700286,23,0,97,0.014819953185300393,3,1.0185617509173719,0.6843553056606578,2014-07-01,-11,17146546,7
Sweden,201407,20,4247165,212358.25,1339465,24,10729721,447071.708333333,2126705,0.4328373735367953,17,65,51,0.02962895219685429,1,1.0656271474863492,0.42180913407290466,2014-07-01,-4,14976886,7
Switzerland,201407,20,1589327,79466.35,661203,21,4555226,216915.523809524,1253931,0.482687512012672,18,935,46,0.023644693251476105,3,0.4524043531547235,0.15784473775534677,2014-07-01,-1,6144553,7
United Kingdom,201407,82,52302285,637832.743902439,22260958,52,38256218,735696.5,7709174,-0.1551048939048827,43,311,166,0.09977413730861455,1,3.7994337840616668,5.194425351001025,2014-07-01,30,90558503,7
Austria,201407,79,58548719,741123.025316456,18178443,21,16568487,788975.571428571,7535645,-0.5588630652742862,33,984,173,0.31486913878469697,3,1.645506862664431,5.8147928000131435,2014-07-01,58,75117206,7
Greece,201407,30,425187,14172.9,91713,61,23297287,381922.737704918,4949031,0.964153232921659,32,701,162,0.07821798929033713,3,2.313780711537682,0.042227641329935645,2014-07-01,-31,23722474,7
Slovakia,201407,57,21060798,369487.684210526,3307021,41,13554746,330603.56097561,4573852,-0.2168405037921692,30,230,127,0.06431199179034866,3,1.3461957971583793,2.0916627838250603,2014-07-01,16,34615544,7
Spain,201407,44,55906293,1270597.56818182,15714147,50,31328418,626568.36,6797431,-0.2817442130346486,32,219,145,0.2254351430809955,1,3.1113961591918375,5.552359053523019,2014-07-01,-6,87234711,7
Germany,201407,203,236635587,1165692.54679803,39919452,63,133941558,2126056.47619048,20020187,-0.27711916502567907,72,610,319,1,3,13.30246708012421,23.501571529079634,2014-07-01,140,370577145,7
Belarus,201407,19,42294264,2226013.89473684,20766209,9,198e4,22e4,740200,-0.9105575193751385,11,232,20,0.005416098678742141,4,0.19664460539309192,4.2004741690258856,2014-07-01,10,44274264,7
Estonia,201407,19,23225377,1222388.26315789,7512946,29,1844270,63595.5172413793,700573,-0.8528682912846759,15,0,37,0.010543606448023076,3,0.1831645183779382,2.306638937005451,2014-07-01,-10,25069647,7
Ireland,201407,13,16072363,1236335.61538462,7709174,27,44891181,1662636.33333333,22260958,0.47272215670401313,14,135,40,0.03580522886386432,3,4.458388168371144,1.5962340807421873,2014-07-01,-14,60963544,7
Slovenia,201407,36,25679507,713319.638888889,10266495,40,6340369,158509.225,1405117,-0.6039729198201766,26,57,105,0.10351336791179644,3,0.6296966464907034,2.550371980153607,2014-07-01,-4,32019876,7
Finland,201407,24,9162940,381789.166666667,2126705,22,2047267,93057.5909090909,530420,-0.634749474296059,17,63,66,0.008313485159547437,3,0.20332525825722178,0.9100215760305947,2014-07-01,2,11210207,7
Kazakhstan,201407,3,4553294,1517764.66666667,2276647,11,5333828,484893.454545455,1131982,0.07894450983815109,5,84,2,0.002317199982804606,4,0.5297315668154671,0.4522124756912793,2014-07-01,-8,9887122,7
Turkey,201407,8,182924,22865.5,45009,4,434636,108659,176325,0.4075911652309087,5,97,0,1.0485418118500064e-5,4,0.043166073085672677,0.018167180705518156,2014-07-01,4,617560,7
Russian Federation,201407,29,3122503,107672.517241379,1131982,52,59946350,1152814.42307692,20766209,0.9009811388198229,22,169,81,0.012547453861552742,4,5.953599161871806,0.3101128132695685,2014-07-01,-23,63068853,7
Ukraine,201407,12,408721,34060.0833333333,97566,17,512048,30120.4705882353,135423,0.11221815677982208,12,10,39,0.0018887042804169667,1,0.050854281263798956,0.040592313010540365,2014-07-01,-5,920769,7
Brazil,201407,10,438382,43838.2,94125,9,1081872,120208,512460,0.4232779522369288,9,300,9,1.5600554318252367e-4,2,0.10744661238678542,0.043538108788603244,2014-07-01,1,1520254,7
Argentina,201407,10,400620,40062,99666,0,0,0,0,-1,4,0,3,9.112992895635593e-6,5,0,0.039787758491202266,2014-07-01,10,400620,7
Uruguay,201407,9,1555128,172792,512460,2,4270,2135,2135,-0.9945235276690108,5,77,4,2.215818464439261e-5,5,4.240770025396477e-4,0.1544482484321961,2014-07-01,7,1559398,7
Portugal,201407,30,13460018,448667.266666667,5943039,31,23817121,768294.225806452,8768013,0.27784060895875085,18,1470,48,0.06140338755944811,1,2.3654082629517794,1.3367878425221789,2014-07-01,-1,37277139,7
Thailand,201407,13,9731302,748561.692307692,3068260,16,1878904,117431.5,826327,-0.6763358031717955,12,1345,30,6.785870529202158e-4,5,0.186604209925001,0.9664687079550537,2014-07-01,-3,11610206,7
Canada,201407,2,14686,7343,7343,11,3720353,338213.909090909,1818880,0.9921360928225916,5,0,4,5.172143369412774e-5,2,0.3694885593979827,0.0014585468054560344,2014-07-01,-9,3735039,7
Croatia,201407,23,2815927,122431.608695652,774923,39,10893496,279320.41025641,2172978,0.5891983200168235,20,63,100,0.014378228659179567,3,1.081892536500619,0.27966507764179455,2014-07-01,-16,13709423,7
Bosnia Herzegovina,201407,14,5817565,415540.357142857,1418714,27,3695394,136866.444444444,774923,-0.2230821135673979,12,75,35,0.0037395536938942663,3,0.36700974489999977,0.5777741281685166,2014-07-01,-13,9512959,7
Serbia,201407,14,3153535,225252.5,732003,34,1754776,51611.0588235294,673209,-0.28497766339581987,17,3,69,9.728220430238775e-4,3,0.17427638084508498,0.31319477053954753,2014-07-01,-20,4908311,7
Australia,201407,42,13762487,327678.261904762,2803362,5,2543474,508694.8,1215415,-0.6880313892569717,13,47,24,0.0011555800023601752,6,0.25260628336241875,1.3668276895669482,2014-07-01,37,16305961,7
Philippines,201407,7,24445,3492.14285714286,8685,36,6915834,192106.5,1646252,0.992955614608577,16,968,48,0.005073850232424967,5,0.6868492161081458,0.0024277663529465314,2014-07-01,-29,6940279,7
India,201407,7,702876,100410.857142857,254659,0,0,0,0,-1,3,0,3,4.1317702098892206e-5,6,0,0.06980645134357318,2014-07-01,7,702876,7
Lesotho,201407,3,112742,37580.6666666667,56371,0,0,0,0,-1,1,0,0,8.02484482826652e-9,5,0,0.01119702328344847,2014-07-01,3,112742,7
New Zealand,201407,48,18925478,394280.791666667,1822170,10,1094914,109491.4,398281,-0.8906201237218532,18,1011,30,0.0015233992839191449,6,0.10874188458049083,1.8795925016089103,2014-07-01,38,20020392,7
Trinidad and Tobago,201407,6,101126,16854.3333333333,29151,0,0,0,0,-1,3,0,0,9.500865540062833e-8,7,0,0.010043374931808997,2014-07-01,6,101126,7
United States of America,201407,61,6300087,103280.114754098,1818880,0,0,0,0,-1,18,0,7,1.1049681608541557e-4,7,0,0.625696021240984,2014-07-01,61,6300087,7
Nicaragua,201407,6,608150,101358.333333333,256085,0,0,0,0,-1,2,0,1,2.3749633990982633e-11,8,0,0.060398695338287296,2014-07-01,6,608150,7
Costa Rica,201407,11,6733062,612096.545454545,2461661,0,0,0,0,-1,3,0,1,3.0299389066537606e-7,8,0,0.6686971313521325,2014-07-01,11,6733062,7
Honduras,201407,6,1683390,280565,669270,0,0,0,0,-1,2,0,1,6.318639852478257e-11,8,0,0.16718664761246313,2014-07-01,6,1683390,7
Paraguay,201407,4,35306,8826.5,17653,7,290550,41507.1428571429,99666,0.7833030541097908,4,3,4,8.465096959468471e-8,5,0.0288561061095772,0.0035064315343477292,2014-07-01,-3,325856,7
Chile,201407,2,354,177,177,6,8614,1435.66666666667,3557,0.9210526315789473,4,87,2,1.0552272335706361e-5,6,8.555033489172191e-4,3.5157671873310374e-5,2014-07-01,-4,8968,7
Peru,201407,10,52013,5201.3,16599,6,995842,165973.666666667,418243,0.9007248140248412,6,113,1,2.458352368956008e-6,5,0.09890250359791285,0.005165694878944894,2014-07-01,4,1047855,7
Faeroe Isds,201407,2,36,18,18,0,0,0,0,-1,1,0,0,1.4745256622942676e-8,1,0,3.5753564616925803e-6,2014-07-01,2,36,7
Cyprus,201407,7,520818,74402.5714285714,176325,27,1348660,49950.3703703704,201764,0.44281986736404494,13,0,47,0.0025640989409294076,3,0.13394278460073097,0.051725277824050175,2014-07-01,-20,1869478,7
China,201407,9,5008994,556554.888888889,2429774,0,0,0,0,-1,4,0,2,4.660877798966791e-4,6,0,0.4974705295688713,2014-07-01,9,5008994,7
Indonesia,201407,14,3421702,244407.285714286,662088,10,1054898,105489.8,512228,-0.5287057141580664,8,650,18,2.821353887739995e-4,5,0.10476767724240499,0.3398278987690674,2014-07-01,4,4476600,7
Iran,201407,2,12932,6466,6466,0,0,0,0,-1,1,0,0,5.606917923003809e-7,5,0,0.0012843474934057903,2014-07-01,2,12932,7
Singapore,201407,9,893864,99318.2222222222,283023,77,19896670,258398.311688312,3068260,0.9140124058381569,30,689,97,0.009929536274304832,5,1.9760468791851364,0.08877451189651046,2014-07-01,-68,20790534,7
Rep. of Korea,201407,4,110976,27744,51021,0,0,0,0,-1,2,0,1,7.642661425943478e-6,6,0,0.011021632185910995,2014-07-01,4,110976,7
Morocco,201407,2,48,24,24,0,0,0,0,-1,1,0,0,8.697907673736734e-9,1,0,4.76714194892344e-6,2014-07-01,2,48,7
Colombia,201407,2,582,291,291,4,9998,2499.5,4899,0.8899810964083176,3,75,1,1.168632861758617e-6,7,9.92955941777845e-4,5.780159613069672e-5,2014-07-01,-2,10580,7
El Salvador,201407,2,34982,17491,17491,9,1765770,196196.666666667,662470,0.9611473428878602,4,3,3,2.1853361956906358e-9,8,0.175368254982303,0.003474253326192496,2014-07-01,-7,1800752,7
Mexico,201407,8,961830,120228.75,405535,0,0,0,0,-1,2,0,0,3.8105338398481105e-11,8,0,0.09552458626527152,2014-07-01,8,961830,7
Malaysia,201407,10,1025956,102595.6,399619,43,9176503,213407.046511628,1822170,0.7988806424019935,15,99,44,0.007970826452653623,5,0.9113685915775375,0.10189328927811869,2014-07-01,-33,10202459,7
Japan,201407,10,1243748,124374.8,607433,2,28860,14430,14430,-0.9546443209535065,4,0,5,1.0510419010758553e-4,5,0.0028662440967902186,0.12352340134770065,2014-07-01,8,1272608,7
Viet Nam,201407,5,187840,37568,68769,0,0,0,0,-1,2,0,1,1.1074529776899402e-5,6,0,0.01865541549345373,2014-07-01,5,187840,7
South Africa,201407,15,1703571,113571.4,809850,9,130736,14526.2222222222,56371,-0.8574546136497325,8,187,6,1.3085663841143918e-5,5,0.012984105621551145,0.16919093285561362,2014-07-01,6,1834307,7
