node,period,deg_out_wei,tot_out_wei,ave_out_wei,max_out_wei,deg_in_wei,tot_in_wei,ave_in_wei,max_in_wei,ratio,degree_val,bet_val,tri_no,eigen_val,net_group,tot_in_wei_n,tot_out_wei_n,period_date,degree_net,overall_flux,month
Latvia,201401,8,14730,1841.25,6719,5,1616,323.2,735,-0.8022757861250459,5,108,4,4.261813731659019e-5,1,0.005838913477519874,0.053222274457838954,2014-01-01,3,16346,1
Madagascar,201401,60,12345086,205751.433333333,2027075,0,0,0,0,-1,25,0,48,1,1,0,44.60512934810762,2014-01-01,60,12345086,1
China,201401,10,5228,522.8,1769,0,0,0,0,-1,5,0,1,3.275182778079153e-6,1,0,0.018889752265144742,2014-01-01,10,5228,1
Germany,201401,65,3260507,50161.6461538462,627921,19,2784075,146530.263157895,542590,-0.07881967686103025,36,202,92,0.14868908052342492,1,10.059389257380039,11.780828134806864,2014-01-01,46,6044582,1
Slovakia,201401,3,746,248.666666666667,373,2,288,144,144,-0.44294003868471954,2,19,0,8.595323744573906e-6,1,0.0010405984415381953,0.0026954390187065753,2014-01-01,1,1034,1
United Kingdom,201401,24,29990,1249.58333333333,11532,36,734036,20389.8888888889,79063,0.9214948182391699,27,1297,44,0.025720963980300365,1,2.652210825114343,0.10835953910323083,2014-01-01,-12,764026,1
Austria,201401,20,31880,1594,4736,0,0,0,0,-1,9,0,9,1.0861479027155822e-4,1,0,0.11518846637582524,2014-01-01,20,31880,1
Denmark,201401,14,5618,401.285714285714,1918,19,545823,28727.5263157895,209442,0.9796242934420908,15,508,28,0.020402144968695628,1,1.9721616776239668,0.020298895988061047,2014-01-01,-5,551441,1
France,201401,66,1984661,30070.6212121212,245552,32,5163843,161370.09375,1890179,0.4447338911749927,40,1230,95,0.680970366734224,1,18.657940896346943,7.17095535965846,2014-01-01,34,7148504,1
Comoros,201401,17,729996,42940.9411764706,347055,0,0,0,0,-1,7,0,11,0.018621010570940004,1,0,2.6376135414205435,2014-01-01,17,729996,1
Indonesia,201401,31,1428902,46093.6129032258,542590,4,2562400,640600,802400,0.2839920406924858,17,102,38,0.2287882850582686,1,9.258435578463445,5.162893035801425,2014-01-01,27,3991302,1
Norway,201401,2,8700,4350,4350,11,176960,16087.2727272727,83215,0.9062802973176775,6,120,3,0.027825599579291004,1,0.6393899313006912,0.03143474458813299,2014-01-01,-9,185660,1
Bulgaria,201401,4,2920,730,1334,2,9472,4736,4736,0.5287282117495158,3,0,1,2.9121177865544665e-6,1,0.03422412652170065,0.010550511976706704,2014-01-01,2,12392,1
Netherlands,201401,17,182155,10715,38493,12,1233965,102830.416666667,335922,0.7427407281868769,13,365,30,0.15361972641178373,1,4.4585488052523585,0.658160448327743,2014-01-01,5,1416120,1
"China, Hong Kong SAR",201401,2,16,8,8,2,54464,27232,27232,0.9994126284875183,2,0,1,0.006174849252514054,1,0.19678872749977872,5.7811024529899744e-5,2014-01-01,0,54480,1
India,201401,25,240896,9635.84,72578,4,715056,178764,341557,0.49600816777411416,13,3,19,0.12314245879286027,1,2.5836324972657496,0.8704027853221705,2014-01-01,21,955952,1
Estonia,201401,4,5872,1468,1512,7,16858,2408.28571428571,7924,0.4833260008798944,5,127,2,0.0026385498793565676,1,0.060911140720315615,0.021216646002473204,2014-01-01,-3,22730,1
South Africa,201401,7,54669,7809.85714285714,30197,6,1366,227.666666666667,638,-0.9512447577406978,7,126,6,0.0015663442481082539,1,0.0049356162192401905,0.19752943125156808,2014-01-01,1,56035,1
Greece,201401,4,786,196.5,355,11,57860,5260,27152,0.9731951028203117,7,71,6,0.006169301960230279,1,0.20905911745624994,0.002839966580031325,2014-01-01,-7,58646,1
New Zealand,201401,5,31306,6261.2,12322,10,38956,3895.6,11482,0.10887819874185192,7,326,4,4.4075303712163075e-4,2,0.1407553919741734,0.11311449587081508,2014-01-01,-5,70262,1
Papua New Guinea,201401,7,104216,14888,25645,0,0,0,0,-1,3,0,1,0.006436637859543306,1,0,0.376552108275502,2014-01-01,7,104216,1
French Polynesia,201401,13,1042152,80165.5384615385,332974,0,0,0,0,-1,6,0,6,0.08228539447231005,1,0,3.7654921772427548,2014-01-01,13,1042152,1
Australia,201401,10,93610,9361,35181,12,1405704,117142,627921,0.8751295592517645,10,342,10,0.04309523183991332,1,5.079074276611137,0.3382306253902447,2014-01-01,-2,1499314,1
Czech Rep.,201401,4,398,99.5,144,13,73138,5626,19945,0.9891753698868582,8,253,11,0.007590939347900594,1,0.264261419504238,0.001438049235181256,2014-01-01,-9,73536,1
United States of America,201401,41,627274,15299.3658536585,79591,0,0,0,0,-1,18,0,15,0.03353898299674999,2,0,2.2664595375605208,2014-01-01,41,627274,1
Nigeria,201401,2,16,8,8,0,0,0,0,-1,1,0,0,0,3,0,5.7811024529899744e-5,2014-01-01,2,16,1
Belgium,201401,8,8826,1103.25,2733,16,1474726,92170.375,585597,0.9881015293026466,9,48,19,0.20449076840026364,1,5.328463810055058,0.031890006406305946,2014-01-01,-8,1483552,1
Uganda,201401,10,384776,38477.6,113562,0,0,0,0,-1,4,0,2,0.006516507042307588,1,0,1.390268423407294,2014-01-01,10,384776,1
Ireland,201401,2,8734,4367,4367,9,49708,5523.11111111111,11532,0.7011053694260977,5,0,4,4.2587515234052527e-4,2,0.17960440045826603,0.031557593015259025,2014-01-01,-7,58442,1
Poland,201401,7,17262,2466,6927,17,250470,14733.5294117647,56505,0.8710501546322442,9,184,18,0.016008550225807074,1,0.9049954571252493,0.06237086908969559,2014-01-01,-10,267732,1
Spain,201401,7,66381,9483,31316,6,95870,15978.3333333333,27642,0.18174926502764235,6,41,7,0.006242623136711845,2,0.346396432605093,0.23984710120745467,2014-01-01,1,162251,1
Sweden,201401,9,62715,6968.33333333333,11869,2,88434,44217,58237,0.1701566004406248,6,0,8,0.001601459994312805,1,0.31952875895482213,0.2266011502120414,2014-01-01,7,151149,1
Turkey,201401,8,87602,10950.25,23037,2,5040,2520,2520,-0.8911940588501975,5,221,1,4.4983389458377713e-4,1,0.01821047272691842,0.31652258567926733,2014-01-01,6,92642,1
Lithuania,201401,2,1304,652,652,19,10410,547.894736842105,2971,0.7773604234249616,9,747,8,1.0888342233499652e-5,1,0.037613297834766024,0.004711598499186829,2014-01-01,-17,11714,1
Sri Lanka,201401,2,3716,1858,1858,0,0,0,0,-1,1,0,0,1.591297077256762e-5,1,0,0.013426610447069215,2014-01-01,2,3716,1
Malaysia,201401,4,8564,2141,4272,6,112698,18783,35181,0.8587521235011792,5,0,7,0.0022352251099085766,2,0.4071991776544151,0.030943350879628836,2014-01-01,-2,121262,1
Pitcairn,201401,2,2358,1179,1179,0,0,0,0,-1,1,0,0,1.7303240052405543e-7,2,0,0.008519899740093975,2014-01-01,2,2358,1
Russian Federation,201401,3,5e3,1666.66666666667,2500,5,34752,6950.4,10657,0.748440330046287,3,38,0,0.0024166633408898514,1,0.12556554527894223,0.01806594516559367,2014-01-01,-2,39752,1
Italy,201401,8,11158,1394.75,3394,18,981308,54517.1111111111,268156,0.9775145949584167,11,108,14,0.06627407045057668,1,3.545651303711679,0.04031596323153883,2014-01-01,-10,992466,1
Rep. of Korea,201401,2,40418,20209,20209,0,0,0,0,-1,1,0,0,0.004582382646231095,1,0,0.14603787434059298,2014-01-01,2,40418,1
Rep. of Moldova,201401,2,30950,15475,15475,0,0,0,0,-1,1,0,0,0.0035089500445556953,1,0,0.11182820057502482,2014-01-01,2,30950,1
Peru,201401,2,1906,953,953,2,5866,2933,2933,0.5095213587236233,2,353,1,7.138047309883858e-4,1,0.021194966868274493,0.006886738297124307,2014-01-01,0,7772,1
Hungary,201401,5,1024,204.8,423,10,48224,4822.4,18160,0.958414554905783,7,252,12,0.0043119901570175135,1,0.17424242793311784,0.0036999055699135836,2014-01-01,-5,49248,1
Mexico,201401,4,3868,967,1772,2,400,200,200,-0.8125585754451734,3,5,2,1.2368218710557722e-4,2,0.0014452756132474936,0.013975815180103263,2014-01-01,2,4268,1
Cameroon,201401,2,376,188,188,0,0,0,0,-1,1,0,0,9.057450073692871e-8,1,0,0.001358559076452644,2014-01-01,2,376,1
Costa Rica,201401,2,654,327,327,0,0,0,0,-1,1,0,0,1.575418177857078e-7,1,0,0.002363025627659652,2014-01-01,2,654,1
Saudi Arabia,201401,2,44368,22184,22184,0,0,0,0,-1,1,0,0,1.738736258053312e-7,1,0,0.16030997102141198,2014-01-01,2,44368,1
Dominican Rep.,201401,2,274,137,137,0,0,0,0,-1,1,0,0,3.08594524243278e-5,1,0,9.900137950745332e-4,2014-01-01,2,274,1
Guinea,201401,3,1032,344,516,0,0,0,0,-1,1,0,0,1.1622976241572811e-4,1,0,0.0037288110821785334,2014-01-01,3,1032,1
Haiti,201401,2,202,101,101,0,0,0,0,-1,1,0,0,2.2750399232527317e-5,1,0,7.298641846899842e-4,2014-01-01,2,202,1
Viet Nam,201401,2,902,451,451,0,0,0,0,-1,1,0,0,1.0158841637498366e-4,1,0,0.003259096507873098,2014-01-01,2,902,1
Portugal,201401,2,240,120,120,5,59815,11963,28491,0.9920073266172675,4,42,3,0.006467833344641394,2,0.21612290201599707,8.671653679484961e-4,2014-01-01,-3,60055,1
Singapore,201401,2,1604800,802400,802400,22,190539,8660.86363636364,50985,-0.7877403654685828,11,89,15,0.07091294201848873,2,0.6884534251814105,5.798445760348944,2014-01-01,-20,1795339,1
United Arab Emirates,201401,2,240,120,120,0,0,0,0,-1,1,0,0,0,4,0,8.671653679484961e-4,2014-01-01,2,240,1
Cyprus,201401,0,0,0,0,2,710,355,355,1,1,0,0,7.292605066945924e-7,1,0.002565364213514301,0,2014-01-01,-2,710,1
Croatia,201401,0,0,0,0,3,5974,1991.33333333333,2987,1,1,0,0,1.4788789000458872e-4,1,0.021585191283851318,0,2014-01-01,-3,5974,1
Brazil,201401,0,0,0,0,4,47680,11920,19277,1,2,0,0,0.0011415152929133495,1,0.17227685309910123,0,2014-01-01,-4,47680,1
Switzerland,201401,0,0,0,0,22,371206,16873,114586,1,9,0,16,0.023524008930417107,1,1.3412374482278728,0,2014-01-01,-22,371206,1
Barbados,201401,0,0,0,0,4,966,241.5,470,1,2,0,1,4.170529419778857e-6,2,0.003490340605992697,0,2014-01-01,-4,966,1
El Salvador,201401,0,0,0,0,2,58,29,29,1,1,0,0,3.238666294238431e-7,2,2.0956496392088658e-4,0,2014-01-01,-2,58,1
Georgia,201401,0,0,0,0,2,16,8,8,1,1,0,0,0,3,5.7811024529899744e-5,0,2014-01-01,-2,16,1
Iceland,201401,0,0,0,0,12,7078,589.833333333333,2023,1,6,0,6,4.3113959291821353e-4,1,0.0255741519764144,0,2014-01-01,-12,7078,1
Luxembourg,201401,0,0,0,0,14,49974,3569.57142857143,16373,1,6,0,14,0.004503985328219789,1,0.1805655087410756,0,2014-01-01,-14,49974,1
Belarus,201401,0,0,0,0,7,6e3,857.142857142857,2500,1,3,0,1,1.171421806068979e-4,1,0.021679134198712403,0,2014-01-01,-7,6e3,1
Guatemala,201401,0,0,0,0,2,4310,2155,2155,1,1,0,0,2.4066640911303195e-5,2,0.015572844732741743,0,2014-01-01,-2,4310,1
Philippines,201401,0,0,0,0,2,5966,2983,2983,1,1,0,0,3.3313591572361434e-5,2,0.021556285771586366,0,2014-01-01,-2,5966,1
Ukraine,201401,0,0,0,0,4,4396,1099,1524,1,2,0,1,3.969130246273134e-4,1,0.015883578989589954,0,2014-01-01,-4,4396,1
Bosnia Herzegovina,201401,0,0,0,0,4,788,197,362,1,2,0,1,1.221231421535168e-4,1,0.0028471929580975623,0,2014-01-01,-4,788,1
Mauritius,201401,0,0,0,0,3,146668,48889.3333333333,73334,1,1,0,0,0.024418764612266018,1,0.5299392091094585,0,2014-01-01,-3,146668,1
New Caledonia,201401,0,0,0,0,5,2509,501.8,1090,1,2,0,1,2.5976427786405804e-4,1,0.009065491284094904,0,2014-01-01,-5,2509,1
Azerbaijan,201401,0,0,0,0,2,34228,17114,17114,1,1,0,0,2.5634332778721176e-6,1,0.12367223422558803,0,2014-01-01,-2,34228,1
Argentina,201401,0,0,0,0,2,16690,8345,8345,1,1,0,0,0.0027787191574080126,1,0.06030412496275167,0,2014-01-01,-2,16690,1
Slovenia,201401,0,0,0,0,22,46566,2116.63636363636,18128,1,9,0,11,0.001446870911058738,1,0.16825176051620697,0,2014-01-01,-22,46566,1
Finland,201401,0,0,0,0,13,27914,2147.23076923077,6206,1,6,0,7,0.001940224364404642,1,0.10085855867047634,0,2014-01-01,-13,27914,1
Romania,201401,0,0,0,0,11,53132,4830.18181818182,13992,1,5,0,6,7.013557078013417e-4,1,0.19197595970766457,0,2014-01-01,-11,53132,1
Qatar,201401,0,0,0,0,8,48038,6004.75,22184,1,4,0,1,2.3538324179295682e-5,1,0.17357037477295775,0,2014-01-01,-8,48038,1
Canada,201401,0,0,0,0,36,4149649,115268.027777778,2027075,1,16,0,23,0.6764712350085631,1,14.993466258092122,0,2014-01-01,-36,4149649,1
Bermuda,201401,0,0,0,0,3,3074,1024.66666666667,1537,1,1,0,0,1.7164931359934173e-5,2,0.011106943087806988,0,2014-01-01,-3,3074,1
Mozambique,201401,0,0,0,0,2,240,120,120,1,1,0,0,2.5843919598956087e-7,2,8.671653679484961e-4,0,2014-01-01,-2,240,1
Kazakhstan,201401,0,0,0,0,6,6894,1149,1769,1,3,0,1,9.549093718468195e-6,1,0.024909325194320552,0,2014-01-01,-6,6894,1
Thailand,201401,0,0,0,0,6,11928,1988,4643,1,3,0,1,0.0015608177543772624,2,0.04309811878704026,0,2014-01-01,-6,11928,1
Uruguay,201401,0,0,0,0,2,2080,1040,1040,1,1,0,0,2.1618162207909536e-6,2,0.007515433188886967,0,2014-01-01,-2,2080,1
Aruba,201401,0,0,0,0,2,3798,1899,1899,1,1,0,0,2.1207680320447298e-5,2,0.013722891947784952,0,2014-01-01,-2,3798,1
Samoa,201401,0,0,0,0,2,6662,3331,3331,1,1,0,0,4.888642291507914e-7,2,0.024071065338637006,0,2014-01-01,-2,6662,1
Belize,201401,0,0,0,0,2,34,17,17,1,1,0,0,1.898528517277481e-7,2,1.2284842712603696e-4,0,2014-01-01,-2,34,1
Japan,201401,0,0,0,0,8,573220,71652.5,180432,1,4,0,2,0.06312926701750982,1,2.071152217564321,0,2014-01-01,-8,573220,1
Rwanda,201401,0,0,0,0,2,276,138,138,1,1,0,0,1.504987602143934e-10,1,9.972401731407705e-4,0,2014-01-01,-2,276,1
Algeria,201401,0,0,0,0,2,8878,4439,4439,1,1,0,0,0.001478098782472636,1,0.03207789223602812,0,2014-01-01,-2,8878,1
Ethiopia,201401,0,0,0,0,2,240,120,120,1,1,0,0,0,4,8.671653679484961e-4,0,2014-01-01,-2,240,1
Madagascar,201402,66,18500846,280315.848484849,3201892,0,0,0,0,-1,28,0,57,0.9999999999999999,1,0,52.72043112460264,2014-02-01,66,18500846,2
Uganda,201402,13,142378,10952.1538461538,33415,0,0,0,0,-1,6,0,0,0.0010418118825150564,1,0,0.4057235838111768,2014-02-01,13,142378,2
Italy,201402,15,20460,1364,5463,24,557658,23235.75,152784,0.9292186024306457,16,754,36,0.04216700040793546,1,1.5891149075065896,0.05830328087749987,2014-02-01,-9,578118,2
Latvia,201402,8,9812,1226.5,3987,4,466,116.5,122,-0.9093208795485503,5,34,6,2.098556941326808e-5,1,0.0013279241881190098,0.027960498141252628,2014-02-01,4,10278,2
Netherlands,201402,24,187737,7822.375,35537,13,1591729,122440.692307692,403839,0.7889962494366287,18,316,51,0.0755663309884355,1,4.535827124528934,0.5349796208259625,2014-02-01,11,1779466,2
Czech Rep.,201402,7,944,134.857142857143,361,11,22206,2018.72727272727,5543,0.9184449244060475,8,82,12,0.0018033967546361347,1,0.06327872214886424,0.0026900438488934447,2014-02-01,-4,23150,2
United Kingdom,201402,34,60140,1768.82352941176,14081,28,1052158,37577.0714285714,189161,0.8918635113971256,29,799,62,0.041808596670151334,1,2.9982533431822342,0.1713763104581057,2014-02-01,6,1112298,2
United States of America,201402,36,811352,22537.5555555556,167130,0,0,0,0,-1,16,0,15,0.008285798370457035,1,0,2.3120470941603752,2014-02-01,36,811352,2
Denmark,201402,12,8542,711.833333333333,3212,16,658979,41186.1875,258898,0.9744067976887618,12,288,25,0.04760642994698919,1,1.8778415312499506,0.024341477285220132,2014-02-01,-4,667521,2
France,201402,76,1807592,23784.1052631579,204535,34,7619774,224111,3201892,0.6165223669050295,45,932,118,0.7501417097521565,1,21.713481121459957,5.150955234013771,2014-02-01,42,9427366,2
Germany,201402,65,2953967,45445.6461538462,258898,19,8697153,457744.894736842,2578864,0.4929299500820522,35,254,98,0.6697820730426155,1,24.78360479929573,8.417691481127354,2014-02-01,46,11651120,2
Austria,201402,18,97243,5402.38888888889,23649,6,380880,63480,150943,0.593230193904079,11,35,20,0.028262877424989293,1,1.085364302083194,0.27710586228595896,2014-02-01,12,478123,2
Bulgaria,201402,9,80851,8983.44444444445,39689,2,4972,2486,2486,-0.8841336238537455,5,0,3,2.3384790043570568e-5,1,0.014168324170231152,0.2303948466386482,2014-02-01,7,85823,2
Indonesia,201402,30,293353,9778.43333333333,31440,2,75982,37991,37991,-0.5885469830912315,15,0,12,0.006407472412321215,1,0.21652003360870944,0.8359453741572443,2014-02-01,28,369335,2
Spain,201402,8,67728,8466,32183,9,367580,40842.2222222222,99276,0.6888272211859189,8,195,10,0.028064522733164687,1,1.047464319890098,0.19299924766721951,2014-02-01,-1,435308,2
Croatia,201402,4,3844,961,1791,11,11680,1061.81818181818,3365,0.5047668126771451,7,28,10,2.1047379239556982e-4,1,0.033283593384613806,0.010953949740621189,2014-02-01,-7,15524,2
Serbia,201402,2,98,49,49,2,13860,6930,6930,0.9859578736208626,2,0,0,0.0014853687706458275,1,0.03949577091701604,2.7926302668597203e-4,2014-02-01,0,13958,2
Australia,201402,5,5765,1153,1907,17,597042,35120.1176470588,149202,0.9808728166726663,10,114,4,0.004200201224868539,1,1.7013444487616949,0.016428074988210497,2014-02-01,-12,602807,2
Fiji,201402,4,3028,757,1211,2,3614,1807,1807,0.08822643781993375,3,0,1,1.0970244761698662e-6,1,0.010298536514725539,0.008628657600052278,2014-02-01,2,6642,2
Malaysia,201402,6,24388,4064.66666666667,9949,2,32840,16420,16420,0.1476899419864402,4,4,3,3.138361820746937e-5,1,0.09358161016701348,0.06949659892670904,2014-02-01,4,57228,2
Papua New Guinea,201402,9,401182,44575.7777777778,149202,0,0,0,0,-1,4,0,2,0.007102266776497044,1,0,1.1432173425707308,2014-02-01,9,401182,2
China,201402,12,30006,2500.5,12841,0,0,0,0,-1,6,0,0,1.2390258234701853e-5,1,0,0.08550577937489058,2014-02-01,12,30006,2
Greece,201402,2,1116,558,558,10,92805,9280.5,39689,0.976235346727569,5,35,3,9.400232329729541e-4,1,0.2644592366488942,0.0031801789569545383,2014-02-01,-8,93921,2
Mauritius,201402,6,839996,139999.333333333,418971,2,332614,166307,166307,-0.43269458728818616,4,0,5,0.09585809170300928,1,0.9478244118176316,2.393671687388875,2014-02-01,4,1172610,2
French Polynesia,201402,14,491706,35121.8571428571,111634,0,0,0,0,-1,7,0,7,0.03152833917565141,1,0,1.401176589792373,2014-02-01,14,491706,2
Belgium,201402,13,22014,1693.38461538462,4119,12,2213007,184417.25,959166,0.9803008562335656,10,157,22,0.22334450822491989,1,6.306235029563703,0.06273159458637743,2014-02-01,1,2235021,2
Ireland,201402,2,9540,4770,4770,10,42644,4264.4,8305,0.6343706883335889,6,47,6,0.0010770014281477863,1,0.12151931132649582,0.02718540076106299,2014-02-01,-8,52184,2
Jamaica,201402,2,6620,3310,3310,0,0,0,0,-1,1,0,0,2.9661604222432382e-5,1,0,0.01886450241490954,2014-02-01,2,6620,2
Lithuania,201402,4,3622,905.5,991,21,20400,971.428571428571,3811,0.6984430938306553,11,298,21,7.001104480475959e-4,1,0.058132303514222744,0.010321333496495822,2014-02-01,-17,24022,2
Poland,201402,4,7884,1971,7430,21,291185,13865.9523809524,57386,0.9472763810358145,11,148,20,0.018674570289827223,1,0.8297673920974976,0.02246642553461432,2014-02-01,-17,299069,2
Turkey,201402,8,47702,5962.75,13004,2,1708,854,854,-0.9308641975308642,5,179,2,1.4331765121735888e-4,1,0.004867155607955512,0.13593270305075753,2014-02-01,6,49410,2
Russian Federation,201402,6,3032,505.333333333333,1400,17,86822,5107.17647058824,23649,0.9325127428940281,10,103,14,0.002653779259031647,1,0.2474099439074435,0.00864005609093742,2014-02-01,-11,89854,2
Comoros,201402,16,2103144,131446.5,1031524,0,0,0,0,-1,7,0,10,0.14996663070137528,1,0,5.993166928535122,2014-02-01,16,2103144,2
Norway,201402,2,1708,854,854,17,200092,11770.1176470588,47868,0.9830723488602576,8,161,7,0.015808801237968066,1,0.570186709547444,0.004867155607955512,2014-02-01,-15,201800,2
New Zealand,201402,9,36371,4041.22222222222,11371,10,23330,2333,6796,-0.21843855211805496,9,89,5,1.5039291140469846e-5,1,0.06648169808758905,0.10364362799587233,2014-02-01,-1,59701,2
Timor-Leste,201402,2,2524,1262,1262,0,0,0,0,-1,1,0,0,1.1361364772589055e-6,1,0,0.007192447748524422,2014-02-01,2,2524,2
India,201402,17,1049593,61740.7647058823,403839,4,155594,38898.5,59382,-0.7417927674294529,10,159,12,0.03691818743529934,1,0.443384197695685,2.990944060902137,2014-02-01,13,1205187,2
Tonga,201402,2,208966,104483,104483,0,0,0,0,-1,1,0,0,9.406255749123108e-5,1,0,0.5954742615761309,2014-02-01,2,208966,2
Hungary,201402,13,15071,1159.30769230769,6109,10,85865,8586.5,20970,0.7013751287944836,12,702,32,0.005227112291206403,1,0.24468285496317332,0.0429466640324927,2014-02-01,3,100936,2
South Africa,201402,5,15138,3027.6,5477,2,19312,9656,9656,0.1211611030478955,3,54,1,8.539868672642232e-4,1,0.0550319139934642,0.04313758875481882,2014-02-01,3,34450,2
Dominican Rep.,201402,4,864,216,369,0,0,0,0,-1,2,0,0,4.643200428601739e-6,1,0,0.0024620740311906103,2014-02-01,4,864,2
Israel,201402,2,3484,1742,1742,0,0,0,0,-1,1,0,0,-0,2,0,0.009928085560958434,2014-02-01,2,3484,2
Sweden,201402,5,31220,6244,11667,5,226610,45322,90367,0.757824923399139,4,53,2,0.00376194174371465,1,0.645753004870491,0.08896522135853109,2014-02-01,0,257830,2
Japan,201402,2,27498,13749,13749,5,1051675,210335,492422,0.9490387546760344,3,0,0,0.10555582795131195,1,2.996876975407853,0.07835892558990672,2014-02-01,-3,1079173,2
Mexico,201402,10,89126,8912.6,35346,0,0,0,0,-1,4,0,2,0.005909136886314894,1,0,0.2539754746572851,2014-02-01,10,89126,2
Costa Rica,201402,2,788,394,394,0,0,0,0,-1,1,0,0,2.2056754006176135e-8,1,0,0.002245502704372918,2014-02-01,2,788,2
Lebanon,201402,4,2368,592,983,0,0,0,0,-1,2,0,0,3.7815199177248835e-05,1,0,0.006747906604003895,2014-02-01,4,2368,2
Guinea,201402,2,122,61,61,0,0,0,0,-1,1,0,0,2.346609452056581e-6,1,0,3.476539719968223e-4,2014-02-01,2,122,2
Rep. of Moldova,201402,2,165258,82629,82629,2,578,289,289,-0.9930292578209797,2,50,0,0.013285468911223142,1,0.0016470819329029779,0.47092295167418735,2014-02-01,0,165836,2
New Caledonia,201402,2,1462,731,731,5,3184,636.8,1039,0.3706414119672837,3,46,1,2.8534816098471383e-4,1,0.009073198744572806,0.004166148418519297,2014-02-01,-3,4646,2
Slovakia,201402,3,1354,451.333333333333,677,11,14621,1329.18181818182,6114,0.8304851330203443,6,161,7,4.9266149256142194e-5,1,0.041664333807914254,0.0038583891646204703,2014-02-01,-8,15975,2
Estonia,201402,2,180734,90367,90367,6,3204,534,904,-0.9651621742108754,4,1,1,2.0264726269189973e-4,1,0.009130191198998513,0.5150237129088007,2014-02-01,-4,183938,2
Brazil,201402,0,0,0,0,4,11694,2923.5,4890,1,2,0,1,0.0010567667456353486,1,0.0333234881027118,0,2014-02-01,-4,11694,2
Barbados,201402,0,0,0,0,4,766,191.5,302,1,2,0,1,2.8501388393886102e-6,1,0.002182811004504638,0,2014-02-01,-4,766,2
Georgia,201402,0,0,0,0,2,2140,1070,1070,1,1,0,0,1.7203948872408184e-4,1,0.006098192623550817,0,2014-02-01,-2,2140,2
Iceland,201402,0,0,0,0,6,2122,353.666666666667,622,1,3,0,1,2.906137112072509e-5,1,0.006046899414567679,0,2014-02-01,-6,2122,2
Portugal,201402,0,0,0,0,11,72381,6580.09090909091,29489,1,5,0,7,8.704027912725004e-4,1,0.20625854218936063,0,2014-02-01,-11,72381,2
Montenegro,201402,0,0,0,0,6,3848,641.333333333333,1791,1,3,0,1,8.555916256500375e-7,1,0.01096534823150633,0,2014-02-01,-6,3848,2
TFYR of Macedonia,201402,0,0,0,0,6,27098,4516.33333333333,12841,1,3,0,0,3.5253547821163247e-7,1,0.07721907650139255,0,2014-02-01,-6,27098,2
Luxembourg,201402,0,0,0,0,10,44898,4489.8,14325,1,4,0,6,0.0031527415834845967,1,0.12794236094027317,0,2014-02-01,-10,44898,2
Thailand,201402,0,0,0,0,8,13344,1668,3401,1,4,0,3,6.529428208069758e-4,1,0.03802536559283276,0,2014-02-01,-8,13344,2
Ukraine,201402,0,0,0,0,4,3544,886,1425,1,2,0,1,3.612252158798343e-4,1,0.010099062924235559,0,2014-02-01,-4,3544,2
Albania,201402,0,0,0,0,2,316,158,158,1,1,0,0,1.4280086779520669e-6,1,9.004807799261955e-4,0,2014-02-01,-2,316,2
Belarus,201402,0,0,0,0,4,3e3,750,1400,1,2,0,0,9.33668553038528e-7,1,0.008548868163856286,0,2014-02-01,-4,3e3,2
Bosnia Herzegovina,201402,0,0,0,0,9,1856,206.222222222222,393,1,4,0,0,8.472207456657425e-5,1,0.005288899770705756,0,2014-02-01,-9,1856,2
Guatemala,201402,0,0,0,0,2,3460,1730,1730,1,1,0,0,3.0724265933917343e-6,1,0.009859694615647584,0,2014-02-01,-2,3460,2
Philippines,201402,0,0,0,0,2,22742,11371,11371,1,1,0,0,3.665448127211426e-8,1,0.06480611992747322,0,2014-02-01,-2,22742,2
Finland,201402,0,0,0,0,15,90758,6050.53333333333,17372,1,7,0,15,0.005093612546107678,1,0.25862605893842294,0,2014-02-01,-15,90758,2
Panama,201402,0,0,0,0,2,3484,1742,1742,1,1,0,0,0,2,0.009928085560958434,0,2014-02-01,-2,3484,2
Cabo Verde,201402,0,0,0,0,2,20,10,10,1,1,0,0,2.655714373233961e-11,1,5.6992454425708576e-5,0,2014-02-01,-2,20,2
Singapore,201402,0,0,0,0,22,240714,10941.5454545455,82849,1,9,0,6,0.001037089672000507,1,0.6859440837315007,0,2014-02-01,-22,240714,2
Chile,201402,0,0,0,0,2,9024,4512,4512,1,1,0,0,1.0075333930771842e-6,1,0.02571499543687971,0,2014-02-01,-2,9024,2
Ethiopia,201402,0,0,0,0,2,2,1,1,1,1,0,0,1.7759691239531198e-9,1,5.699245442570858e-6,0,2014-02-01,-2,2,2
Azerbaijan,201402,0,0,0,0,2,26008,13004,13004,1,1,0,0,3.994640441093329e-7,1,0.07411298773519143,0,2014-02-01,-2,26008,2
Switzerland,201402,0,0,0,0,25,1555982,62239.28,576919,1,11,0,15,0.14618857707488686,1,4.433961661111144,0,2014-02-01,-25,1555982,2
Argentina,201402,0,0,0,0,2,22982,11491,11491,1,1,0,0,0.002462968606094357,1,0.06549002938058172,0,2014-02-01,-2,22982,2
Slovenia,201402,0,0,0,0,25,35436,1417.44,6109,1,10,0,22,2.6118265139444706e-4,1,0.10097923075147046,0,2014-02-01,-25,35436,2
Antigua and Barbuda,201402,0,0,0,0,4,1188,297,522,1,2,0,1,4.805621258895747e-6,1,0.0033853517928870893,0,2014-02-01,-4,1188,2
