node,period,deg_out_wei,tot_out_wei,ave_out_wei,max_out_wei,deg_in_wei,tot_in_wei,ave_in_wei,max_in_wei,ratio,degree_val,bet_val,tri_no,eigen_val,net_group,tot_in_wei_n,tot_out_wei_n,period_date,degree_net,overall_flux,month
TFYR of Macedonia,201402,4,61940,15485,24772,12,369766,30813.8333333333,141416,0.7130454522290633,8,0,18,2.740723462928359e-4,14,0.07166894901401996,0.012005362044991686,2014-02-01,-8,431706,2
Croatia,201402,16,4877939,304871.1875,1910432,32,3573632,111676,532927,-0.15432716591980356,24,0,136,0.014581356003732024,3,0.69265008032883,0.9454540479235503,2014-02-01,-16,8451571,2
Cyprus,201402,13,527721,40593.9230769231,140987,20,596784,29839.2,75622,0.06141635653020663,17,155,90,0.004550018394532714,3,0.11567013210620469,0.10228417280828314,2014-02-01,-7,1124505,2
Azerbaijan,201402,2,326,163,163,10,174152,17415.2,70806,0.9962631391923337,6,61,9,5.7755747379828e-4,3,0.03375456588407156,6.318611602627203e-5,2014-02-01,-8,174478,2
Barbados,201402,4,200152,50038,64887,10,587332,58733.2,233884,0.49166713228459247,7,0,7,4.5280489487358806e-4,12,0.1138381223863264,0.03879394937082945,2014-02-01,-6,787484,2
Holy See (Vatican City State),201402,2,4542,2271,2271,0,0,0,0,-1,1,0,0,2.8323199102400057e-5,3,0,8.803415306482442e-4,2014-02-01,2,4542,2
Iceland,201402,4,67410,16852.5,32638,40,941406,23535.15,149450,0.8663581862301946,22,110,151,0.005267492138603295,5,0.18246560964364616,0.013065570801628828,2014-02-01,-36,1008816,2
Kenya,201402,8,210398,26299.75,57562,0,0,0,0,-1,4,0,4,7.517018113687964e-4,15,0,0.04077985410949565,2014-02-01,8,210398,2
Lebanon,201402,4,57994,14498.5,17863,0,0,0,0,-1,2,0,1,4.417351899541617e-4,6,0,0.011240538689655277,2014-02-01,4,57994,2
Mauritius,201402,6,346852,57808.6666666667,155100,0,0,0,0,-1,3,0,3,0.002858968170036318,6,0,0.06722770158265187,2014-02-01,6,346852,2
Namibia,201402,4,451950,112987.5,205668,0,0,0,0,-1,2,0,1,2.535286004590211e-4,16,0,0.08759805257077806,2014-02-01,4,451950,2
Peru,201402,4,249598,62399.5,108455,18,1648570,91587.2222222222,335838,0.7370116870582583,11,73,30,0.003918956955350241,11,0.3195298628755561,0.04837769382799217,2014-02-01,-14,1898168,2
South Africa,201402,14,975630,69687.8571428571,450825,0,0,0,0,-1,7,0,13,4.653280499647827e-4,4,0,0.18909898889175394,2014-02-01,14,975630,2
Zambia,201402,2,10166,5083,5083,6,1314078,219013,450825,0.9846463340592821,4,74,2,6.835106510924353e-5,16,0.2546978066735322,0.001970398943322336,2014-02-01,-4,1324244,2
Malaysia,201402,4,3996,999,1980,0,0,0,0,-1,2,0,1,3.2150434644506105e-5,5,0,7.745144774263284e-4,2014-02-01,4,3996,2
Nepal,201402,2,24310,12155,12155,0,0,0,0,-1,1,0,0,1.9659198309560558e-4,5,0,0.00471182356011863,2014-02-01,2,24310,2
Cameroon,201402,8,102954,12869.25,43479,0,0,0,0,-1,4,0,6,8.681458574890559e-4,6,0,0.019954795672910464,2014-02-01,8,102954,2
Ethiopia,201402,6,34464,5744,13793,10,409028,40902.8,73977,0.8445789326526747,8,185,20,0.002065901093257431,8,0.07927880572390797,0.0066798966341393845,2014-02-01,-4,443492,2
Cuba,201402,8,41054,5131.75,13384,0,0,0,0,-1,4,0,5,2.888305684430019e-4,17,0,0.007957186525590711,2014-02-01,8,41054,2
Ghana,201402,6,14310,2385,5490,0,0,0,0,-1,3,0,3,1.1051545521614399e-4,8,0,0.0027735991421348246,2014-02-01,6,14310,2
Tunisia,201402,2,5900,2950,2950,0,0,0,0,-1,1,0,0,2.765062581677978e-7,18,0,0.001143552406610445,2014-02-01,2,5900,2
Malta,201402,5,119677,23935.4,47583,20,713906,35695.3,128066,0.7128612267764578,13,138,36,0.004952189490311322,18,0.1383710041345146,0.02319608836710478,2014-02-01,-15,833583,2
Philippines,201402,4,325826,81456.5,158570,16,334708,20919.25,65396,0.013446696157957046,10,0,26,9.261530774807221e-4,1,0.06487392184945233,0.06315239092139911,2014-02-01,-12,660534,2
Dem.Rep. of the Congo,201402,4,3362,840.5,1680,0,0,0,0,-1,2,0,1,2.2481896871959363e-5,4,0,6.516310493261552e-4,2014-02-01,4,3362,2
Nicaragua,201402,2,5408,2704,2704,0,0,0,0,-1,1,0,0,1.645366728718195e-5,7,0,0.0010481917652456416,2014-02-01,2,5408,2
Bolivia,201402,8,322602,40325.25,67452,14,1587158,113368.428571429,359647,0.6621544068364611,11,223,33,0.0024892897795870538,11,0.30762683907983396,0.06252750736904114,2014-02-01,-6,1909760,2
Colombia,201402,8,336484,42060.5,126400,14,2416168,172583.428571429,623484,0.7555201311317231,11,271,32,0.010632909306415266,11,0.4683075815551094,0.06521815050608626,2014-02-01,-6,2752652,2
Norway,201402,10,340778,34077.8,101668,44,6402924,145521,694250,0.8989344428327349,27,72,177,0.027109292630953217,3,1.2410303643294536,0.0660504240711685,2014-02-01,-34,6743702,2
Free Zones,201402,4,1077834,269458.5,537489,0,0,0,0,-1,2,0,0,1.9503514962077327e-5,17,0,0.20890841773331562,2014-02-01,4,1077834,2
Myanmar,201402,2,32102,16051,16051,0,0,0,0,-1,1,0,0,1.5483304515975228e-5,10,0,0.00622208802661161,2014-02-01,2,32102,2
Sri Lanka,201402,6,29288,4881.33333333333,13275,0,0,0,0,-1,3,0,3,1.8476730627236575e-4,3,0,0.0056766716753909674,2014-02-01,6,29288,2
Indonesia,201402,2,1716,858,858,10,119780,11978,43152,0.971752156449595,6,0,5,3.883568489806263e-6,10,0.023216052078610015,3.325993101260209e-4,2014-02-01,-8,121496,2
Faeroe Isds,201402,2,4078,2039,2039,0,0,0,0,-1,1,0,0,2.271288403070703e-5,3,0,7.904079176537956e-4,2014-02-01,2,4078,2
Saint Kitts and Nevis,201402,6,230286,38381,75514,0,0,0,0,-1,3,0,0,1.4075704762496394e-7,12,0,0.044634594831981844,2014-02-01,6,230286,2
Saint-Martin (French part),201402,2,2296,1148,1148,0,0,0,0,-1,1,0,0,3.2632065245897625e-16,12,0,4.4501632636908156e-4,2014-02-01,2,2296,2
Guyana,201402,4,28926,7231.5,14448,4,1476658,369164.5,737969,0.9615750433054548,4,0,2,2.6916983841466928e-5,12,0.2862094592611129,0.0056065079514599535,2014-02-01,0,1505584,2
Curaçao,201402,2,5726,2863,2863,0,0,0,0,-1,1,0,0,2.7654627956636328e-9,12,0,0.0011098273017375265,2014-02-01,2,5726,2
Sint Maarten (Dutch part),201402,2,61494,30747,30747,0,0,0,0,-1,1,0,0,2.9699505664524822e-8,12,0,0.01191891723594961,2014-02-01,2,61494,2
Gabon,201402,2,220,110,110,0,0,0,0,-1,1,0,0,2.576859863773331e-7,2,0,4.264093719564371e-5,2014-02-01,2,220,2
Mongolia,201402,2,4914,2457,2457,0,0,0,0,-1,1,0,0,5.755767895816705e-6,2,0,9.524434789972417e-4,2014-02-01,2,4914,2
Egypt,201402,4,277248,69312,123830,0,0,0,0,-1,2,0,0,4.4114156953176826e-5,2,0,0.053736884343717393,2014-02-01,4,277248,2
Chile,201402,4,118162,29540.5,58795,0,0,0,0,-1,2,0,1,6.727238606499469e-6,2,0,0.022902447367780233,2014-02-01,4,118162,2
Benin,201402,4,152,38,66,14,396934,28352.4285714286,72135,0.9992344227698786,9,52,25,7.734599476918965e-4,4,0.07693471711279835,2.9461011153353833e-5,2014-02-01,-10,397086,2
Eritrea,201402,2,21980,10990,10990,0,0,0,0,-1,1,0,0,2.5745172639428566e-5,2,0,0.0042602172707284025,2014-02-01,2,21980,2
Grenada,201402,2,36,18,18,0,0,0,0,-1,1,0,0,1.2640119907455862e-7,8,0,6.977607904741697e-6,2014-02-01,2,36,2
Haiti,201402,2,20,10,10,0,0,0,0,-1,1,0,0,7.022288837298357e-8,8,0,3.87644883596761e-6,2014-02-01,2,20,2
Côte d'Ivoire,201402,2,14,7,7,0,0,0,0,-1,1,0,0,4.9156021858838016e-8,8,0,2.713514185177327e-6,2014-02-01,2,14,2
Liberia,201402,2,36,18,18,0,0,0,0,-1,1,0,0,1.2640119907455862e-7,8,0,6.977607904741697e-6,2014-02-01,2,36,2
Madagascar,201402,4,1370,342.5,680,4,57908,14477,28819,0.9537771179864368,4,51,3,3.992211629424707e-4,4,0.011223869959660617,2.6553674526378127e-4,2014-02-01,0,59278,2
Seychelles,201402,2,38,19,19,0,0,0,0,-1,1,0,0,1.3342348791354484e-7,8,0,7.365252788338458e-6,2014-02-01,2,38,2
Togo,201402,6,364348,60724.6666666667,110029,10,125588,12558.8,28426,-0.4873289572515594,8,507,19,6.801466662926144e-4,4,0.02434177282057501,0.07061881902435634,2014-02-01,-4,489936,2
Uganda,201402,4,8592,2148,4260,0,0,0,0,-1,2,0,0,5.465521333252365e-7,15,0,0.001665322419931685,2014-02-01,4,8592,2
United Rep. of Tanzania,201402,2,166,83,83,0,0,0,0,-1,1,0,0,5.828499735289584e-7,8,0,3.217452533853116e-5,2014-02-01,2,166,2
Burkina Faso,201402,2,30,15,15,0,0,0,0,-1,1,0,0,1.0533433256135077e-7,8,0,5.814673253951414e-6,2014-02-01,2,30,2
Bahamas,201402,2,692,346,346,0,0,0,0,-1,1,0,0,2.4297119378485125e-6,8,0,1.3412512972447928e-4,2014-02-01,2,692,2
Chad,201402,2,32,16,16,0,0,0,0,-1,1,0,0,1.1235662139752388e-7,8,0,6.202318137548175e-6,2014-02-01,2,32,2
New Caledonia,201402,2,10524,5262,5262,10,69904,6990.4,20654,0.7383000944944547,6,0,7,5.187067787190931e-4,10,0.013548963971473989,0.002039787377486156,2014-02-01,-8,80428,2
French Polynesia,201402,2,55204,27602,27602,18,339504,18861.3333333333,155503,0.7202792950738267,10,0,34,0.003147048254624249,11,0.06580349428031737,0.010699774077037797,2014-02-01,-16,394708,2
Zimbabwe,201402,2,1092,546,546,0,0,0,0,-1,1,0,0,7.063559732457823e-10,16,0,2.1165410644383148e-4,2014-02-01,2,1092,2
Paraguay,201402,2,34324,17162,17162,16,9784718,611544.875,2088189,0.99300868659081,9,0,32,0.009763597065264475,7,1.8964979350685658,0.006652761492287612,2014-02-01,-14,9819042,2
Tokelau,201402,2,1690,845,845,0,0,0,0,-1,1,0,0,9.140816613125365e-7,10,0,3.27559926639263e-4,2014-02-01,2,1690,2
Burundi,201402,2,25608,12804,12804,0,0,0,0,-1,1,0,0,8.829041336123276e-7,15,0,0.004963405089572927,2014-02-01,2,25608,2
Albania,201402,2,40412,20206,20206,22,1978634,89937.9090909091,270230,0.9599692131828597,12,0,41,0.005856059902807806,14,0.3835036733052968,0.007832752517956152,2014-02-01,-20,2019046,2
El Salvador,201402,0,0,0,0,24,1297194,54049.75,256656,1,12,0,28,0.0019872241632733476,13,0.25142530856620837,0,2014-02-01,-24,1297194,2
Panama,201402,0,0,0,0,26,4667942,179536.230769231,1549417,1,13,0,34,0.001906744823194587,17,0.9047519166132157,0,2014-02-01,-26,4667942,2
Cabo Verde,201402,0,0,0,0,10,892538,89253.8,418378,1,5,0,10,8.868215051312329e-4,3,0.17299389455784292,0,2014-02-01,-10,892538,2
Montserrat,201402,0,0,0,0,4,13766,3441.5,5735,1,2,0,0,1.527879054720513e-11,12,0.0026681597337965056,0,2014-02-01,-4,13766,2
Antigua and Barbuda,201402,0,0,0,0,22,1584476,72021.6363636364,393878,1,11,0,6,5.1034137328851076e-5,12,0.3071070072909307,0,2014-02-01,-22,1584476,2
Niger,201402,0,0,0,0,8,343386,42923.25,110029,1,4,0,5,9.937434192367669e-4,4,0.06655591299937869,0,2014-02-01,-8,343386,2
Qatar,201402,0,0,0,0,8,189580,23697.5,64179,1,4,0,5,3.981847542038361e-4,8,0.03674485851613697,0,2014-02-01,-8,189580,2
Aruba,201402,0,0,0,0,8,1043030,130378.75,213707,1,4,0,5,0.0036339906797285392,4,0.2021626214689648,0,2014-02-01,-8,1043030,2
Belize,201402,0,0,0,0,6,255538,42589.6666666667,65721,1,3,0,0,1.0571133075221886e-4,12,0.04952899913227455,0,2014-02-01,-6,255538,2
Ecuador,201402,0,0,0,0,10,903124,90312.4,176219,1,5,0,9,6.817173558206621e-4,11,0.17504569892672056,0,2014-02-01,-10,903124,2
Rwanda,201402,0,0,0,0,10,668114,66811.4,270821,1,5,0,2,0.0036431930906686886,15,0.12949548687968318,0,2014-02-01,-10,668114,2
Algeria,201402,0,0,0,0,8,2111962,263995.25,559288,1,4,0,5,0.013843558776931185,7,0.40934563182539124,0,2014-02-01,-8,2111962,2
Senegal,201402,0,0,0,0,18,1121384,62299.1111111111,203445,1,9,0,19,0.004035297375800578,14,0.2173493850736351,0,2014-02-01,-18,1121384,2
Mexico,201403,82,36307936,442779.707317073,7830287,0,0,0,0,-1,41,0,250,0.12366795098003065,1,0,5.8088999510128705,2014-03-01,82,36307936,3
Austria,201403,54,10154173,188040.240740741,1301485,38,11547840,303890.526315789,3237049,0.06421832850252186,46,127,332,0.10889518469383605,1,1.8475367812233794,1.6245642562076843,2014-03-01,16,21702013,3
Belgium,201403,100,126758884,1267588.84,28579799,24,1986224,82759.3333333333,884372,-0.96914486257606,62,562,541,0.8492209537524387,1,0.3177756096160516,20.28013035657125,2014-03-01,76,128745108,3
Belarus,201403,18,5367986,298221.444444444,1439719,26,15132400,582015.384615385,4450200,0.4763039095946779,22,772,97,0.015209882506532204,1,2.4210298712300022,0.8588230851910109,2014-03-01,-8,20500386,3
Czech Rep.,201403,76,37588717,494588.381578947,5064731,34,3640396,107070.470588235,755197,-0.8234065331456439,55,118,416,0.128201123775947,1,0.5824262812974951,6.013811865811833,2014-03-01,42,41229113,3
Denmark,201403,54,64449324,1193506,22268808,62,9643134,155534.419354839,1588218,-0.7396999840388613,58,2146,418,0.5010689160130992,1,1.542803221318076,10.311235401164433,2014-03-01,-8,74092458,3
France,201403,82,56815078,692866.804878049,12305849,84,120880560,1439054.28571429,28579799,0.360534916450791,83,2802,526,1,1,19.3396583893507,9.089833798621667,2014-03-01,-2,177695638,3
