node,period,deg_out_wei,tot_out_wei,ave_out_wei,max_out_wei,deg_in_wei,tot_in_wei,ave_in_wei,max_in_wei,ratio,degree_val,bet_val,tri_no,eigen_val,net_group,tot_in_wei_n,tot_out_wei_n,period_date,degree_net,overall_flux,month
Dominica,201406,2,396,198,223,0,0,0,0,-1,2,0,0,1.7534289623883095e-14,2,0,4.181089197198773e-4,2014-06-01,2,396,6
Hungary,201406,8,1012532,126566.5,385309,6,252411,42068.5,122892,-0.6009132427310954,14,572,37,0.009362081702418978,1,0.26650325892781296,1.069062274499512,2014-06-01,2,1264943,6
Croatia,201406,4,159198,39799.5,135998,9,474647,52738.5555555556,171462,0.49767529916619996,13,193,32,0.0017525735275714966,1,0.5011468293390924,0.16808612071102277,2014-06-01,-5,633845,6
Portugal,201406,6,8191,1365.16666666667,3656,2,22633,11316.5,22579,0.46853101479366727,8,49,14,1.9061543543460338e-4,1,0.023896614090959552,0.00864830848844827,2014-06-01,4,30824,6
Spain,201406,28,12547198,448114.214285714,6434929,12,216519,18043.25,96761,-0.9660727357085714,40,198,141,0.2229908685042218,1,0.22860738684047502,13.24771565982678,2014-06-01,16,12763717,6
Azerbaijan,201406,1,7899,7899,7899,0,0,0,0,-1,1,0,0,2.482006272079368e-7,3,0,0.008340005951685128,2014-06-01,1,7899,6
Armenia,201406,2,17268,8634,11595,0,0,0,0,-1,2,0,0,3.6435662499948294e-7,3,0,0.018232082893239496,2014-06-01,2,17268,6
Belarus,201406,1,1988989,1988989,1988989,2,9900,4950,9400,-0.9900944974933575,3,2,1,6.253181395362648e-5,3,0.010452722992996932,2.1000354599109063,2014-06-01,-1,1998889,6
China,201406,4,1809428,452357,1489394,0,0,0,0,-1,4,0,1,4.709096391915101e-5,3,0,1.910449460583076,2014-06-01,4,1809428,6
Czech Rep.,201406,6,297404,49567.3333333333,223324,16,4312177,269511.0625,1137933,0.8709626753494515,22,533,88,0.051146294168908396,1,4.552928452300256,0.31400824535447064,2014-06-01,-10,4609581,6
Japan,201406,4,58767,14691.75,53802,0,0,0,0,-1,4,0,2,6.491445447426424e-8,4,0,0.062047997184793,2014-06-01,4,58767,6
Kazakhstan,201406,1,34574,34574,34574,8,1561260,195157.5,1463220,0.9566696786758523,9,10,3,2.234913004801555e-6,3,1.6484260909137767,0.03650428734948242,2014-06-01,-7,1595834,6
Lithuania,201406,6,466370,77728.3333333333,296378,6,469997,78332.8333333333,228647,0.003873481231183927,12,120,25,0.006004100346792224,1,0.4962372170241999,0.49240771941858374,2014-06-01,0,936367,6
Netherlands,201406,31,50770071,1637744.22580645,26968241,5,2360903,472180.6,1374532,-0.9111289395899274,36,110,125,1,1,2.4927136436702457,53.604594797756235,2014-06-01,26,53130974,6
Poland,201406,16,539617,33726.0625,228647,10,1267351,126735.1,396465,0.4027376245733184,26,285,102,0.01300571759402688,1,1.3381079735250156,0.5697441437688915,2014-06-01,6,1806968,6
Ukraine,201406,2,2032204,1016102,2022804,1,19,19,19,-0.9999813012646742,3,0,2,6.370944275217754e-5,3,2.0060781501711283e-5,2.145663179521246,2014-06-01,1,2032223,6
Uzbekistan,201406,2,1477151,738575.5,1463220,0,0,0,0,-1,2,0,1,5.389298296683268e-7,3,0,1.5596212345281222,2014-06-01,2,1477151,6
Brazil,201406,2,16779,8389.5,10787,0,0,0,0,-1,2,0,0,1.3649641490739895e-8,4,0,0.01771578172722177,2014-06-01,2,16779,6
Latvia,201406,3,230118,76706,222308,6,380062,63343.6666666667,296378,0.24573732341276344,9,0,15,0.0018293274476453038,1,0.40128109153175756,0.24296562724267354,2014-06-01,-3,610180,6
Estonia,201406,4,34326,8581.5,30014,5,307011,61402.2,222308,0.7988732542912137,9,130,16,1.7728804405954892e-4,1,0.32415160998009906,0.03624244135935482,2014-06-01,-1,341337,6
Peru,201406,1,4106,4106,4106,0,0,0,0,-1,1,0,0,1.2643704661005981e-17,5,0,0.004335240465580343,2014-06-01,1,4106,6
Guatemala,201406,1,7885,7885,7885,1,1715,1715,1715,-0.6427083333333333,2,1,1,2.5287409322011962e-17,6,0.0018107494881807816,0.008325224323210182,2014-06-01,0,9600,6
Honduras,201406,2,20681,10340.5,18966,0,0,0,0,-1,2,0,1,1.5172445593207176e-17,6,0,0.021835632749310056,2014-06-01,2,20681,6
Nicaragua,201406,1,654,654,654,0,0,0,0,-1,1,0,0,1.5172445593207176e-17,6,0,6.905132159010094e-4,2014-06-01,1,654,6
Turkey,201406,10,420451,42045.1,190071,0,0,0,0,-1,10,0,18,0.0034983040951183436,1,0,0.443925033851369,2014-06-01,10,420451,6
Albania,201406,5,31852,6370.4,13984,0,0,0,0,-1,5,0,6,4.1392893559105593e-5,1,0,0.03363031644171094,2014-06-01,5,31852,6
Serbia,201406,5,332590,66518,291576,3,227941,75980.3333333333,217267,-0.18669618629478119,8,0,16,3.601657505309496e-4,1,0.24066708401481957,0.35115870103442925,2014-06-01,2,560531,6
TFYR of Macedonia,201406,13,1650777,126982.846153846,376770,1,241,241,241,-0.9997080589066867,14,1,35,0.0030893063762215374,1,2.5445517589012734e-4,1.7429408792131813,2014-06-01,12,1651018,6
Australia,201406,6,42960,7160,30389,0,0,0,0,-1,6,0,5,1.6170961908537774e-8,4,0,0.04535848280597456,2014-06-01,6,42960,6
Colombia,201406,1,104,104,104,0,0,0,0,-1,1,0,0,3.0153560907242094e-9,2,0,1.0980638295673544e-4,2014-06-01,1,104,6
Dominican Rep.,201406,2,5453,2726.5,2875,0,0,0,0,-1,2,0,1,3.383418370970372e-5,2,0,0.005757444290991138,2014-06-01,2,5453,6
Israel,201406,2,2746,1373,2720,0,0,0,0,-1,2,0,0,2.583381443725173e-7,2,0,0.0028993108422999568,2014-06-01,2,2746,6
Jordan,201406,6,155843,25973.8333333333,93120,0,0,0,0,-1,6,0,7,5.836136335239744e-4,2,0,0.16454380903006272,2014-06-01,6,155843,6
Mexico,201406,1,756250,756250,756250,0,0,0,0,-1,1,0,0,2.1926567655089743e-5,2,0,0.7984718952983767,2014-06-01,1,756250,6
India,201406,5,26709,5341.8,22531,0,0,0,0,-1,5,0,1,3.2587351874827367e-7,4,0,0.028200179638379296,2014-06-01,5,26709,6
Indonesia,201406,3,547,182.333333333333,478,2,745,372.5,477,0.15325077399380804,5,91,3,2.7325954633703055e-9,4,7.865938009881529e-4,5.775393411282143e-4,2014-06-01,1,1292,6
Viet Nam,201406,1,984,984,984,0,0,0,0,-1,1,0,0,4.408577860678845e-11,4,0,0.0010389373156675739,2014-06-01,1,984,6
Thailand,201406,5,270341,54068.2,213906,2,588,294,571,-0.9956593793946016,7,162,4,1.620055003846636e-5,1,6.208283959476965e-4,0.2854343016817963,2014-06-01,3,270929,6
Trinidad and Tobago,201406,1,323,323,323,0,0,0,0,-1,1,0,0,1.2643704661005981e-17,7,0,3.410332855290918e-4,2014-06-01,1,323,6
Sweden,201406,4,120728,30182,91818,7,122596,17513.7142857143,70718,0.007677006789301507,11,0,27,5.094252258658796e-4,1,0.12944060889388403,0.1274683173230842,2014-06-01,-3,243324,6
United Kingdom,201406,7,131776,18825.1428571429,68763,14,14450657,1032189.78571429,13471134,0.9819267470661446,21,700,56,0.4230786670956111,1,15.257445928061824,0.13913313385102663,2014-06-01,-7,14582433,6
Austria,201406,9,1386528,154058.666666667,728626,10,1741326,174132.6,376770,0.11343176503762643,19,195,60,0.037386128213229695,1,1.8385452846973105,1.4639386975791968,2014-06-01,-1,3127854,6
France,201406,17,1254049,73767.5882352941,666016,14,6369599,454971.357142857,2852337,0.6710107811903173,31,657,93,0.12746846412441865,1,6.7252175680273,1.324063314812607,2014-06-01,3,7623648,6
Greece,201406,8,641828,80228.5,543449,1,5089,5089,5089,-0.9842669152302382,9,46,16,0.015593681894153557,1,0.0053731219506425645,0.67766164577265,2014-06-01,7,646917,6
Romania,201406,11,2482914,225719.454545455,1137933,7,100791,14398.7142857143,83879,-0.9219794829518075,18,188,41,0.02128037919316788,1,0.10641822254415695,2.621536591659998,2014-06-01,4,2583705,6
Slovakia,201406,3,178586,59528.6666666667,133714,13,718762,55289.3846153846,237284,0.6019693585988937,16,18,47,0.009163034293027901,1,0.758890917564895,0.1885565644876111,2014-06-01,-10,897348,6
Denmark,201406,4,94455,23613.75,70718,21,994174,47341.619047619,607433,0.8264698074366933,25,495,94,0.022869972087059227,1,1.0496793362464376,0.0997284798286389,2014-06-01,-17,1088629,6
Ireland,201406,2,67110,33555,67085,9,883568,98174.2222222222,767338,0.8588165498728276,11,42,26,0.025644467614497277,4,0.9328981363107387,0.07085679192525496,2014-06-01,-7,950678,6
Russian Federation,201406,2,3694,1847,3194,14,5951379,425098.5,2022804,0.9987593770890801,16,65,18,0.0010154309319415978,3,6.283648092256473,0.0039002382561748148,2014-06-01,-12,5955073,6
Kyrgyzstan,201406,1,15480,15480,15480,0,0,0,0,-1,1,0,0,1.070562324263694e-9,3,0,0.01634425777086793,2014-06-01,1,15480,6
Iran,201406,2,8601,4300.5,8552,0,0,0,0,-1,2,0,0,7.030581691799103e-10,3,0,0.009081199036643091,2014-06-01,2,8601,6
Turkmenistan,201406,1,47738,47738,47738,0,0,0,0,-1,1,0,0,3.3014537331181788e-9,3,0,0.05040324143835227,2014-06-01,1,47738,6
Lebanon,201406,1,538,538,538,0,0,0,0,-1,1,0,0,2.1220978275573606e-6,1,0,5.680368656800353e-4,2014-06-01,1,538,6
Morocco,201406,2,1321,660.5,1260,0,0,0,0,-1,2,0,0,3.6061568783329236e-7,1,0,0.0013947522296716107,2014-06-01,2,1321,6
Egypt,201406,2,2402,1201,2229,0,0,0,0,-1,2,0,1,6.26040007683825e-5,1,0,0.0025361051140584475,2014-06-01,2,2402,6
Luxembourg,201406,3,666,222,394,10,208641,20864.1,144468,0.9936361421261591,13,795,26,0.00177520964870502,1,0.2202895533315023,7.031831831652481e-4,2014-06-01,-7,209307,6
Finland,201406,1,59,59,59,6,374474,62412.3333333333,346881,0.9996849409798335,7,44,13,0.010827159655362581,1,0.39538111010904375,6.22940057158403e-5,2014-06-01,-5,374533,6
Cyprus,201406,1,4200,4200,4200,2,11608,5804,8952,0.4686234817813765,3,99,1,4.395057200242668e-5,1,0.012256081666940241,0.004434488542483547,2014-06-01,-1,15808,6
Ecuador,201406,2,239,119.5,217,0,0,0,0,-1,2,0,1,1.5062172579684696e-6,1,0,2.5234351467942086e-4,2014-06-01,2,239,6
Bosnia Herzegovina,201406,1,20086,20086,20086,5,29464,5892.8,27816,0.18926337033299698,6,0,7,4.355874979880798e-6,1,0.031108992956127433,0.021207413539124885,2014-06-01,-4,49550,6
Slovenia,201406,2,379,189.5,307,11,354740,32249.0909090909,135998,0.997865504239424,13,843,37,3.729136849929665e-4,1,0.3745453489430032,4.001597994288724e-4,2014-06-01,-9,355119,6
Bulgaria,201406,2,73130,36565,73071,4,324876,81219,196690,0.6325181027421697,6,0,6,0.002146693381112137,1,0.34301402374473444,0.07721289216948138,2014-06-01,-2,398006,6
Sri Lanka,201406,1,1346,1346,1346,0,0,0,0,-1,1,0,0,3.7798202576394515e-5,1,0,0.0014211479948054414,2014-06-01,1,1346,6
Rep. of Moldova,201406,1,10942,10942,10942,1,38302,38302,38302,0.5556006823166274,2,0,1,3.324939634075281e-4,1,0.04044042384623924,0.011552898483774993,2014-06-01,0,49244,6
Pakistan,201406,1,6,6,6,0,0,0,0,-1,1,0,0,6.047129763904197e-10,1,0,6.334983632119352e-6,2014-06-01,1,6,6
Malaysia,201406,2,793358,396679,792382,6,216477,36079.5,213906,-0.571262632014141,8,5,9,1.4478480067158206e-6,4,0.22856304195505017,0.8376516574018242,2014-06-01,-4,1009835,6
Kenya,201406,1,3847,3847,3847,0,0,0,0,-1,1,0,0,8.763378661979064e-9,4,0,0.0040617803387938585,2014-06-01,1,3847,6
Oman,201406,1,17702,17702,17702,0,0,0,0,-1,1,0,0,4.032475408861148e-8,4,0,0.018690313375962796,2014-06-01,1,17702,6
Saudi Arabia,201406,1,207150,207150,207150,0,0,0,0,-1,1,0,0,4.718829967068549e-7,4,0,0.21871530989892066,2014-06-01,1,207150,6
South Africa,201406,2,12714,6357,12440,0,0,0,0,-1,2,0,0,6.241658925643099e-10,4,0,0.013423830316460907,2014-06-01,2,12714,6
Rep. of Korea,201406,2,7256,3628,6988,0,0,0,0,-1,2,0,0,6.79335603413534e-9,4,0,0.007661106872443003,2014-06-01,2,7256,6
New Zealand,201406,2,750,375,569,1,30389,30389,30389,0.9518288962394424,3,1,1,1.9116446962933416e-10,4,0.032085636266079166,7.91872954014919e-4,2014-06-01,1,31139,6
Aruba,201406,0,0,0,0,2,43488,21744,27533,1,2,0,0,4.580930348305217e-8,2,0.04591596136560107,0,2014-06-01,-2,43488,6
Montserrat,201406,0,0,0,0,1,223,223,223,1,1,0,0,1.0114963728804784e-17,2,2.3545022499376928e-4,0,2014-06-01,-1,223,6
Cabo Verde,201406,0,0,0,0,2,1212,606,1167,1,2,0,1,8.0529058594532208e-06,1,0.0012796666936881092,0,2014-06-01,-2,1212,6
Panama,201406,0,0,0,0,1,540,540,540,1,1,0,0,8.98449790887372e-10,2,5.701485268907417e-4,0,2014-06-01,-1,540,6
Iceland,201406,0,0,0,0,1,847,847,847,1,1,0,0,2.6209804553736285e-5,1,8.942885227341819e-4,0,2014-06-01,-1,847,6
Paraguay,201406,0,0,0,0,1,10787,10787,10787,1,1,0,0,4.556204491930285e-12,4,0.011389244739945242,0,2014-06-01,-1,10787,6
Georgia,201406,0,0,0,0,2,6783,3391.5,5673,1,2,0,0,1.2022423551545392e-7,3,0.007161698996110928,0,2014-06-01,-2,6783,6
Chile,201406,0,0,0,0,1,4106,4106,4106,1,1,0,0,1.0114963728804784e-17,5,0.004335240465580343,0,2014-06-01,-1,4106,6
El Salvador,201406,0,0,0,0,3,27505,9168.33333333333,18966,1,3,0,1,2.022992745760957e-17,6,0.029040620800240464,0,2014-06-01,-3,27505,6
Montenegro,201406,0,0,0,0,4,16717,4179.25,13984,1,4,0,4,3.7480438444234984e-7,1,0.01765032022968987,0,2014-06-01,-4,16717,6
Barbados,201406,0,0,0,0,1,323,323,323,1,1,0,0,1.2643704661005981e-17,7,3.410332855290918e-4,0,2014-06-01,-1,323,6
Norway,201406,0,0,0,0,7,329921,47131.5714285714,232877,1,7,0,12,0.00841110994901844,1,0.3483406891487415,0,2014-06-01,-7,329921,6
Malta,201406,0,0,0,0,2,8944,4472,8210,1,2,0,1,2.591503867509377e-5,1,0.009443348934279248,0,2014-06-01,-2,8944,6
Switzerland,201406,0,0,0,0,11,437448,39768,139943,1,11,0,28,0.0032569992597920806,1,0.46187098665055776,0,2014-06-01,-11,437448,6
Singapore,201406,0,0,0,0,9,883268,98140.8888888889,792382,1,9,0,7,5.463570532392867e-5,4,0.9325813871291327,0,2014-06-01,-9,883268,6
Antigua and Barbuda,201406,0,0,0,0,2,2139,1069.5,1966,1,2,0,0,3.271022750946728e-9,2,0.0022584216648505492,0,2014-06-01,-2,2139,6
Qatar,201406,0,0,0,0,16,338834,21177.125,207150,1,16,0,16,7.361545810385007e-5,4,0.35775130733425475,0,2014-06-01,-16,338834,6
Bermuda,201406,0,0,0,0,2,10938,5469,10833,1,2,0,0,1.3926696664673605e-6,2,0.01154867516135358,0,2014-06-01,-2,10938,6
Mozambique,201406,0,0,0,0,1,12440,12440,12440,1,1,0,0,2.4027843463682545e-13,4,0.013134532730594124,0,2014-06-01,-1,12440,6
"China, Hong Kong SAR",201406,0,0,0,0,10,366539,36653.9,296087,1,10,0,5,3.141591101141808e-5,1,0.3870030942555659,0,2014-06-01,-10,366539,6
Fiji,201406,0,0,0,0,1,569,569,569,1,1,0,0,3.3733404035563956e-15,4,6.007676144459853e-4,0,2014-06-01,-1,569,6
Estonia,201407,4,22253,5563.25,12149,4,815323,203830.75,492746,0.9468633294172708,8,0,11,0.012032018022852501,1,0.7928588326100312,0.021639874751565973,2014-07-01,0,837576,7
Finland,201407,2,18228,9114,18213,4,484522,121130.5,391694,0.9274868224763799,6,40,12,0.01181212830469346,1,0.47117221922339675,0.017725773467467062,2014-07-01,-2,502750,7
Germany,201407,25,7566529,302661.16,1511410,18,39042158,2169008.77777778,27852092,0.6753167923395911,43,604,155,0.8632422138209872,1,37.966449878706214,7.358052391322147,2014-07-01,7,46608687,7
Lithuania,201407,6,269070,44845,103434,4,623302,155825.5,461455,0.39695552975664855,10,45,16,0.00436087001771243,1,0.6061284866040791,0.2616564552826071,2014-07-01,2,892372,7
Netherlands,201407,30,58218361,1940612.03333333,27852092,8,3500184,437523,2167919,-0.8865759392091955,38,433,130,0.9999999999999999,1,3.403745264343468,56.6143010057724,2014-07-01,22,61718545,7
Poland,201407,18,1546506,85917,461455,11,2062462,187496.545454545,882198,0.1429649694871221,29,617,113,0.021765194968514884,1,2.005636065243529,1.5038959305507251,2014-07-01,7,3608968,7
Azerbaijan,201407,1,13038,13038,13038,0,0,0,0,-1,1,0,0,7.69447906275227e-8,2,0,0.012678770817908469,2014-07-01,1,13038,7
Armenia,201407,1,9516,9516,9516,0,0,0,0,-1,1,0,0,5.6159428406890717e-8,2,0,0.009253810638381422,2014-07-01,1,9516,7
Czech Rep.,201407,7,379701,54243,213855,18,6465621,359201.166666667,1511410,0.8890626328461977,25,496,98,0.074467930578187,1,6.287477132570653,0.36923929731022115,2014-07-01,-11,6845322,7
Slovakia,201407,4,349790,87447.5,303051,13,1416200,108938.461538462,419959,0.6038595915039157,17,218,50,0.015503440080873829,1,1.3771801834884165,0.34015241941986524,2014-07-01,-9,1765990,7
Ukraine,201407,3,561711,187237,488401,1,24,24,24,-0.9999145504552859,4,46,3,1.301025170337077e-4,2,2.33387405759935e-5,0.5462344711534118,2014-07-01,2,561735,7
Uzbekistan,201407,2,35053,17526.5,30907,0,0,0,0,-1,2,0,1,2.4474315083130046e-8,2,0,0.034087203058762505,2014-07-01,2,35053,7
Spain,201407,25,9005916,360236.64,5799038,13,358134,27548.7692307692,142931,-0.9235087382062249,38,673,140,0.164223493371329,1,0.348266521560119,8.757780715549545,2014-07-01,12,9364050,7
Brazil,201407,1,12973,12973,12973,0,0,0,0,-1,1,0,0,0,3,0,0.012615561728848486,2014-07-01,1,12973,7
Latvia,201407,3,120994,40331.3333333333,105020,6,255708,42618,103434,0.35761424149593046,9,88,16,0.00231840916644045,1,0.24866261146692276,0.11766031571882322,2014-07-01,-3,376702,7
Austria,201407,10,1606001,160600.1,754218,11,2640023,240002.090909091,915710,0.24352712090181308,21,43,85,0.0364415427391956,4,2.567283829652337,1.561751695991089,2014-07-01,-1,4246024,7
Belgium,201407,12,5209984,434165.333333333,2167919,7,6367053,909579,5803750,0.09994517595478014,19,116,72,0.2865337009315849,1,6.191624925025048,5.066436040878205,2014-07-01,5,11577037,7
Bulgaria,201407,5,461764,92352.8,406601,4,145559,36389.75,87381,-0.5206537542625588,9,0,11,9.017313712451337e-4,1,0.1415484891458766,0.44904125847221094,2014-07-01,1,607323,7
France,201407,16,497466,31091.625,180427,15,5313406,354227.066666667,2965694,0.8287809471624913,31,631,122,0.10733188823420119,1,5.167008508705305,0.4837595799740493,2014-07-01,1,5810872,7
Greece,201407,7,138790,19827.1428571429,60871,3,46338,15446,27701,-0.49939501318007,10,50,17,0.0018563424315666886,1,0.04506127336709945,0.13496599185592242,2014-07-01,4,185128,7
Hungary,201407,10,3634306,363430.6,1349374,5,488760,97752,282616,-0.7629142972729517,15,398,55,0.02768307244198727,1,0.4752934518301076,3.5341718711573598,2014-07-01,5,4123066,7
Ireland,201407,2,90094,45047,90072,11,675475,61406.8181818182,611039,0.7646351929088038,13,44,32,0.018744159424818725,1,0.6568639912737171,0.0876116872272316,2014-07-01,-9,765569,7
Italy,201407,18,132472,7359.55555555556,26916,7,1414359,202051.285714286,754218,0.8287181986913891,25,864,93,0.014989100846053163,4,1.3753899075967329,0.1288220683992921,2014-07-01,11,1546831,7
Jordan,201407,7,125954,17993.4285714286,80684,0,0,0,0,-1,7,0,11,5.680070132075462e-4,1,0,0.12248365543786188,2014-07-01,7,125954,7
Luxembourg,201407,4,2326,581.5,1064,9,186593,20732.5555555556,130567,0.9753756901105765,13,541,26,0.001576030113611735,1,0.18145190084568147,0.00226191294082337,2014-07-01,-5,188919,7
Portugal,201407,7,7085,1012.14285714286,3859,3,60427,20142.3333333333,42349,0.7901113876051665,10,595,19,7.211282689495458e-4,1,0.058762086532731635,0.006889790707538081,2014-07-01,4,67512,7
Sweden,201407,6,103148,17191.3333333333,73209,8,1419173,177396.625,1177804,0.864485873872856,14,438,41,0.03481034837434335,1,1.3800712699772677,0.10030601720552407,2014-07-01,-2,1522321,7
Turkey,201407,9,470404,52267.1111111111,233155,0,0,0,0,-1,9,0,19,0.006482192652778411,1,0,0.4574432050795686,2014-07-01,9,470404,7
United Kingdom,201407,6,172914,28819,93556,13,17618818,1355293.69230769,16860420,0.9805624320330365,19,378,63,0.47664335011587144,1,17.13337593990186,0.16814979116488918,2014-07-01,-7,17791732,7
Serbia,201407,8,966851,120856.375,765157,1,16181,16181,16181,-0.9670794033154567,9,0,15,9.158227638847206e-4,4,0.01573517338583962,0.9402118610266621,2014-07-01,7,983032,7
TFYR of Macedonia,201407,12,811087,67590.5833333333,408566,0,0,0,0,-1,12,0,30,9.687609853622369e-4,1,0,0.7887395448983683,2014-07-01,12,811087,7
Australia,201407,5,93022,18604.4,76866,0,0,0,0,-1,5,0,4,3.846838587465648e-8,5,0,0.0904590135775028,2014-07-01,5,93022,7
Belarus,201407,1,534731,534731,534731,2,225900,112950,213300,-0.4060194759351118,3,0,2,1.331049522151394e-4,2,0.2196758956715388,0.5199978369558992,2014-07-01,-1,760631,7
China,201407,4,598943,149735.75,450921,0,0,0,0,-1,4,0,1,2.6528873517067973e-6,2,0,0.5824406373669698,2014-07-01,4,598943,7
Croatia,201407,2,40390,20195,40041,8,317558,39694.75,122553,0.7743247622559701,10,122,20,0.0021138178250513563,4,0.308808490826306,0.03927715549434906,2014-07-01,-6,357948,7
India,201407,5,31723,6344.6,25566,0,0,0,0,-1,5,0,1,4.5728645939826013e-7,6,0,0.030848952803843407,2014-07-01,5,31723,7
Guatemala,201407,1,3251,3251,3251,0,0,0,0,-1,1,0,0,0,7,0,0.0031614269005231193,2014-07-01,1,3251,7
Honduras,201407,1,11729,11729,11729,0,0,0,0,-1,1,0,0,0,7,0,0.011405837008992824,2014-07-01,1,11729,7
Thailand,201407,3,284373,94791,212104,3,319,106.333333333333,265,-0.9977589816362946,6,1,5,3.626135336114437e-7,5,3.102107601559136e-4,0.27653781974237496,2014-07-01,0,284692,7
Cyprus,201407,1,213,213,213,1,14196,14196,14196,0.9704351447012284,2,0,0,7.824286191693958e-7,1,0.013804865050700155,2.071313226119423e-4,2014-07-01,0,14409,7
Denmark,201407,5,154381,30876.2,123177,22,1174500,53386.3636363636,804872,0.7676526340582791,27,272,103,0.026105056916175783,1,1.1421396169376818,0.1501274212026022,2014-07-01,-17,1328881,7
Canada,201407,2,48339,24169.5,32061,8,1255400,156925,761209,0.9258455871919149,10,126,2,6.856400983996804e-4,6,1.22081062162926,0.047007140862622906,2014-07-01,-6,1303739,7
Colombia,201407,1,148,148,148,0,0,0,0,-1,1,0,0,2.839388204586628e-9,6,0,1.439222335519599e-4,2014-07-01,1,148,7
Dominican Rep.,201407,2,8067,4033.5,7905,0,0,0,0,-1,2,0,0,1.4505036068915544e-6,6,0,0.007844734176105815,2014-07-01,2,8067,7
Mexico,201407,1,410299,410299,410299,0,0,0,0,-1,1,0,0,7.871609090142904e-6,6,0,0.3989942466495649,2014-07-01,1,410299,7
United States of America,201407,7,788789,112684.142857143,761209,0,0,0,0,-1,7,0,0,1.4605795686039322e-5,8,0,0.7670559100082224,2014-07-01,7,788789,7
Lebanon,201407,1,742,742,742,0,0,0,0,-1,1,0,0,2.2284327198897098e-6,1,0,7.21556062807799e-4,2014-07-01,1,742,7
South Africa,201407,4,9993,2498.25,6610,1,250,250,250,-0.951186175925022,5,43,1,2.5708984323947293e-6,6,2.4311188099993228e-4,0.009717668107329294,2014-07-01,3,10243,7
Romania,201407,8,1830281,228785.125,720329,9,213609,23734.3333333333,96199,-0.7909779880521945,17,53,40,0.019186340847957208,1,0.20772354315405814,1.7798522266737482,2014-07-01,-1,2043890,7
Bosnia Herzegovina,201407,2,973669,486834.5,851116,5,47952,9590.4,39344,-0.9061256571664051,7,0,13,0.020568542063856395,4,0.04663080367083501,0.9468420082452923,2014-07-01,-3,1021621,7
Slovenia,201407,3,2019,673,1449,10,323133,32313.3,127162,0.9875811927959847,13,774,32,0.0033382626352532955,4,0.31422988577260447,0.0019633715509554533,2014-07-01,-7,325152,7
"China, Hong Kong SAR",201407,1,479,479,479,9,559774,62197.1111111111,450921,0.9982900582415445,10,47,6,1.4803705144812167e-4,5,0.5443508402994244,4.6580236399587025e-4,2014-07-01,-8,560253,7
Iran,201407,2,606,303,578,0,0,0,0,-1,2,0,0,6.562466997867787e-12,2,0,5.893031995438359e-4,2014-07-01,2,606,7
Japan,201407,4,91287,22821.75,85507,0,0,0,0,-1,4,0,4,3.58770893894422e-7,5,0,0.08877181712336328,2014-07-01,4,91287,7
Viet Nam,201407,1,612,612,612,0,0,0,0,-1,1,0,0,1.4083443337672187e-10,5,0,5.951378846878342e-4,2014-07-01,1,612,7
Ecuador,201407,2,339,169.5,230,0,0,0,0,-1,2,0,1,1.123273302911632e-6,1,0,3.296597106359082e-4,2014-07-01,2,339,7
Suriname,201407,1,2559,2559,2559,0,0,0,0,-1,1,0,0,7.160397584868273e-5,1,0,0.002488493213915307,2014-07-01,1,2559,7
Georgia,201407,1,219011,219011,219011,0,0,0,0,-1,1,0,0,9.500814851319177e-5,1,0,0.2129767046787047,2014-07-01,1,219011,7
Indonesia,201407,1,296,296,296,1,159,159,159,-0.3010989010989011,2,1,1,2.381988918617027e-10,5,1.5461915631595694e-4,2.878444671039198e-4,2014-07-01,0,455,7
Rep. of Korea,201407,2,7994,3997,7869,0,0,0,0,-1,2,0,0,3.2695956619716644e-8,5,0,0.007773745506853835,2014-07-01,2,7994,7
Malaysia,201407,2,809639,404819.5,808433,9,231179,25686.5555555556,212104,-0.5557744005195914,11,14,9,8.224142030020716e-6,5,0.2248094461507334,0.7873314408836167,2014-07-01,-7,1040818,7
Dominica,201407,2,438,219,353,0,0,0,0,-1,2,0,0,1.8725599822095874e-15,8,0,4.259320155118814e-4,2014-07-01,2,438,7
Saudi Arabia,201407,1,185418,185418,185418,0,0,0,0,-1,1,0,0,6.654439591031951e-9,6,0,0.18030927500498178,2014-07-01,1,185418,7
Kenya,201407,1,1282,1282,1282,0,0,0,0,-1,1,0,0,4.600949845600119e-11,6,0,0.0012466777257676529,2014-07-01,1,1282,7
Oman,201407,1,17290,17290,17290,0,0,0,0,-1,1,0,0,6.205182855288002e-10,6,0,0.016813617689955318,2014-07-01,1,17290,7
Morocco,201407,1,60,60,60,0,0,0,0,-1,1,0,0,2.645955964931659e-9,1,0,5.834685143998375e-5,2014-07-01,1,60,7
New Zealand,201407,2,1122,561,860,1,76866,76866,76866,0.971226342514233,3,1,1,1.168009928191181e-9,5,0.07474815137976318,0.001091086121927696,2014-07-01,1,77988,7
Kyrgyzstan,201407,1,2003,2003,2003,0,0,0,0,-1,1,0,0,4.126477879075622e-13,2,0,0.0019478123905714575,2014-07-01,1,2003,7
Russian Federation,201407,1,1244,1244,1244,12,1420722,118393.5,534731,0.9982503097823717,13,52,14,2.1091205055114986e-4,2,1.3815775911919432,0.001209724719855663,2014-07-01,-11,1421966,7
Venezuela,201407,1,13788,13788,13788,0,0,0,0,-1,1,0,0,3.1161059245887234e-12,8,0,0.013408106460908266,2014-07-01,1,13788,7
